NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOCC_SPECIES_GO:0045271_RESPIRATORY_CHAIN_COMPLEX_I	GOCC_SPECIES_GO:0045271_RESPIRATORY_CHAIN_COMPLEX_I		51	-0.583609	-2.1783247	0.0	3.3242055E-4	0.023	4423	tags=63%, list=28%, signal=87%	
GOBP_SPECIES_GO:0019646_AEROBIC_ELECTRON_TRANSPORT_CHAIN	GOBP_SPECIES_GO:0019646_AEROBIC_ELECTRON_TRANSPORT_CHAIN		55	-0.56408995	-2.1740043	0.0	3.5461882E-4	0.025	4444	tags=56%, list=28%, signal=78%	
GOCC_SPECIES_GO:0005747_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_I	GOCC_SPECIES_GO:0005747_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_I		51	-0.583609	-2.1638896	0.0	4.1758508E-4	0.03	4423	tags=63%, list=28%, signal=87%	
GOCC_SPECIES_GO:0005681_SPLICEOSOMAL_COMPLEX	GOCC_SPECIES_GO:0005681_SPLICEOSOMAL_COMPLEX		275	-0.43908808	-2.1602416	0.0	4.5218682E-4	0.033	1800	tags=31%, list=11%, signal=35%	
GOCC_SPECIES_GO:0071013_CATALYTIC_STEP_2_SPLICEOSOME	GOCC_SPECIES_GO:0071013_CATALYTIC_STEP_2_SPLICEOSOME		210	-0.45790857	-2.155757	0.0	4.985281E-4	0.037	1800	tags=33%, list=11%, signal=37%	
GOMF_SPECIES_GO:0140101_CATALYTIC_ACTIVITY,_ACTING_ON_A_TR	GOMF_SPECIES_GO:0140101_CATALYTIC_ACTIVITY,_ACTING_ON_A_TR		94	-0.51366794	-2.147965	0.0	5.179298E-4	0.039	3505	tags=52%, list=22%, signal=67%	
GOCC_SPECIES_GO:0071011_PRECATALYTIC_SPLICEOSOME	GOCC_SPECIES_GO:0071011_PRECATALYTIC_SPLICEOSOME		232	-0.44846708	-2.1465561	0.0	5.233008E-4	0.04	1800	tags=32%, list=11%, signal=36%	
GOCC_SPECIES_GO:0031304_INTRINSIC_COMPONENT_OF_MITOCHONDRIAL_INNER_MEMBRANE	GOCC_SPECIES_GO:0031304_INTRINSIC_COMPONENT_OF_MITOCHONDRIAL_INNER_MEMBRANE		48	-0.5939584	-2.1433394	0.0	5.912832E-4	0.046	1752	tags=38%, list=11%, signal=42%	
GOCC_SPECIES_GO:0098573_INTRINSIC_COMPONENT_OF_MITOCHONDRIAL_MEMBRANE	GOCC_SPECIES_GO:0098573_INTRINSIC_COMPONENT_OF_MITOCHONDRIAL_MEMBRANE		67	-0.53445137	-2.131778	0.0	6.964962E-4	0.055	1752	tags=36%, list=11%, signal=40%	
GOBP_SPECIES_GO:0022904_RESPIRATORY_ELECTRON_TRANSPORT_CHAIN	GOBP_SPECIES_GO:0022904_RESPIRATORY_ELECTRON_TRANSPORT_CHAIN		87	-0.51502985	-2.1195176	0.0	7.7326974E-4	0.061	4243	tags=56%, list=27%, signal=77%	
GOBP_SPECIES_GO:0043038_AMINO_ACID_ACTIVATION	GOBP_SPECIES_GO:0043038_AMINO_ACID_ACTIVATION		45	-0.57443935	-2.1021466	0.0	9.958526E-4	0.076	3347	tags=60%, list=21%, signal=76%	
GOBP_SPECIES_GO:0033962_P-BODY_ASSEMBLY	GOBP_SPECIES_GO:0033962_P-BODY_ASSEMBLY		25	-0.6569208	-2.0963511	0.0	0.0010544559	0.081	783	tags=40%, list=5%, signal=42%	
GOBP_SPECIES_GO:0006399_TR_METABOLIC_PROCESS	GOBP_SPECIES_GO:0006399_TR_METABOLIC_PROCESS		179	-0.44946495	-2.087021	0.0	0.0011954642	0.092	3389	tags=45%, list=22%, signal=56%	
GOCC_SPECIES_GO:0005684_U2-TYPE_SPLICEOSOMAL_COMPLEX	GOCC_SPECIES_GO:0005684_U2-TYPE_SPLICEOSOMAL_COMPLEX		56	-0.54520196	-2.0836186	0.0	0.0012377517	0.096	1492	tags=38%, list=9%, signal=41%	
GOMF_SPECIES_GO:0070003_THREONINE-TYPE_PEPTIDASE_ACTIVITY	GOMF_SPECIES_GO:0070003_THREONINE-TYPE_PEPTIDASE_ACTIVITY		19	-0.7070173	-2.0813212	0.0	0.0012909473	0.101	549	tags=37%, list=3%, signal=38%	
GOBP_SPECIES_GO:0006626_PROTEIN_TARGETING_TO_MITOCHONDRION	GOBP_SPECIES_GO:0006626_PROTEIN_TARGETING_TO_MITOCHONDRION		51	-0.5557457	-2.0796	0.0	0.0013202308	0.104	1560	tags=35%, list=10%, signal=39%	
GOMF_SPECIES_GO:0016801_HYDROLASE_ACTIVITY,_ACTING_ON_ETHER_BONDS	GOMF_SPECIES_GO:0016801_HYDROLASE_ACTIVITY,_ACTING_ON_ETHER_BONDS		16	-0.73147357	-2.068311	0.0	0.00161896	0.131	76	tags=25%, list=0%, signal=25%	
GOCC_SPECIES_GO:0005758_MITOCHONDRIAL_INTERMEMBRANE_SPACE	GOCC_SPECIES_GO:0005758_MITOCHONDRIAL_INTERMEMBRANE_SPACE		36	-0.5815824	-2.060695	0.0	0.0018203883	0.148	1202	tags=36%, list=8%, signal=39%	
GOBP_SPECIES_GO:0007005_MITOCHONDRION_ORGANIZATION	GOBP_SPECIES_GO:0007005_MITOCHONDRION_ORGANIZATION		301	-0.424703	-2.057514	0.0	0.0018755483	0.151	1817	tags=30%, list=12%, signal=33%	
GOCC_SPECIES_GO:0005838_PROTEASOME_REGULATORY_PARTICLE	GOCC_SPECIES_GO:0005838_PROTEASOME_REGULATORY_PARTICLE		30	-0.61915296	-2.050278	0.0	0.0020812207	0.168	2058	tags=57%, list=13%, signal=65%	
GOBP_SPECIES_GO:0033013_TETRAPYRROLE_METABOLIC_PROCESS	GOBP_SPECIES_GO:0033013_TETRAPYRROLE_METABOLIC_PROCESS		20	-0.67376083	-2.047752	0.0	0.0021964617	0.179	1341	tags=40%, list=9%, signal=44%	
GOMF_SPECIES_GO:0022884_MACROMOLECULE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_SPECIES_GO:0022884_MACROMOLECULE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		19	-0.69282454	-2.0432057	0.0	0.0022758848	0.188	1594	tags=53%, list=10%, signal=58%	
GOCC_SPECIES_GO:0071004_U2-TYPE_PRESPLICEOSOME	GOCC_SPECIES_GO:0071004_U2-TYPE_PRESPLICEOSOME		28	-0.6226276	-2.0416198	0.0	0.002260373	0.189	1492	tags=43%, list=9%, signal=47%	
GOBP_SPECIES_GO:0006457_PROTEIN_FOLDING	GOBP_SPECIES_GO:0006457_PROTEIN_FOLDING		168	-0.44139954	-2.0385568	0.0	0.0023596254	0.197	3104	tags=42%, list=20%, signal=52%	
GOMF_SPECIES_GO:0008320_PROTEIN_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_SPECIES_GO:0008320_PROTEIN_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		19	-0.69282454	-2.0381372	0.0	0.002353724	0.199	1594	tags=53%, list=10%, signal=58%	
GOCC_SPECIES_GO:0031305_INTEGRAL_COMPONENT_OF_MITOCHONDRIAL_INNER_MEMBRANE	GOCC_SPECIES_GO:0031305_INTEGRAL_COMPONENT_OF_MITOCHONDRIAL_INNER_MEMBRANE		46	-0.56305695	-2.0364695	0.0	0.0024088423	0.207	1752	tags=35%, list=11%, signal=39%	
GOBP_SPECIES_GO:0006754_ATP_BIOSYNTHETIC_PROCESS	GOBP_SPECIES_GO:0006754_ATP_BIOSYNTHETIC_PROCESS		33	-0.6032169	-2.0332892	0.0	0.002441948	0.212	2166	tags=42%, list=14%, signal=49%	
GOCC_SPECIES_GO:0032592_INTEGRAL_COMPONENT_OF_MITOCHONDRIAL_MEMBRANE	GOCC_SPECIES_GO:0032592_INTEGRAL_COMPONENT_OF_MITOCHONDRIAL_MEMBRANE		64	-0.5195575	-2.027548	0.0	0.0026234032	0.23	1752	tags=34%, list=11%, signal=39%	
GOCC_SPECIES_GO:0071010_PRESPLICEOSOME	GOCC_SPECIES_GO:0071010_PRESPLICEOSOME		28	-0.6226276	-2.0174541	0.0	0.002908514	0.253	1492	tags=43%, list=9%, signal=47%	
GOBP_SPECIES_GO:0006270_D_REPLICATION_INITIATION	GOBP_SPECIES_GO:0006270_D_REPLICATION_INITIATION		35	-0.5887423	-2.0131738	0.0	0.003051893	0.268	4059	tags=66%, list=26%, signal=88%	
GOBP_SPECIES_GO:0006778_PORPHYRIN-CONTAINING_COMPOUND_METABOLIC_PROCESS	GOBP_SPECIES_GO:0006778_PORPHYRIN-CONTAINING_COMPOUND_METABOLIC_PROCESS		20	-0.67376083	-2.012197	0.0	0.0030678774	0.271	1341	tags=40%, list=9%, signal=44%	
GOCC_SPECIES_GO:0031970_ORGANELLE_ENVELOPE_LUMEN	GOCC_SPECIES_GO:0031970_ORGANELLE_ENVELOPE_LUMEN		38	-0.5622304	-2.0000741	0.0	0.003577669	0.305	1202	tags=34%, list=8%, signal=37%	
GOBP_SPECIES_GO:0042168_HEME_METABOLIC_PROCESS	GOBP_SPECIES_GO:0042168_HEME_METABOLIC_PROCESS		20	-0.67376083	-1.9883734	0.0028011205	0.0040885257	0.342	1341	tags=40%, list=9%, signal=44%	
GOBP_SPECIES_GO:0008380_R_SPLICING	GOBP_SPECIES_GO:0008380_R_SPLICING		340	-0.403362	-1.9796071	0.0	0.004401283	0.367	1800	tags=27%, list=11%, signal=30%	
GOBP_SPECIES_GO:0048140_MALE_GERM-LINE_CYST_ENCAPSULATION	GOBP_SPECIES_GO:0048140_MALE_GERM-LINE_CYST_ENCAPSULATION		16	-0.71239924	-1.9783427	0.0	0.0043847524	0.368	2934	tags=50%, list=19%, signal=61%	
