NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_SPECIES_GO:0006120_MITOCHONDRIAL_ELECTRON_TRANSPORT,_DH_TO_UBIQUINONE	GOBP_SPECIES_GO:0006120_MITOCHONDRIAL_ELECTRON_TRANSPORT,_DH_TO_UBIQUINONE	Details ...	22	-0.6438819	-1.7600901	0.0026350461	0.040971585	0.934	3927	tags=41%, list=25%, signal=54%	
GOBP_SPECIES_GO:0120031_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY	GOBP_SPECIES_GO:0120031_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY	Details ...	338	-0.4537102	-1.7577025	0.0	0.041557156	0.938	3659	tags=38%, list=23%, signal=49%	
GOBP_SPECIES_GO:0035725_SODIUM_ION_TRANSMEMBRANE_TRANSPORT	GOBP_SPECIES_GO:0035725_SODIUM_ION_TRANSMEMBRANE_TRANSPORT	Details ...	89	-0.5039823	-1.7566632	0.0011173184	0.041423082	0.939	3604	tags=44%, list=23%, signal=57%	
GOCC_SPECIES_GO:0097729_9+2_MOTILE_CILIUM	GOCC_SPECIES_GO:0097729_9+2_MOTILE_CILIUM	Details ...	34	-0.5842814	-1.7355676	0.0012987013	0.05525417	0.975	3605	tags=62%, list=23%, signal=80%	
GOBP_SPECIES_GO:0030031_CELL_PROJECTION_ASSEMBLY	GOBP_SPECIES_GO:0030031_CELL_PROJECTION_ASSEMBLY	Details ...	354	-0.44379112	-1.730174	0.0	0.05913507	0.982	3659	tags=37%, list=23%, signal=47%	
GOCC_SPECIES_GO:0035869_CILIARY_TRANSITION_ZONE	GOCC_SPECIES_GO:0035869_CILIARY_TRANSITION_ZONE	Details ...	16	-0.6843526	-1.728174	0.0	0.05957052	0.983	3917	tags=75%, list=25%, signal=100%	
GOBP_SPECIES_GO:0042775_MITOCHONDRIAL_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT	GOBP_SPECIES_GO:0042775_MITOCHONDRIAL_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT	Details ...	66	-0.51182467	-1.7230179	0.001150748	0.06289457	0.989	1990	tags=27%, list=13%, signal=31%	
GOCC_SPECIES_GO:0098803_RESPIRATORY_CHAIN_COMPLEX	GOCC_SPECIES_GO:0098803_RESPIRATORY_CHAIN_COMPLEX	Details ...	88	-0.4895107	-1.7161117	0.0	0.067961976	0.992	2288	tags=26%, list=15%, signal=30%	
GOBP_SPECIES_GO:0050954_SENSORY_PERCEPTION_OF_MECHANICAL_STIMULUS	GOBP_SPECIES_GO:0050954_SENSORY_PERCEPTION_OF_MECHANICAL_STIMULUS	Details ...	188	-0.45360562	-1.7136436	0.0	0.06914083	0.994	4336	tags=44%, list=28%, signal=60%	
GOCC_SPECIES_GO:0036126_SPERM_FLAGELLUM	GOCC_SPECIES_GO:0036126_SPERM_FLAGELLUM	Details ...	33	-0.5771127	-1.7114047	0.0012919897	0.070251845	0.996	3605	tags=61%, list=23%, signal=78%	
GOCC_SPECIES_GO:0005875_MICROTUBULE_ASSOCIATED_COMPLEX	GOCC_SPECIES_GO:0005875_MICROTUBULE_ASSOCIATED_COMPLEX	Details ...	112	-0.4748829	-1.7077668	0.0	0.07272516	0.996	3070	tags=37%, list=19%, signal=45%	
GOCC_SPECIES_GO:0070469_RESPIRASOME	GOCC_SPECIES_GO:0070469_RESPIRASOME	Details ...	92	-0.48185152	-1.6860174	0.0	0.09644185	1.0	2288	tags=26%, list=15%, signal=30%	
GOCC_SPECIES_GO:0070069_CYTOCHROME_COMPLEX	GOCC_SPECIES_GO:0070069_CYTOCHROME_COMPLEX	Details ...	30	-0.57994246	-1.6812658	0.003931848	0.10081141	1.0	1990	tags=33%, list=13%, signal=38%	
GOMF_SPECIES_GO:0005272_SODIUM_CHANNEL_ACTIVITY	GOMF_SPECIES_GO:0005272_SODIUM_CHANNEL_ACTIVITY	Details ...	42	-0.53927064	-1.6734825	0.0012300123	0.11008604	1.0	3260	tags=40%, list=21%, signal=51%	
GOBP_SPECIES_GO:0099111_MICROTUBULE-BASED_TRANSPORT	GOBP_SPECIES_GO:0099111_MICROTUBULE-BASED_TRANSPORT	Details ...	131	-0.45542818	-1.6682688	0.0	0.11560575	1.0	1319	tags=24%, list=8%, signal=26%	
GOBP_SPECIES_GO:0006814_SODIUM_ION_TRANSPORT	GOBP_SPECIES_GO:0006814_SODIUM_ION_TRANSPORT	Details ...	102	-0.46640095	-1.6672868	0.0	0.11531847	1.0	3275	tags=37%, list=21%, signal=47%	
GOCC_SPECIES_GO:0005761_MITOCHONDRIAL_RIBOSOME	GOCC_SPECIES_GO:0005761_MITOCHONDRIAL_RIBOSOME	Details ...	81	-0.47895274	-1.6655357	0.001150748	0.115931645	1.0	6596	tags=74%, list=42%, signal=127%	
GOCC_SPECIES_GO:0005746_MITOCHONDRIAL_RESPIRASOME	GOCC_SPECIES_GO:0005746_MITOCHONDRIAL_RESPIRASOME	Details ...	85	-0.47723597	-1.6625146	0.0	0.118516326	1.0	2576	tags=26%, list=16%, signal=31%	
GOCC_SPECIES_GO:0000313_ORGANELLAR_RIBOSOME	GOCC_SPECIES_GO:0000313_ORGANELLAR_RIBOSOME	Details ...	81	-0.47895274	-1.6551493	0.0022883294	0.1277762	1.0	6596	tags=74%, list=42%, signal=127%	
GOMF_SPECIES_GO:0080030_METHYL_INDOLE-3-ACETATE_ESTERASE_ACTIVITY	GOMF_SPECIES_GO:0080030_METHYL_INDOLE-3-ACETATE_ESTERASE_ACTIVITY	Details ...	31	-0.5602523	-1.6463717	0.0052562417	0.14024565	1.0	3334	tags=45%, list=21%, signal=57%	
GOMF_SPECIES_GO:0016615_MALATE_DEHYDROGENASE_ACTIVITY	GOMF_SPECIES_GO:0016615_MALATE_DEHYDROGENASE_ACTIVITY	Details ...	16	-0.6380155	-1.6446761	0.004207574	0.14133455	1.0	1440	tags=44%, list=9%, signal=48%	
GOMF_SPECIES_GO:0099094_LIGAND-GATED_CATION_CHANNEL_ACTIVITY	GOMF_SPECIES_GO:0099094_LIGAND-GATED_CATION_CHANNEL_ACTIVITY	Details ...	61	-0.48962384	-1.6337267	0.0023419203	0.15853274	1.0	4831	tags=46%, list=31%, signal=66%	
GOBP_SPECIES_GO:0001895_RETINA_HOMEOSTASIS	GOBP_SPECIES_GO:0001895_RETINA_HOMEOSTASIS	Details ...	24	-0.5744081	-1.6220335	0.00655308	0.1793241	1.0	5435	tags=58%, list=35%, signal=89%	
GOMF_SPECIES_GO:0015081_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_SPECIES_GO:0015081_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	Details ...	94	-0.45854738	-1.6188776	0.0011389522	0.18328059	1.0	3796	tags=40%, list=24%, signal=53%	
GOBP_SPECIES_GO:0010970_TRANSPORT_ALONG_MICROTUBULE	GOBP_SPECIES_GO:0010970_TRANSPORT_ALONG_MICROTUBULE	Details ...	129	-0.43977502	-1.6144456	0.0	0.1902156	1.0	1319	tags=22%, list=8%, signal=24%	
GOBP_SPECIES_GO:0018200_PEPTIDYL-GLUTAMIC_ACID_MODIFICATION	GOBP_SPECIES_GO:0018200_PEPTIDYL-GLUTAMIC_ACID_MODIFICATION	Details ...	22	-0.5880403	-1.6125976	0.01058201	0.19142127	1.0	3615	tags=50%, list=23%, signal=65%	
GOMF_SPECIES_GO:0004252_SERINE-TYPE_ENDOPEPTIDASE_ACTIVITY	GOMF_SPECIES_GO:0004252_SERINE-TYPE_ENDOPEPTIDASE_ACTIVITY	Details ...	249	-0.41717866	-1.5985535	0.0	0.22163019	1.0	3170	tags=38%, list=20%, signal=47%	
GOMF_SPECIES_GO:0106389_ECDYSTEROID_22-KINASE_ACTIVITY	GOMF_SPECIES_GO:0106389_ECDYSTEROID_22-KINASE_ACTIVITY	Details ...	16	-0.60215086	-1.5972505	0.022408964	0.22191314	1.0	3203	tags=44%, list=20%, signal=55%	
GOBP_SPECIES_GO:0045494_PHOTORECEPTOR_CELL_MAINTENANCE	GOBP_SPECIES_GO:0045494_PHOTORECEPTOR_CELL_MAINTENANCE	Details ...	24	-0.5744081	-1.5962929	0.012345679	0.22142825	1.0	5435	tags=58%, list=35%, signal=89%	
GOBP_SPECIES_GO:0022904_RESPIRATORY_ELECTRON_TRANSPORT_CHAIN	GOBP_SPECIES_GO:0022904_RESPIRATORY_ELECTRON_TRANSPORT_CHAIN	Details ...	87	-0.45373663	-1.5926094	0.0011273957	0.22792584	1.0	1990	tags=24%, list=13%, signal=27%	
GOCC_SPECIES_GO:0031012_EXTRACELLULAR_MATRIX	GOCC_SPECIES_GO:0031012_EXTRACELLULAR_MATRIX	Details ...	293	-0.41467807	-1.5924475	0.0	0.22548018	1.0	4239	tags=47%, list=27%, signal=64%	
GOBP_SPECIES_GO:1902600_PROTON_TRANSMEMBRANE_TRANSPORT	GOBP_SPECIES_GO:1902600_PROTON_TRANSMEMBRANE_TRANSPORT	Details ...	86	-0.44889084	-1.5858837	0.0034207525	0.23932132	1.0	1867	tags=24%, list=12%, signal=28%	
GOMF_SPECIES_GO:0005261_CATION_CHANNEL_ACTIVITY	GOMF_SPECIES_GO:0005261_CATION_CHANNEL_ACTIVITY	Details ...	166	-0.42236012	-1.5836387	0.0	0.24228732	1.0	4831	tags=42%, list=31%, signal=59%	
GOCC_SPECIES_GO:1902495_TRANSMEMBRANE_TRANSPORTER_COMPLEX	GOCC_SPECIES_GO:1902495_TRANSMEMBRANE_TRANSPORTER_COMPLEX	Details ...	174	-0.4221083	-1.5830503	0.0	0.24085838	1.0	3468	tags=32%, list=22%, signal=40%	
GOMF_SPECIES_GO:0050136_DH_DEHYDROGENASE_(QUINONE)_ACTIVITY	GOMF_SPECIES_GO:0050136_DH_DEHYDROGENASE_(QUINONE)_ACTIVITY	Details ...	18	-0.59097505	-1.5818805	0.020804439	0.24114753	1.0	1584	tags=33%, list=10%, signal=37%	
GOBP_SPECIES_GO:0022900_ELECTRON_TRANSPORT_CHAIN	GOBP_SPECIES_GO:0022900_ELECTRON_TRANSPORT_CHAIN	Details ...	102	-0.44286343	-1.5805006	0.0	0.24163204	1.0	1990	tags=24%, list=13%, signal=27%	
GOMF_SPECIES_GO:0008137_DH_DEHYDROGENASE_(UBIQUINONE)_ACTIVITY	GOMF_SPECIES_GO:0008137_DH_DEHYDROGENASE_(UBIQUINONE)_ACTIVITY	Details ...	18	-0.59097505	-1.5798985	0.020632736	0.24020451	1.0	1584	tags=33%, list=10%, signal=37%	
GOMF_SPECIES_GO:0015276_LIGAND-GATED_ION_CHANNEL_ACTIVITY	GOMF_SPECIES_GO:0015276_LIGAND-GATED_ION_CHANNEL_ACTIVITY	Details ...	99	-0.44069785	-1.5787507	0.0011049723	0.24053556	1.0	4831	tags=44%, list=31%, signal=64%	
GOMF_SPECIES_GO:0003955_D(P)H_DEHYDROGENASE_(QUINONE)_ACTIVITY	GOMF_SPECIES_GO:0003955_D(P)H_DEHYDROGENASE_(QUINONE)_ACTIVITY	Details ...	18	-0.59097505	-1.576292	0.018232819	0.24414617	1.0	1584	tags=33%, list=10%, signal=37%	
GOCC_SPECIES_GO:0000276_MITOCHONDRIAL_PROTON-TRANSPORTING_ATP_SYNTHASE_COMPLEX,_COUPLING_FACTOR_F(O)	GOCC_SPECIES_GO:0000276_MITOCHONDRIAL_PROTON-TRANSPORTING_ATP_SYNTHASE_COMPLEX,_COUPLING_FACTOR_F(O)	Details ...	15	-0.62126976	-1.576258	0.021978023	0.24145092	1.0	2839	tags=40%, list=18%, signal=49%	
GOBP_SPECIES_GO:0007603_PHOTOTRANSDUCTION,_VISIBLE_LIGHT	GOBP_SPECIES_GO:0007603_PHOTOTRANSDUCTION,_VISIBLE_LIGHT	Details ...	65	-0.46795282	-1.575231	0.0058343057	0.24181777	1.0	2080	tags=28%, list=13%, signal=32%	
GOMF_SPECIES_GO:0003777_MICROTUBULE_MOTOR_ACTIVITY	GOMF_SPECIES_GO:0003777_MICROTUBULE_MOTOR_ACTIVITY	Details ...	37	-0.51893055	-1.5723364	0.006361323	0.24651664	1.0	4003	tags=51%, list=25%, signal=69%	
GOCC_SPECIES_GO:0030312_EXTERNAL_ENCAPSULATING_STRUCTURE	GOCC_SPECIES_GO:0030312_EXTERNAL_ENCAPSULATING_STRUCTURE	Details ...	319	-0.40539944	-1.571713	0.0	0.24530102	1.0	4257	tags=46%, list=27%, signal=62%	
GOBP_SPECIES_GO:0030730_SEQUESTERING_OF_TRIGLYCERIDE	GOBP_SPECIES_GO:0030730_SEQUESTERING_OF_TRIGLYCERIDE	Details ...	18	-0.59611666	-1.570722	0.022727273	0.24527706	1.0	3718	tags=44%, list=24%, signal=58%	
GOMF_SPECIES_GO:0016655_OXIDOREDUCTASE_ACTIVITY,_ACTING_ON_D(P)H,_QUINONE_OR_SIMILAR_COMPOUND_AS_ACCEPTOR	GOMF_SPECIES_GO:0016655_OXIDOREDUCTASE_ACTIVITY,_ACTING_ON_D(P)H,_QUINONE_OR_SIMILAR_COMPOUND_AS_ACCEPTOR	Details ...	18	-0.59097505	-1.5677193	0.018867925	0.2503374	1.0	1584	tags=33%, list=10%, signal=37%	
GOMF_SPECIES_GO:0022834_LIGAND-GATED_CHANNEL_ACTIVITY	GOMF_SPECIES_GO:0022834_LIGAND-GATED_CHANNEL_ACTIVITY	Details ...	99	-0.44069785	-1.5583316	0.0	0.2733489	1.0	4831	tags=44%, list=31%, signal=64%	
GOMF_SPECIES_GO:0003954_DH_DEHYDROGENASE_ACTIVITY	GOMF_SPECIES_GO:0003954_DH_DEHYDROGENASE_ACTIVITY	Details ...	23	-0.55935544	-1.5562065	0.013386881	0.27656823	1.0	1584	tags=30%, list=10%, signal=34%	
GOCC_SPECIES_GO:0045263_PROTON-TRANSPORTING_ATP_SYNTHASE_COMPLEX,_COUPLING_FACTOR_F(O)	GOCC_SPECIES_GO:0045263_PROTON-TRANSPORTING_ATP_SYNTHASE_COMPLEX,_COUPLING_FACTOR_F(O)	Details ...	15	-0.62126976	-1.5554485	0.015363129	0.27599442	1.0	2839	tags=40%, list=18%, signal=49%	
