NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDRqval	FWER p-val	RANK AT MAX	LEADING EDGE	
GOCC_SPECIES_GO:0030120_VESICLE_COAT	GOCC_SPECIES_GO:0030120_VESICLE_COAT	Details ...	43	0.51390505	1.9909025	0.0	0.03426598	0.397	3379	tags=53%, list=21%, signal=68%	
GOBP_SPECIES_GO:0050766_POSITIVE_REGULATION_OF_PHAGOCYTOSIS	GOBP_SPECIES_GO:0050766_POSITIVE_REGULATION_OF_PHAGOCYTOSIS	Details ...	23	0.5912317	1.9710639	0.0	0.039615516	0.453	4063	tags=57%, list=26%, signal=76%	
GOBP_SPECIES_GO:2000142_REGULATION_OF_D-TEMPLATED_TRANSCRIPTION,_INITIATION	GOBP_SPECIES_GO:2000142_REGULATION_OF_D-TEMPLATED_TRANSCRIPTION,_INITIATION	Details ...	23	0.5943284	1.970117	0.003717472	0.03878917	0.455	2655	tags=57%, list=17%, signal=68%	
GOBP_SPECIES_GO:0070897_TRANSCRIPTION_PREINITIATION_COMPLEX_ASSEMBLY	GOBP_SPECIES_GO:0070897_TRANSCRIPTION_PREINITIATION_COMPLEX_ASSEMBLY	Details ...	24	0.57768875	1.9692155	0.004048583	0.03795182	0.457	3810	tags=54%, list=24%, signal=71%	
GOCC_SPECIES_GO:0022624_PROTEASOME_ACCESSORY_COMPLEX	GOCC_SPECIES_GO:0022624_PROTEASOME_ACCESSORY_COMPLEX	Details ...	32	0.54520935	1.9301028	0.004878049	0.052839607	0.599	2987	tags=53%, list=19%, signal=65%	
GOCC_SPECIES_GO:0043073_GERM_CELL_NUCLEUS	GOCC_SPECIES_GO:0043073_GERM_CELL_NUCLEUS	Details ...	32	0.54555386	1.9215821	0.0042735045	0.055756383	0.63	3810	tags=56%, list=24%, signal=74%	
GOBP_SPECIES_GO:0000380_ALTERNATIVE_MR_SPLICING,_VIA_SPLICEOSOME	GOBP_SPECIES_GO:0000380_ALTERNATIVE_MR_SPLICING,_VIA_SPLICEOSOME	Details ...	124	0.40353775	1.9165353	0.0	0.057527646	0.652	4176	tags=46%, list=27%, signal=62%	
GOBP_SPECIES_GO:0048193_GOLGI_VESICLE_TRANSPORT	GOBP_SPECIES_GO:0048193_GOLGI_VESICLE_TRANSPORT	Details ...	190	0.36776364	1.8993456	0.0	0.065452956	0.711	3405	tags=39%, list=22%, signal=49%	
GOCC_SPECIES_GO:0140534_ENDOPLASMIC_RETICULUM_PROTEIN-CONTAINING_COMPLEX	GOCC_SPECIES_GO:0140534_ENDOPLASMIC_RETICULUM_PROTEIN-CONTAINING_COMPLEX	Details ...	75	0.4363046	1.8887603	0.0	0.06982685	0.739	3559	tags=51%, list=23%, signal=65%	
GOCC_SPECIES_GO:0008541_PROTEASOME_REGULATORY_PARTICLE,_LID_SUBCOMPLEX	GOCC_SPECIES_GO:0008541_PROTEASOME_REGULATORY_PARTICLE,_LID_SUBCOMPLEX	Details ...	15	0.63637334	1.8873065	0.0034364262	0.069076546	0.747	2987	tags=53%, list=19%, signal=66%	
GOBP_SPECIES_GO:1900078_POSITIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS	GOBP_SPECIES_GO:1900078_POSITIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS	Details ...	25	0.56145406	1.887251	0.007968128	0.067391746	0.747	2670	tags=44%, list=17%, signal=53%	
GOBP_SPECIES_GO:0048024_REGULATION_OF_MR_SPLICING,_VIA_SPLICEOSOME	GOBP_SPECIES_GO:0048024_REGULATION_OF_MR_SPLICING,_VIA_SPLICEOSOME	Details ...	131	0.39201295	1.8870927	0.0	0.065889	0.747	4176	tags=44%, list=27%, signal=59%	
GOBP_SPECIES_GO:0046628_POSITIVE_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY	GOBP_SPECIES_GO:0046628_POSITIVE_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY	Details ...	25	0.56145406	1.8856443	0.0	0.06527013	0.749	2670	tags=44%, list=17%, signal=53%	
GOBP_SPECIES_GO:0000381_REGULATION_OF_ALTERNATIVE_MR_SPLICING,_VIA_SPLICEOSOME	GOBP_SPECIES_GO:0000381_REGULATION_OF_ALTERNATIVE_MR_SPLICING,_VIA_SPLICEOSOME	Details ...	123	0.39862218	1.8681858	0.0	0.0733926	0.799	4176	tags=46%, list=27%, signal=61%	
GOBP_SPECIES_GO:0050684_REGULATION_OF_MR_PROCESSING	GOBP_SPECIES_GO:0050684_REGULATION_OF_MR_PROCESSING	Details ...	143	0.3861745	1.854185	0.0	0.08053131	0.839	4176	tags=43%, list=27%, signal=58%	
GOCC_SPECIES_GO:0030660_GOLGI-ASSOCIATED_VESICLE_MEMBRANE	GOCC_SPECIES_GO:0030660_GOLGI-ASSOCIATED_VESICLE_MEMBRANE	Details ...	33	0.50990117	1.848251	0.0	0.08181776	0.856	3379	tags=52%, list=21%, signal=65%	
GOMF_SPECIES_GO:0003697_SINGLE-STRANDED_D_BINDING	GOMF_SPECIES_GO:0003697_SINGLE-STRANDED_D_BINDING	Details ...	52	0.4517174	1.8400882	0.0	0.085437045	0.867	3481	tags=50%, list=22%, signal=64%	
GOBP_SPECIES_GO:0006612_PROTEIN_TARGETING_TO_MEMBRANE	GOBP_SPECIES_GO:0006612_PROTEIN_TARGETING_TO_MEMBRANE	Details ...	55	0.44148916	1.8294271	0.0	0.09279293	0.888	2147	tags=33%, list=14%, signal=38%	
GOCC_SPECIES_GO:0030662_COATED_VESICLE_MEMBRANE	GOCC_SPECIES_GO:0030662_COATED_VESICLE_MEMBRANE	Details ...	55	0.43948337	1.8166535	0.0	0.10042074	0.908	3379	tags=47%, list=21%, signal=60%	
GOMF_SPECIES_GO:0031386_PROTEIN_TAG	GOMF_SPECIES_GO:0031386_PROTEIN_TAG	Details ...	19	0.57072634	1.8155397	0.0	0.09920237	0.912	3375	tags=58%, list=21%, signal=74%	
GOCC_SPECIES_GO:0016592_MEDIATOR_COMPLEX	GOCC_SPECIES_GO:0016592_MEDIATOR_COMPLEX	Details ...	27	0.52653474	1.8062457	0.0042735045	0.1040186	0.928	4410	tags=52%, list=28%, signal=72%	
GOBP_SPECIES_GO:0050764_REGULATION_OF_PHAGOCYTOSIS	GOBP_SPECIES_GO:0050764_REGULATION_OF_PHAGOCYTOSIS	Details ...	28	0.5222877	1.8044174	0.0	0.10393732	0.931	4063	tags=50%, list=26%, signal=67%	
GOBP_SPECIES_GO:0030433_UBIQUITIN-DEPENDENT_ERAD_PATHWAY	GOBP_SPECIES_GO:0030433_UBIQUITIN-DEPENDENT_ERAD_PATHWAY	Details ...	56	0.43117714	1.796808	0.0	0.10826148	0.94	3458	tags=46%, list=22%, signal=59%	
GOBP_SPECIES_GO:0006367_TRANSCRIPTION_INITIATION_FROM_R_POLYMERASE_II_PROMOTER	GOBP_SPECIES_GO:0006367_TRANSCRIPTION_INITIATION_FROM_R_POLYMERASE_II_PROMOTER	Details ...	79	0.41088775	1.7944577	0.0	0.108119845	0.945	3872	tags=52%, list=25%, signal=68%	
GOCC_SPECIES_GO:0099023_VESICLE_TETHERING_COMPLEX	GOCC_SPECIES_GO:0099023_VESICLE_TETHERING_COMPLEX	Details ...	42	0.46242884	1.7931747	0.0	0.10718076	0.945	4725	tags=60%, list=30%, signal=85%	
GOBP_SPECIES_GO:0006888_ENDOPLASMIC_RETICULUM_TO_GOLGI_VESICLE-MEDIATED_TRANSPORT	GOBP_SPECIES_GO:0006888_ENDOPLASMIC_RETICULUM_TO_GOLGI_VESICLE-MEDIATED_TRANSPORT	Details ...	105	0.38722283	1.7822268	0.0	0.1136229	0.955	2830	tags=38%, list=18%, signal=46%	
GOCC_SPECIES_GO:0005791_ROUGH_ENDOPLASMIC_RETICULUM	GOCC_SPECIES_GO:0005791_ROUGH_ENDOPLASMIC_RETICULUM	Details ...	30	0.49721593	1.7797	0.0	0.114042416	0.957	2990	tags=53%, list=19%, signal=66%	
GOBP_SPECIES_GO:0034661_NCR_CATABOLIC_PROCESS	GOBP_SPECIES_GO:0034661_NCR_CATABOLIC_PROCESS	Details ...	24	0.521285	1.7705072	0.004347826	0.119980544	0.965	2167	tags=29%, list=14%, signal=34%	
GOBP_SPECIES_GO:0006270_D_REPLICATION_INITIATION	GOBP_SPECIES_GO:0006270_D_REPLICATION_INITIATION	Details ...	35	0.4667257	1.7628045	0.004672897	0.12506694	0.973	4295	tags=63%, list=27%, signal=86%	
GOCC_SPECIES_GO:0030117_MEMBRANE_COAT	GOCC_SPECIES_GO:0030117_MEMBRANE_COAT	Details ...	47	0.44293225	1.7614185	0.0	0.12438015	0.973	3379	tags=53%, list=21%, signal=68%	
GOCC_SPECIES_GO:0071013_CATALYTIC_STEP_2_SPLICEOSOME	GOCC_SPECIES_GO:0071013_CATALYTIC_STEP_2_SPLICEOSOME	Details ...	210	0.35615996	1.7592736	0.0	0.12421793	0.973	4201	tags=47%, list=27%, signal=63%	
GOBP_SPECIES_GO:1904748_REGULATION_OF_APOPTOTIC_PROCESS_INVOLVED_IN_DEVELOPMENT	GOBP_SPECIES_GO:1904748_REGULATION_OF_APOPTOTIC_PROCESS_INVOLVED_IN_DEVELOPMENT	Details ...	22	0.53775734	1.7589806	0.007782101	0.12261829	0.974	3854	tags=41%, list=24%, signal=54%	
GOCC_SPECIES_GO:0030135_COATED_VESICLE	GOCC_SPECIES_GO:0030135_COATED_VESICLE	Details ...	94	0.38645676	1.7571105	0.0	0.12196492	0.975	3160	tags=41%, list=20%, signal=52%	
GOCC_SPECIES_GO:0022627_CYTOSOLIC_SMALL_RIBOSOMAL_SUBUNIT	GOCC_SPECIES_GO:0022627_CYTOSOLIC_SMALL_RIBOSOMAL_SUBUNIT	Details ...	47	0.44178894	1.7569004	0.005154639	0.12028875	0.975	4722	tags=70%, list=30%, signal=100%	
GOCC_SPECIES_GO:0048475_COATED_MEMBRANE	GOCC_SPECIES_GO:0048475_COATED_MEMBRANE	Details ...	47	0.44293225	1.756736	0.0058479533	0.11863017	0.975	3379	tags=53%, list=21%, signal=68%	
GOBP_SPECIES_GO:0033363_SECRETORY_GRANULE_ORGANIZATION	GOBP_SPECIES_GO:0033363_SECRETORY_GRANULE_ORGANIZATION	Details ...	28	0.50214326	1.7473115	0.0039525693	0.12530664	0.987	3610	tags=50%, list=23%, signal=65%	
GOCC_SPECIES_GO:0005643_NUCLEAR_PORE	GOCC_SPECIES_GO:0005643_NUCLEAR_PORE	Details ...	45	0.4394317	1.7422596	0.005154639	0.12802945	0.987	4177	tags=42%, list=27%, signal=57%	
GOCC_SPECIES_GO:0030128_CLATHRIN_COAT_OF_ENDOCYTIC_VESICLE	GOCC_SPECIES_GO:0030128_CLATHRIN_COAT_OF_ENDOCYTIC_VESICLE	Details ...	18	0.547003	1.738151	0.010238908	0.12975866	0.987	3379	tags=56%, list=21%, signal=71%	
GOBP_SPECIES_GO:1900076_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS	GOBP_SPECIES_GO:1900076_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS	Details ...	64	0.41269103	1.7317035	0.0	0.13391571	0.992	4189	tags=50%, list=27%, signal=68%	
GOBP_SPECIES_GO:0000413_PROTEIN_PEPTIDYL-PROLYL_ISOMERIZATION	GOBP_SPECIES_GO:0000413_PROTEIN_PEPTIDYL-PROLYL_ISOMERIZATION	Details ...	30	0.4794496	1.729965	0.0045454544	0.13381302	0.993	3367	tags=43%, list=21%, signal=55%	
GOBP_SPECIES_GO:0043484_REGULATION_OF_R_SPLICING	GOBP_SPECIES_GO:0043484_REGULATION_OF_R_SPLICING	Details ...	143	0.35955137	1.7213483	0.0	0.14017667	0.998	4176	tags=43%, list=27%, signal=58%	
GOMF_SPECIES_GO:0008135_TRANSLATION_FACTOR_ACTIVITY,_R_BINDING	GOMF_SPECIES_GO:0008135_TRANSLATION_FACTOR_ACTIVITY,_R_BINDING	Details ...	100	0.3820623	1.7196015	0.0	0.14037456	0.998	3279	tags=39%, list=21%, signal=49%	
GOBP_SPECIES_GO:0048140_MALE_GERM-LINE_CYST_ENCAPSULATION	GOBP_SPECIES_GO:0048140_MALE_GERM-LINE_CYST_ENCAPSULATION	Details ...	16	0.5670456	1.713036	0.0069444445	0.14588247	0.998	4940	tags=69%, list=31%, signal=100%	
GOBP_SPECIES_GO:2000059_NEGATIVE_REGULATION_OF_UBIQUITIN-DEPENDENT_PROTEIN_CATABOLIC_PROCESS	GOBP_SPECIES_GO:2000059_NEGATIVE_REGULATION_OF_UBIQUITIN-DEPENDENT_PROTEIN_CATABOLIC_PROCESS	Details ...	15	0.5904912	1.712005	0.0034013605	0.14489155	0.999	2903	tags=40%, list=18%, signal=49%	
GOCC_SPECIES_GO:0005681_SPLICEOSOMAL_COMPLEX	GOCC_SPECIES_GO:0005681_SPLICEOSOMAL_COMPLEX	Details ...	275	0.33361766	1.7096697	0.0	0.14535327	0.999	4376	tags=49%, list=28%, signal=67%	
GOCC_SPECIES_GO:0030122_AP-2_ADAPTOR_COMPLEX	GOCC_SPECIES_GO:0030122_AP-2_ADAPTOR_COMPLEX	Details ...	18	0.547003	1.6980258	0.007490637	0.15529561	0.999	3379	tags=56%, list=21%, signal=71%	
GOBP_SPECIES_GO:0034472_SNR_3	GOBP_SPECIES_GO:0034472_SNR_3	Details ...	25	0.5061782	1.693711	0.0037453184	0.1578404	1.0	3814	tags=52%, list=24%, signal=69%	
GOMF_SPECIES_GO:0140312_CARGO_ADAPTOR_ACTIVITY	GOMF_SPECIES_GO:0140312_CARGO_ADAPTOR_ACTIVITY	Details ...	18	0.53879267	1.6815523	0.024561403	0.17017755	1.0	3379	tags=56%, list=21%, signal=71%	
GOCC_SPECIES_GO:0071011_PRECATALYTIC_SPLICEOSOME	GOCC_SPECIES_GO:0071011_PRECATALYTIC_SPLICEOSOME	Details ...	232	0.32733494	1.6806295	0.0	0.1692988	1.0	4201	tags=46%, list=27%, signal=62%	
GOBP_SPECIES_GO:0016180_SNR_PROCESSING	GOBP_SPECIES_GO:0016180_SNR_PROCESSING	Details ...	27	0.49272376	1.6783419	0.007518797	0.16983618	1.0	3814	tags=52%, list=24%, signal=68%	
GOBP_SPECIES_GO:0045477_REGULATION_OF_NURSE_CELL_APOPTOTIC_PROCESS	GOBP_SPECIES_GO:0045477_REGULATION_OF_NURSE_CELL_APOPTOTIC_PROCESS	Details ...	19	0.537804	1.6762584	0.023728814	0.17002475	1.0	3854	tags=47%, list=24%, signal=63%	
GOCC_SPECIES_GO:0000137_GOLGI_CIS_CISTERNA	GOCC_SPECIES_GO:0000137_GOLGI_CIS_CISTERNA	Details ...	18	0.5375444	1.6757764	0.026415095	0.16845478	1.0	5085	tags=67%, list=32%, signal=98%	
GOBP_SPECIES_GO:0006271_D_STRAND_ELONGATION_INVOLVED_IN_D_REPLICATION	GOBP_SPECIES_GO:0006271_D_STRAND_ELONGATION_INVOLVED_IN_D_REPLICATION	Details ...	28	0.47386268	1.6754943	0.0	0.16672239	1.0	3576	tags=64%, list=23%, signal=83%	
GOBP_SPECIES_GO:0055070_COPPER_ION_HOMEOSTASIS	GOBP_SPECIES_GO:0055070_COPPER_ION_HOMEOSTASIS	Details ...	25	0.49934843	1.6712168	0.016806724	0.16941318	1.0	2168	tags=48%, list=14%, signal=56%	
GOBP_SPECIES_GO:0031062_POSITIVE_REGULATION_OF_HISTONE_METHYLATION	GOBP_SPECIES_GO:0031062_POSITIVE_REGULATION_OF_HISTONE_METHYLATION	Details ...	17	0.5383174	1.6666656	0.024054984	0.17294003	1.0	4579	tags=53%, list=29%, signal=75%	
GOBP_SPECIES_GO:0046626_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY	GOBP_SPECIES_GO:0046626_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY	Details ...	68	0.39406592	1.6577376	0.0	0.18208686	1.0	4189	tags=49%, list=27%, signal=66%	
GOBP_SPECIES_GO:0033260_NUCLEAR_D_REPLICATION	GOBP_SPECIES_GO:0033260_NUCLEAR_D_REPLICATION	Details ...	29	0.47232583	1.656254	0.01369863	0.18191408	1.0	3865	tags=59%, list=25%, signal=78%	
GOMF_SPECIES_GO:0045296_CADHERIN_BINDING	GOMF_SPECIES_GO:0045296_CADHERIN_BINDING	Details ...	22	0.50890857	1.6521442	0.01968504	0.18504924	1.0	3485	tags=59%, list=22%, signal=76%	
GOBP_SPECIES_GO:0006268_D_UNWINDING_INVOLVED_IN_D_REPLICATION	GOBP_SPECIES_GO:0006268_D_UNWINDING_INVOLVED_IN_D_REPLICATION	Details ...	17	0.5506775	1.641998	0.01724138	0.19715714	1.0	3846	tags=59%, list=24%, signal=78%	
GOBP_SPECIES_GO:0000338_PROTEIN_DENEDDYLATION	GOBP_SPECIES_GO:0000338_PROTEIN_DENEDDYLATION	Details ...	15	0.55768305	1.6386333	0.014285714	0.1990433	1.0	4940	tags=67%, list=31%, signal=97%	
GOCC_SPECIES_GO:0005801_CIS-GOLGI_NETWORK	GOCC_SPECIES_GO:0005801_CIS-GOLGI_NETWORK	Details ...	16	0.5566183	1.6344137	0.014184397	0.20237161	1.0	4557	tags=75%, list=29%, signal=105%	
GOBP_SPECIES_GO:0018208_PEPTIDYL-PROLINE_MODIFICATION	GOBP_SPECIES_GO:0018208_PEPTIDYL-PROLINE_MODIFICATION	Details ...	34	0.44453433	1.6311761	0.016736401	0.20454289	1.0	3367	tags=44%, list=21%, signal=56%	
GOBP_SPECIES_GO:0022616_D_STRAND_ELONGATION	GOBP_SPECIES_GO:0022616_D_STRAND_ELONGATION	Details ...	28	0.47386268	1.6288188	0.009009009	0.20556033	1.0	3576	tags=64%, list=23%, signal=83%	
GOCC_SPECIES_GO:0005798_GOLGI-ASSOCIATED_VESICLE	GOCC_SPECIES_GO:0005798_GOLGI-ASSOCIATED_VESICLE	Details ...	55	0.39316022	1.6284734	0.005988024	0.2038605	1.0	3379	tags=42%, list=21%, signal=53%	
GOBP_SPECIES_GO:0006352_D-TEMPLATED_TRANSCRIPTION,_INITIATION	GOBP_SPECIES_GO:0006352_D-TEMPLATED_TRANSCRIPTION,_INITIATION	Details ...	91	0.36276045	1.6284508	0.0	0.20173606	1.0	3402	tags=42%, list=22%, signal=53%	
GOMF_SPECIES_GO:0000993_R_POLYMERASE_II_COMPLEX_BINDING	GOMF_SPECIES_GO:0000993_R_POLYMERASE_II_COMPLEX_BINDING	Details ...	21	0.51624846	1.6284479	0.023809524	0.19963463	1.0	1103	tags=24%, list=7%, signal=26%	
GOBP_SPECIES_GO:0016073_SNR_METABOLIC_PROCESS	GOBP_SPECIES_GO:0016073_SNR_METABOLIC_PROCESS	Details ...	47	0.406052	1.6282415	0.0	0.197832	1.0	3814	tags=40%, list=24%, signal=53%	
