NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDRqval	FWER p-val	RANK AT MAX	LEADING EDGE	
GOMF_SPECIES_GO:0016614_OXIDOREDUCTASE_ACTIVITY,_ACTING_ON_CH-OH_GROUP_OF_DONORS	GOMF_SPECIES_GO:0016614_OXIDOREDUCTASE_ACTIVITY,_ACTING_ON_CH-OH_GROUP_OF_DONORS	Details ...	189	0.58490586	2.4291477	0.0	0.0	0.0	1473	tags=37%, list=9%, signal=40%	
GOMF_SPECIES_GO:0016628_OXIDOREDUCTASE_ACTIVITY,_ACTING_ON_THE_CH-CH_GROUP_OF_DONORS,_D_OR_DP_AS_ACCEPTOR	GOMF_SPECIES_GO:0016628_OXIDOREDUCTASE_ACTIVITY,_ACTING_ON_THE_CH-CH_GROUP_OF_DONORS,_D_OR_DP_AS_ACCEPTOR	Details ...	34	0.7758621	2.4181674	0.0	0.0	0.0	910	tags=47%, list=6%, signal=50%	
GOBP_SPECIES_GO:0006090_PYRUVATE_METABOLIC_PROCESS	GOBP_SPECIES_GO:0006090_PYRUVATE_METABOLIC_PROCESS	Details ...	73	0.66715217	2.4016438	0.0	0.0	0.0	809	tags=41%, list=5%, signal=43%	
GOBP_SPECIES_GO:0006575_CELLULAR_MODIFIED_AMINO_ACID_METABOLIC_PROCESS	GOBP_SPECIES_GO:0006575_CELLULAR_MODIFIED_AMINO_ACID_METABOLIC_PROCESS	Details ...	98	0.6416913	2.3881361	0.0	0.0	0.0	1886	tags=38%, list=12%, signal=43%	
GOMF_SPECIES_GO:0016209_ANTIOXIDANT_ACTIVITY	GOMF_SPECIES_GO:0016209_ANTIOXIDANT_ACTIVITY	Details ...	85	0.6470105	2.3872235	0.0	0.0	0.0	1356	tags=39%, list=9%, signal=42%	
GOBP_SPECIES_GO:0098869_CELLULAR_OXIDANT_DETOXIFICATION	GOBP_SPECIES_GO:0098869_CELLULAR_OXIDANT_DETOXIFICATION	Details ...	87	0.6405214	2.363942	0.0	0.0	0.0	1356	tags=38%, list=9%, signal=41%	
GOBP_SPECIES_GO:0009083_BRANCHED-CHAIN_AMINO_ACID_CATABOLIC_PROCESS	GOBP_SPECIES_GO:0009083_BRANCHED-CHAIN_AMINO_ACID_CATABOLIC_PROCESS	Details ...	18	0.8750447	2.3552349	0.0	0.0	0.0	1752	tags=89%, list=11%, signal=100%	
GOBP_SPECIES_GO:0055086_NUCLEOBASE-CONTAINING_SMALL_MOLECULE_METABOLIC_PROCESS	GOBP_SPECIES_GO:0055086_NUCLEOBASE-CONTAINING_SMALL_MOLECULE_METABOLIC_PROCESS	Details ...	365	0.5222755	2.3460972	0.0	0.0	0.0	1792	tags=33%, list=11%, signal=37%	
GOBP_SPECIES_GO:0006631_FATTY_ACID_METABOLIC_PROCESS	GOBP_SPECIES_GO:0006631_FATTY_ACID_METABOLIC_PROCESS	Details ...	228	0.5476918	2.3421657	0.0	0.0	0.0	1836	tags=34%, list=12%, signal=38%	
GOMF_SPECIES_GO:0004602_GLUTATHIONE_PEROXIDASE_ACTIVITY	GOMF_SPECIES_GO:0004602_GLUTATHIONE_PEROXIDASE_ACTIVITY	Details ...	29	0.7904843	2.329378	0.0	0.0	0.0	664	tags=45%, list=4%, signal=47%	
GOBP_SPECIES_GO:0006753_NUCLEOSIDE_PHOSPHATE_METABOLIC_PROCESS	GOBP_SPECIES_GO:0006753_NUCLEOSIDE_PHOSPHATE_METABOLIC_PROCESS		309	0.5272798	2.3271208	0.0	0.0	0.0	1792	tags=34%, list=11%, signal=38%	
GOMF_SPECIES_GO:0005506_IRON_ION_BINDING	GOMF_SPECIES_GO:0005506_IRON_ION_BINDING		167	0.5659405	2.305061	0.0	0.0	0.0	1686	tags=36%, list=11%, signal=40%	
GOMF_SPECIES_GO:0016627_OXIDOREDUCTASE_ACTIVITY,_ACTING_ON_THE_CH-CH_GROUP_OF_DONORS	GOMF_SPECIES_GO:0016627_OXIDOREDUCTASE_ACTIVITY,_ACTING_ON_THE_CH-CH_GROUP_OF_DONORS		68	0.6528001	2.3045173	0.0	0.0	0.0	1328	tags=40%, list=8%, signal=43%	
GOMF_SPECIES_GO:0016765_TRANSFERASE_ACTIVITY,_TRANSFERRING_ALKYL_OR_ARYL_(OTHER_THAN_METHYL)_GROUPS	GOMF_SPECIES_GO:0016765_TRANSFERASE_ACTIVITY,_TRANSFERRING_ALKYL_OR_ARYL_(OTHER_THAN_METHYL)_GROUPS		79	0.62925416	2.2994895	0.0	0.0	0.0	1540	tags=35%, list=10%, signal=39%	
GOBP_SPECIES_GO:0009117_NUCLEOTIDE_METABOLIC_PROCESS	GOBP_SPECIES_GO:0009117_NUCLEOTIDE_METABOLIC_PROCESS		306	0.5242501	2.2933419	0.0	0.0	0.0	1792	tags=34%, list=11%, signal=37%	
GOBP_SPECIES_GO:0035384_THIOESTER_BIOSYNTHETIC_PROCESS	GOBP_SPECIES_GO:0035384_THIOESTER_BIOSYNTHETIC_PROCESS		37	0.7072874	2.2928598	0.0	0.0	0.0	2022	tags=57%, list=13%, signal=65%	
GOBP_SPECIES_GO:0098754_DETOXIFICATION	GOBP_SPECIES_GO:0098754_DETOXIFICATION		114	0.5945859	2.2807367	0.0	0.0	0.0	1356	tags=34%, list=9%, signal=37%	
GOMF_SPECIES_GO:0004497_MONOOXYGENASE_ACTIVITY	GOMF_SPECIES_GO:0004497_MONOOXYGENASE_ACTIVITY		140	0.57407343	2.2784781	0.0	0.0	0.0	1351	tags=33%, list=9%, signal=36%	
GOBP_SPECIES_GO:0009165_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	GOBP_SPECIES_GO:0009165_NUCLEOTIDE_BIOSYNTHETIC_PROCESS		199	0.5445482	2.2778647	0.0	0.0	0.0	1792	tags=34%, list=11%, signal=38%	
GOBP_SPECIES_GO:0006635_FATTY_ACID_BETA-OXIDATION	GOBP_SPECIES_GO:0006635_FATTY_ACID_BETA-OXIDATION		62	0.64132106	2.2667656	0.0	0.0	0.0	1792	tags=47%, list=11%, signal=53%	
GOBP_SPECIES_GO:1901293_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_SPECIES_GO:1901293_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS		199	0.5445482	2.2663069	0.0	0.0	0.0	1792	tags=34%, list=11%, signal=38%	
GOMF_SPECIES_GO:0004601_PEROXIDASE_ACTIVITY	GOMF_SPECIES_GO:0004601_PEROXIDASE_ACTIVITY		62	0.6284726	2.2613099	0.0	0.0	0.0	1356	tags=37%, list=9%, signal=40%	
GOMF_SPECIES_GO:0020037_HEME_BINDING	GOMF_SPECIES_GO:0020037_HEME_BINDING		173	0.5458154	2.2565172	0.0	0.0	0.0	1322	tags=30%, list=8%, signal=32%	
GOBP_SPECIES_GO:0071616_ACYL-COA_BIOSYNTHETIC_PROCESS	GOBP_SPECIES_GO:0071616_ACYL-COA_BIOSYNTHETIC_PROCESS		37	0.7072874	2.2424881	0.0	0.0	0.0	2022	tags=57%, list=13%, signal=65%	
GOBP_SPECIES_GO:1901606_ALPHA-AMINO_ACID_CATABOLIC_PROCESS	GOBP_SPECIES_GO:1901606_ALPHA-AMINO_ACID_CATABOLIC_PROCESS		107	0.58191	2.2419357	0.0	0.0	0.0	943	tags=30%, list=6%, signal=32%	
GOMF_SPECIES_GO:0046906_TETRAPYRROLE_BINDING	GOMF_SPECIES_GO:0046906_TETRAPYRROLE_BINDING		177	0.54314476	2.2369757	0.0	0.0	0.0	1322	tags=29%, list=8%, signal=32%	
GOBP_SPECIES_GO:0006790_SULFUR_COMPOUND_METABOLIC_PROCESS	GOBP_SPECIES_GO:0006790_SULFUR_COMPOUND_METABOLIC_PROCESS		208	0.5331503	2.23612	0.0	0.0	0.0	1886	tags=35%, list=12%, signal=39%	
GOBP_SPECIES_GO:0072521_PURINE-CONTAINING_COMPOUND_METABOLIC_PROCESS	GOBP_SPECIES_GO:0072521_PURINE-CONTAINING_COMPOUND_METABOLIC_PROCESS		276	0.5063267	2.2324467	0.0	1.9280873E-5	0.001	1792	tags=34%, list=11%, signal=38%	
GOCC_SPECIES_GO:0045239_TRICARBOXYLIC_ACID_CYCLE_ENZYME_COMPLEX	GOCC_SPECIES_GO:0045239_TRICARBOXYLIC_ACID_CYCLE_ENZYME_COMPLEX		21	0.7994653	2.2316732	0.0	1.8786493E-5	0.001	1035	tags=62%, list=7%, signal=66%	
GOBP_SPECIES_GO:0072522_PURINE-CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	GOBP_SPECIES_GO:0072522_PURINE-CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS		168	0.5364793	2.2115839	0.0	5.5399883E-5	0.003	1792	tags=35%, list=11%, signal=39%	
GOBP_SPECIES_GO:0044272_SULFUR_COMPOUND_BIOSYNTHETIC_PROCESS	GOBP_SPECIES_GO:0044272_SULFUR_COMPOUND_BIOSYNTHETIC_PROCESS		86	0.5946119	2.210879	0.0	5.4048665E-5	0.003	1792	tags=41%, list=11%, signal=46%	
GOCC_SPECIES_GO:0140534_ENDOPLASMIC_RETICULUM_PROTEIN-CONTAINING_COMPLEX	GOCC_SPECIES_GO:0140534_ENDOPLASMIC_RETICULUM_PROTEIN-CONTAINING_COMPLEX		75	0.61259437	2.2055142	0.0	5.2761792E-5	0.003	2666	tags=52%, list=17%, signal=62%	
GOMF_SPECIES_GO:0016684_OXIDOREDUCTASE_ACTIVITY,_ACTING_ON_PEROXIDE_AS_ACCEPTOR	GOMF_SPECIES_GO:0016684_OXIDOREDUCTASE_ACTIVITY,_ACTING_ON_PEROXIDE_AS_ACCEPTOR		63	0.6273426	2.1959767	0.0	1.04231825E-4	0.006	1356	tags=37%, list=9%, signal=40%	
GOBP_SPECIES_GO:0072329_MONOCARBOXYLIC_ACID_CATABOLIC_PROCESS	GOBP_SPECIES_GO:0072329_MONOCARBOXYLIC_ACID_CATABOLIC_PROCESS		96	0.5827457	2.194967	0.0	1.0186291E-4	0.006	1792	tags=39%, list=11%, signal=43%	
GOBP_SPECIES_GO:0006778_PORPHYRIN-CONTAINING_COMPOUND_METABOLIC_PROCESS	GOBP_SPECIES_GO:0006778_PORPHYRIN-CONTAINING_COMPOUND_METABOLIC_PROCESS		20	0.79143876	2.1946843	0.0	9.9599296E-5	0.006	2007	tags=70%, list=13%, signal=80%	
GOBP_SPECIES_GO:0046390_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_SPECIES_GO:0046390_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS		160	0.53873074	2.1901956	0.0	9.7434095E-5	0.006	1792	tags=34%, list=11%, signal=38%	
GOBP_SPECIES_GO:0033013_TETRAPYRROLE_METABOLIC_PROCESS	GOBP_SPECIES_GO:0033013_TETRAPYRROLE_METABOLIC_PROCESS		20	0.79143864	2.1755729	0.0	1.1145295E-4	0.007	2007	tags=70%, list=13%, signal=80%	
GOMF_SPECIES_GO:0016877_LIGASE_ACTIVITY,_FORMING_CARBON-SULFUR_BONDS	GOMF_SPECIES_GO:0016877_LIGASE_ACTIVITY,_FORMING_CARBON-SULFUR_BONDS		39	0.67637396	2.1601887	0.0	1.7205357E-4	0.011	2022	tags=46%, list=13%, signal=53%	
GOBP_SPECIES_GO:0006520_CELLULAR_AMINO_ACID_METABOLIC_PROCESS	GOBP_SPECIES_GO:0006520_CELLULAR_AMINO_ACID_METABOLIC_PROCESS		283	0.49050444	2.1594367	0.0	1.6854228E-4	0.011	2007	tags=32%, list=13%, signal=36%	
GOBP_SPECIES_GO:0019693_RIBOSE_PHOSPHATE_METABOLIC_PROCESS	GOBP_SPECIES_GO:0019693_RIBOSE_PHOSPHATE_METABOLIC_PROCESS		254	0.5035219	2.159172	0.0	1.6517143E-4	0.011	1792	tags=33%, list=11%, signal=37%	
GOBP_SPECIES_GO:0006163_PURINE_NUCLEOTIDE_METABOLIC_PROCESS	GOBP_SPECIES_GO:0006163_PURINE_NUCLEOTIDE_METABOLIC_PROCESS		252	0.49754134	2.1571147	0.0	1.7655804E-4	0.012	1792	tags=33%, list=11%, signal=37%	
GOBP_SPECIES_GO:0009260_RIBONUCLEOTIDE_BIOSYNTHETIC_PROCESS	GOBP_SPECIES_GO:0009260_RIBONUCLEOTIDE_BIOSYNTHETIC_PROCESS		158	0.527575	2.1566052	0.0	1.7316268E-4	0.012	1792	tags=34%, list=11%, signal=37%	
GOBP_SPECIES_GO:0009062_FATTY_ACID_CATABOLIC_PROCESS	GOBP_SPECIES_GO:0009062_FATTY_ACID_CATABOLIC_PROCESS		85	0.5788783	2.1565847	0.0	1.6989547E-4	0.012	1792	tags=38%, list=11%, signal=42%	
GOBP_SPECIES_GO:0006164_PURINE_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	GOBP_SPECIES_GO:0006164_PURINE_NUCLEOTIDE_BIOSYNTHETIC_PROCESS		160	0.53056866	2.1563861	0.0	1.6674926E-4	0.012	1792	tags=34%, list=11%, signal=38%	
GOMF_SPECIES_GO:0016878_ACID-THIOL_LIGASE_ACTIVITY	GOMF_SPECIES_GO:0016878_ACID-THIOL_LIGASE_ACTIVITY		32	0.6817968	2.152203	0.0	1.6371746E-4	0.012	2022	tags=47%, list=13%, signal=54%	
GOBP_SPECIES_GO:0046174_POLYOL_CATABOLIC_PROCESS	GOBP_SPECIES_GO:0046174_POLYOL_CATABOLIC_PROCESS		26	0.72155434	2.1496348	0.0	2.0095488E-4	0.015	305	tags=19%, list=2%, signal=20%	
GOBP_SPECIES_GO:0009636_RESPONSE_TO_TOXIC_SUBSTANCE	GOBP_SPECIES_GO:0009636_RESPONSE_TO_TOXIC_SUBSTANCE		159	0.5268118	2.1351252	0.0	2.7650117E-4	0.021	1467	tags=30%, list=9%, signal=32%	
GOBP_SPECIES_GO:0006091_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY	GOBP_SPECIES_GO:0006091_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY		299	0.48438722	2.1330867	0.0	2.717339E-4	0.021	1914	tags=32%, list=12%, signal=35%	
GOBP_SPECIES_GO:0019395_FATTY_ACID_OXIDATION	GOBP_SPECIES_GO:0019395_FATTY_ACID_OXIDATION		69	0.59445596	2.1326513	0.0	2.7981756E-4	0.022	1792	tags=42%, list=11%, signal=47%	
GOBP_SPECIES_GO:0006006_GLUCOSE_METABOLIC_PROCESS	GOBP_SPECIES_GO:0006006_GLUCOSE_METABOLIC_PROCESS		68	0.59508735	2.1289303	0.0	3.0039923E-4	0.024	1435	tags=34%, list=9%, signal=37%	
GOBP_SPECIES_GO:0009124_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_SPECIES_GO:0009124_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS		50	0.6295234	2.1278188	0.0	3.0784679E-4	0.025	2562	tags=44%, list=16%, signal=52%	
GOBP_SPECIES_GO:0042168_HEME_METABOLIC_PROCESS	GOBP_SPECIES_GO:0042168_HEME_METABOLIC_PROCESS		20	0.79143876	2.1269455	0.0	3.0288153E-4	0.025	2007	tags=70%, list=13%, signal=80%	
GOBP_SPECIES_GO:0009259_RIBONUCLEOTIDE_METABOLIC_PROCESS	GOBP_SPECIES_GO:0009259_RIBONUCLEOTIDE_METABOLIC_PROCESS		251	0.49427852	2.126326	0.0	2.9807386E-4	0.025	1792	tags=33%, list=11%, signal=36%	
GOCC_SPECIES_GO:0005759_MITOCHONDRIAL_MATRIX	GOCC_SPECIES_GO:0005759_MITOCHONDRIAL_MATRIX		210	0.5037908	2.125207	0.0	2.9341647E-4	0.025	3008	tags=34%, list=19%, signal=41%	
GOBP_SPECIES_GO:0090407_ORGANOPHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_SPECIES_GO:0090407_ORGANOPHOSPHATE_BIOSYNTHETIC_PROCESS		353	0.47694886	2.1246026	0.0	2.8890235E-4	0.025	1792	tags=28%, list=11%, signal=31%	
GOBP_SPECIES_GO:0034440_LIPID_OXIDATION	GOBP_SPECIES_GO:0034440_LIPID_OXIDATION		71	0.5907543	2.124325	0.0	2.8452504E-4	0.025	1792	tags=41%, list=11%, signal=46%	
GOBP_SPECIES_GO:0051156_GLUCOSE_6-PHOSPHATE_METABOLIC_PROCESS	GOBP_SPECIES_GO:0051156_GLUCOSE_6-PHOSPHATE_METABOLIC_PROCESS		16	0.81504637	2.1216543	0.0	2.8027841E-4	0.025	858	tags=50%, list=5%, signal=53%	
GOBP_SPECIES_GO:0006081_CELLULAR_ALDEHYDE_METABOLIC_PROCESS	GOBP_SPECIES_GO:0006081_CELLULAR_ALDEHYDE_METABOLIC_PROCESS		44	0.64589417	2.1182756	0.0	2.981313E-4	0.027	1524	tags=36%, list=10%, signal=40%	
GOBP_SPECIES_GO:1901605_ALPHA-AMINO_ACID_METABOLIC_PROCESS	GOBP_SPECIES_GO:1901605_ALPHA-AMINO_ACID_METABOLIC_PROCESS		214	0.5026295	2.117768	0.0	2.9381056E-4	0.027	2007	tags=34%, list=13%, signal=39%	
GOBP_SPECIES_GO:0009156_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_SPECIES_GO:0009156_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS		47	0.6393059	2.0977166	0.0	3.9706947E-4	0.037	2562	tags=47%, list=16%, signal=56%	
GOMF_SPECIES_GO:0016860_INTRAMOLECULAR_OXIDOREDUCTASE_ACTIVITY	GOMF_SPECIES_GO:0016860_INTRAMOLECULAR_OXIDOREDUCTASE_ACTIVITY		51	0.60977733	2.0958507	0.0	3.9147693E-4	0.037	2162	tags=49%, list=14%, signal=57%	
GOBP_SPECIES_GO:0009150_PURINE_RIBONUCLEOTIDE_METABOLIC_PROCESS	GOBP_SPECIES_GO:0009150_PURINE_RIBONUCLEOTIDE_METABOLIC_PROCESS		231	0.4914201	2.0956907	0.0	3.968107E-4	0.038	1792	tags=33%, list=11%, signal=37%	
GOBP_SPECIES_GO:0009152_PURINE_RIBONUCLEOTIDE_BIOSYNTHETIC_PROCESS	GOBP_SPECIES_GO:0009152_PURINE_RIBONUCLEOTIDE_BIOSYNTHETIC_PROCESS		139	0.5272925	2.092609	0.0	4.3298298E-4	0.042	1792	tags=35%, list=11%, signal=39%	
GOBP_SPECIES_GO:0071451_CELLULAR_RESPONSE_TO_SUPEROXIDE	GOBP_SPECIES_GO:0071451_CELLULAR_RESPONSE_TO_SUPEROXIDE		15	0.80188596	2.0797896	0.0	5.389871E-4	0.052	1203	tags=53%, list=8%, signal=58%	
GOBP_SPECIES_GO:0006690_ICOSANOID_METABOLIC_PROCESS	GOBP_SPECIES_GO:0006690_ICOSANOID_METABOLIC_PROCESS		15	0.812685	2.0751076	0.0	5.6127383E-4	0.054	904	tags=53%, list=6%, signal=57%	
GOBP_SPECIES_GO:0006783_HEME_BIOSYNTHETIC_PROCESS	GOBP_SPECIES_GO:0006783_HEME_BIOSYNTHETIC_PROCESS		18	0.78111374	2.0746021	0.0	5.538886E-4	0.054	2007	tags=67%, list=13%, signal=76%	
GOBP_SPECIES_GO:0009081_BRANCHED-CHAIN_AMINO_ACID_METABOLIC_PROCESS	GOBP_SPECIES_GO:0009081_BRANCHED-CHAIN_AMINO_ACID_METABOLIC_PROCESS		31	0.67309463	2.0733454	0.0	5.562754E-4	0.055	943	tags=45%, list=6%, signal=48%	
GOBP_SPECIES_GO:0009161_RIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS	GOBP_SPECIES_GO:0009161_RIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS		62	0.5938806	2.0693805	0.0	5.977929E-4	0.06	2600	tags=44%, list=17%, signal=52%	
GOBP_SPECIES_GO:0006779_PORPHYRIN-CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	GOBP_SPECIES_GO:0006779_PORPHYRIN-CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS		18	0.78111374	2.06581	0.0	6.577392E-4	0.067	2007	tags=67%, list=13%, signal=76%	
GOBP_SPECIES_GO:0006066_ALCOHOL_METABOLIC_PROCESS	GOBP_SPECIES_GO:0006066_ALCOHOL_METABOLIC_PROCESS		141	0.5076768	2.0546005	0.0	8.649106E-4	0.089	1792	tags=28%, list=11%, signal=31%	
GOBP_SPECIES_GO:0000303_RESPONSE_TO_SUPEROXIDE	GOBP_SPECIES_GO:0000303_RESPONSE_TO_SUPEROXIDE		15	0.80188596	2.0497274	0.0	9.007665E-4	0.094	1203	tags=53%, list=8%, signal=58%	
GOMF_SPECIES_GO:0016705_OXIDOREDUCTASE_ACTIVITY,_ACTING_ON_PAIRED_DONORS,_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN	GOMF_SPECIES_GO:0016705_OXIDOREDUCTASE_ACTIVITY,_ACTING_ON_PAIRED_DONORS,_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN		188	0.4850135	2.049629	0.0	8.897816E-4	0.094	1586	tags=29%, list=10%, signal=32%	
GOBP_SPECIES_GO:0033014_TETRAPYRROLE_BIOSYNTHETIC_PROCESS	GOBP_SPECIES_GO:0033014_TETRAPYRROLE_BIOSYNTHETIC_PROCESS		19	0.7846244	2.0482798	0.0	8.880622E-4	0.095	2007	tags=68%, list=13%, signal=78%	
GOMF_SPECIES_GO:0016836_HYDRO-LYASE_ACTIVITY	GOMF_SPECIES_GO:0016836_HYDRO-LYASE_ACTIVITY		78	0.5617644	2.0415735	0.0	0.001021365	0.11	2174	tags=46%, list=14%, signal=53%	
GOBP_SPECIES_GO:0009168_PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_SPECIES_GO:0009168_PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS		30	0.67487186	2.041324	0.0	0.001009349	0.11	2063	tags=43%, list=13%, signal=50%	
GOBP_SPECIES_GO:1901616_ORGANIC_HYDROXY_COMPOUND_CATABOLIC_PROCESS	GOBP_SPECIES_GO:1901616_ORGANIC_HYDROXY_COMPOUND_CATABOLIC_PROCESS		37	0.6403419	2.0347953	0.0	0.0010770372	0.117	1643	tags=30%, list=10%, signal=33%	
GOMF_SPECIES_GO:0015645_FATTY_ACID_LIGASE_ACTIVITY	GOMF_SPECIES_GO:0015645_FATTY_ACID_LIGASE_ACTIVITY		26	0.6831272	2.0331843	0.0	0.0011159971	0.123	2380	tags=50%, list=15%, signal=59%	
GOBP_SPECIES_GO:0005996_MONOSACCHARIDE_METABOLIC_PROCESS	GOBP_SPECIES_GO:0005996_MONOSACCHARIDE_METABOLIC_PROCESS		112	0.53065777	2.0309043	0.0	0.0011287003	0.126	915	tags=23%, list=6%, signal=24%	
GOBP_SPECIES_GO:0000305_RESPONSE_TO_OXYGEN_RADICAL	GOBP_SPECIES_GO:0000305_RESPONSE_TO_OXYGEN_RADICAL		15	0.80188596	2.02847	0.0	0.0011409901	0.129	1203	tags=53%, list=8%, signal=58%	
GOBP_SPECIES_GO:0019751_POLYOL_METABOLIC_PROCESS	GOBP_SPECIES_GO:0019751_POLYOL_METABOLIC_PROCESS		64	0.5892239	2.0199761	0.0	0.0012633097	0.145	2326	tags=31%, list=15%, signal=37%	
GOBP_SPECIES_GO:0019430_REMOVAL_OF_SUPEROXIDE_RADICALS	GOBP_SPECIES_GO:0019430_REMOVAL_OF_SUPEROXIDE_RADICALS		15	0.80188596	2.017254	0.0	0.0013311686	0.154	1203	tags=53%, list=8%, signal=58%	
GOBP_SPECIES_GO:0071450_CELLULAR_RESPONSE_TO_OXYGEN_RADICAL	GOBP_SPECIES_GO:0071450_CELLULAR_RESPONSE_TO_OXYGEN_RADICAL		15	0.80188596	2.0171618	0.0	0.0013166994	0.154	1203	tags=53%, list=8%, signal=58%	
GOMF_SPECIES_GO:0016903_OXIDOREDUCTASE_ACTIVITY,_ACTING_ON_THE_ALDEHYDE_OR_OXO_GROUP_OF_DONORS	GOMF_SPECIES_GO:0016903_OXIDOREDUCTASE_ACTIVITY,_ACTING_ON_THE_ALDEHYDE_OR_OXO_GROUP_OF_DONORS		56	0.5902042	2.0141053	0.0	0.001375497	0.162	1062	tags=34%, list=7%, signal=36%	
