NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDRqval	FWER p-val	RANK AT MAX	LEADING EDGE	
GOCC_SPECIES_GO:0022624_PROTEASOME_ACCESSORY_COMPLEX	GOCC_SPECIES_GO:0022624_PROTEASOME_ACCESSORY_COMPLEX	Details ...	32	0.66305166	2.1466355	0.0	0.0034040601	0.027	3251	tags=66%, list=21%, signal=83%	
GOBP_SPECIES_GO:0034470_NCR_PROCESSING	GOBP_SPECIES_GO:0034470_NCR_PROCESSING	Details ...	331	0.4590883	2.1392517	0.0	0.0034717952	0.03	4205	tags=53%, list=27%, signal=71%	
GOCC_SPECIES_GO:0005730_NUCLEOLUS	GOCC_SPECIES_GO:0005730_NUCLEOLUS	Details ...	314	0.462537	2.1383731	0.0	0.0032047338	0.03	4069	tags=56%, list=26%, signal=74%	
GOBP_SPECIES_GO:0002181_CYTOPLASMIC_TRANSLATION	GOBP_SPECIES_GO:0002181_CYTOPLASMIC_TRANSLATION	Details ...	174	0.4972553	2.108546	0.0	0.0057265	0.057	4681	tags=68%, list=30%, signal=95%	
GOMF_SPECIES_GO:0140662_ATP-DEPENDENT_PROTEIN_FOLDING_CHAPERONE	GOMF_SPECIES_GO:0140662_ATP-DEPENDENT_PROTEIN_FOLDING_CHAPERONE	Details ...	29	0.6687806	2.092933	0.0	0.0070917946	0.075	2902	tags=62%, list=18%, signal=76%	
GOCC_SPECIES_GO:0071013_CATALYTIC_STEP_2_SPLICEOSOME	GOCC_SPECIES_GO:0071013_CATALYTIC_STEP_2_SPLICEOSOME	Details ...	210	0.46613973	2.0887136	0.0	0.007506971	0.084	3307	tags=45%, list=21%, signal=56%	
GOCC_SPECIES_GO:0022625_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT	GOCC_SPECIES_GO:0022625_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT	Details ...	64	0.55097544	2.0833676	0.0	0.007314721	0.086	4670	tags=67%, list=30%, signal=95%	
GOCC_SPECIES_GO:0005839_PROTEASOME_CORE_COMPLEX	GOCC_SPECIES_GO:0005839_PROTEASOME_CORE_COMPLEX	Details ...	17	0.7445794	2.0719929	0.0	0.007898096	0.098	4030	tags=82%, list=26%, signal=111%	
GOMF_SPECIES_GO:0051082_UNFOLDED_PROTEIN_BINDING	GOMF_SPECIES_GO:0051082_UNFOLDED_PROTEIN_BINDING	Details ...	77	0.5246894	2.0613577	0.0	0.008573085	0.111	3037	tags=44%, list=19%, signal=54%	
GOBP_SPECIES_GO:0042254_RIBOSOME_BIOGENESIS	GOBP_SPECIES_GO:0042254_RIBOSOME_BIOGENESIS	Details ...	277	0.45192719	2.05775	0.0	0.008703442	0.118	4090	tags=54%, list=26%, signal=71%	
GOBP_SPECIES_GO:0000462_MATURATION_OF_SSU-RR_FROM_TRICISTRONIC_RR_TRANSCRIPT_(SSU-RR,_5.8S_RR,_LSU-RR)	GOBP_SPECIES_GO:0000462_MATURATION_OF_SSU-RR_FROM_TRICISTRONIC_RR_TRANSCRIPT_(SSU-RR,_5.8S_RR,_LSU-RR)	Details ...	32	0.63705796	2.0488408	0.0	0.009784614	0.138	3746	tags=69%, list=24%, signal=90%	
GOBP_SPECIES_GO:0022613_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS	GOBP_SPECIES_GO:0022613_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS	Details ...	397	0.43075448	2.0343294	0.0	0.011296355	0.163	4090	tags=54%, list=26%, signal=71%	
GOBP_SPECIES_GO:0006360_TRANSCRIPTION_BY_R_POLYMERASE_I	GOBP_SPECIES_GO:0006360_TRANSCRIPTION_BY_R_POLYMERASE_I	Details ...	38	0.5988343	2.003706	0.0	0.015653815	0.233	3601	tags=61%, list=23%, signal=78%	
GOMF_SPECIES_GO:0031369_TRANSLATION_INITIATION_FACTOR_BINDING	GOMF_SPECIES_GO:0031369_TRANSLATION_INITIATION_FACTOR_BINDING	Details ...	26	0.66267836	1.9990932	0.0	0.016212618	0.248	3566	tags=69%, list=23%, signal=89%	
GOCC_SPECIES_GO:0097525_SPLICEOSOMAL_SNRNP_COMPLEX	GOCC_SPECIES_GO:0097525_SPLICEOSOMAL_SNRNP_COMPLEX	Details ...	80	0.50881565	1.9963012	0.0	0.016342865	0.261	3432	tags=55%, list=22%, signal=70%	
GOBP_SPECIES_GO:0006270_D_REPLICATION_INITIATION	GOBP_SPECIES_GO:0006270_D_REPLICATION_INITIATION	Details ...	35	0.62376267	1.9832499	0.0	0.0182654	0.295	4016	tags=71%, list=26%, signal=96%	
GOMF_SPECIES_GO:0001056_R_POLYMERASE_III_ACTIVITY	GOMF_SPECIES_GO:0001056_R_POLYMERASE_III_ACTIVITY	Details ...	21	0.6816335	1.9758315	0.0	0.01938251	0.318	4131	tags=71%, list=26%, signal=97%	
GOBP_SPECIES_GO:0000291_NUCLEAR-TRANSCRIBED_MR_CATABOLIC_PROCESS,_EXONUCLEOLYTIC	GOBP_SPECIES_GO:0000291_NUCLEAR-TRANSCRIBED_MR_CATABOLIC_PROCESS,_EXONUCLEOLYTIC	Details ...	20	0.68373686	1.9681662	0.0	0.02071129	0.344	3027	tags=65%, list=19%, signal=80%	
GOBP_SPECIES_GO:0043628_NCR_3	GOBP_SPECIES_GO:0043628_NCR_3	Details ...	44	0.5569262	1.9679079	0.0	0.020045564	0.344	3761	tags=57%, list=24%, signal=74%	
GOMF_SPECIES_GO:0044183_PROTEIN_FOLDING_CHAPERONE	GOMF_SPECIES_GO:0044183_PROTEIN_FOLDING_CHAPERONE	Details ...	47	0.5517324	1.9551924	0.0	0.022734398	0.389	3459	tags=53%, list=22%, signal=68%	
GOBP_SPECIES_GO:0043488_REGULATION_OF_MR_STABILITY	GOBP_SPECIES_GO:0043488_REGULATION_OF_MR_STABILITY	Details ...	61	0.5368405	1.9496865	0.0	0.022935161	0.401	3198	tags=41%, list=20%, signal=51%	
GOCC_SPECIES_GO:0030532_SMALL_NUCLEAR_RIBONUCLEOPROTEIN_COMPLEX	GOCC_SPECIES_GO:0030532_SMALL_NUCLEAR_RIBONUCLEOPROTEIN_COMPLEX	Details ...	93	0.48918352	1.9443129	0.0	0.023816291	0.424	3432	tags=53%, list=22%, signal=67%	
GOBP_SPECIES_GO:1903311_REGULATION_OF_MR_METABOLIC_PROCESS	GOBP_SPECIES_GO:1903311_REGULATION_OF_MR_METABOLIC_PROCESS	Details ...	202	0.43856022	1.9431771	0.0	0.023550032	0.432	4227	tags=50%, list=27%, signal=68%	
GOBP_SPECIES_GO:0034472_SNR_3	GOBP_SPECIES_GO:0034472_SNR_3	Details ...	25	0.6307635	1.9409816	0.0	0.023584524	0.442	3761	tags=76%, list=24%, signal=100%	
GOCC_SPECIES_GO:0032040_SMALL-SUBUNIT_PROCESSOME	GOCC_SPECIES_GO:0032040_SMALL-SUBUNIT_PROCESSOME	Details ...	39	0.5808051	1.9385163	0.0	0.023380168	0.449	4051	tags=69%, list=26%, signal=93%	
GOBP_SPECIES_GO:0042273_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS	GOBP_SPECIES_GO:0042273_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS	Details ...	96	0.48304504	1.9350209	0.0	0.023423756	0.459	4045	tags=58%, list=26%, signal=78%	
GOBP_SPECIES_GO:0034660_NCR_METABOLIC_PROCESS	GOBP_SPECIES_GO:0034660_NCR_METABOLIC_PROCESS	Details ...	450	0.40941134	1.9328443	0.0	0.023565223	0.471	4143	tags=51%, list=26%, signal=67%	
GOCC_SPECIES_GO:0022626_CYTOSOLIC_RIBOSOME	GOCC_SPECIES_GO:0022626_CYTOSOLIC_RIBOSOME	Details ...	102	0.48736954	1.9317476	0.0	0.02326783	0.474	4727	tags=68%, list=30%, signal=96%	
GOMF_SPECIES_GO:0051787_MISFOLDED_PROTEIN_BINDING	GOMF_SPECIES_GO:0051787_MISFOLDED_PROTEIN_BINDING	Details ...	16	0.7048647	1.9273025	0.0028089888	0.023869943	0.489	2872	tags=69%, list=18%, signal=84%	
GOMF_SPECIES_GO:0001054_R_POLYMERASE_I_ACTIVITY	GOMF_SPECIES_GO:0001054_R_POLYMERASE_I_ACTIVITY	Details ...	18	0.6798653	1.9266299	0.0	0.023413949	0.49	4131	tags=72%, list=26%, signal=98%	
GOCC_SPECIES_GO:0120114_SM-LIKE_PROTEIN_FAMILY_COMPLEX	GOCC_SPECIES_GO:0120114_SM-LIKE_PROTEIN_FAMILY_COMPLEX	Details ...	98	0.47642714	1.9252896	0.0	0.02325055	0.497	3822	tags=57%, list=24%, signal=75%	
GOCC_SPECIES_GO:0042575_D_POLYMERASE_COMPLEX	GOCC_SPECIES_GO:0042575_D_POLYMERASE_COMPLEX	Details ...	67	0.5109735	1.9230065	0.0	0.023155618	0.506	4024	tags=51%, list=26%, signal=68%	
GOBP_SPECIES_GO:0006397_MR_PROCESSING	GOBP_SPECIES_GO:0006397_MR_PROCESSING	Details ...	391	0.40582672	1.9210936	0.0	0.023295198	0.517	4243	tags=51%, list=27%, signal=69%	
GOCC_SPECIES_GO:0000428_D-DIRECTED_R_POLYMERASE_COMPLEX	GOCC_SPECIES_GO:0000428_D-DIRECTED_R_POLYMERASE_COMPLEX	Details ...	103	0.4787452	1.919715	0.0	0.02330241	0.527	3601	tags=51%, list=23%, signal=66%	
GOBP_SPECIES_GO:0031123_R_3	GOBP_SPECIES_GO:0031123_R_3	Details ...	111	0.47282612	1.9189416	0.0	0.02299818	0.53	3761	tags=49%, list=24%, signal=63%	
GOMF_SPECIES_GO:0005212_STRUCTURAL_CONSTITUENT_OF_EYE_LENS	GOMF_SPECIES_GO:0005212_STRUCTURAL_CONSTITUENT_OF_EYE_LENS	Details ...	15	0.7326749	1.9185587	0.0029411765	0.022617115	0.534	3859	tags=73%, list=25%, signal=97%	
GOCC_SPECIES_GO:0055029_NUCLEAR_D-DIRECTED_R_POLYMERASE_COMPLEX	GOCC_SPECIES_GO:0055029_NUCLEAR_D-DIRECTED_R_POLYMERASE_COMPLEX	Details ...	102	0.4738064	1.9167764	0.0	0.02245886	0.538	3601	tags=51%, list=23%, signal=66%	
GOMF_SPECIES_GO:0003899_D-DIRECTED_5	GOMF_SPECIES_GO:0003899_D-DIRECTED_5	Details ...	25	0.621906	1.9166992	0.0	0.02199097	0.538	4131	tags=72%, list=26%, signal=97%	
GOBP_SPECIES_GO:0008380_R_SPLICING	GOBP_SPECIES_GO:0008380_R_SPLICING	Details ...	340	0.40835384	1.9144627	0.0	0.022125825	0.549	4243	tags=53%, list=27%, signal=71%	
GOCC_SPECIES_GO:0005666_R_POLYMERASE_III_COMPLEX	GOCC_SPECIES_GO:0005666_R_POLYMERASE_III_COMPLEX	Details ...	29	0.62203234	1.9129268	0.0	0.02215423	0.557	3601	tags=62%, list=23%, signal=80%	
GOBP_SPECIES_GO:0016071_MR_METABOLIC_PROCESS	GOBP_SPECIES_GO:0016071_MR_METABOLIC_PROCESS	Details ...	490	0.40298754	1.9110926	0.0	0.022206012	0.565	3921	tags=46%, list=25%, signal=59%	
GOMF_SPECIES_GO:0003697_SINGLE-STRANDED_D_BINDING	GOMF_SPECIES_GO:0003697_SINGLE-STRANDED_D_BINDING	Details ...	52	0.52396035	1.907792	0.0	0.022445036	0.579	3610	tags=56%, list=23%, signal=72%	
GOMF_SPECIES_GO:0097747_R_POLYMERASE_ACTIVITY	GOMF_SPECIES_GO:0097747_R_POLYMERASE_ACTIVITY	Details ...	25	0.621906	1.9074525	0.0	0.022098355	0.58	4131	tags=72%, list=26%, signal=97%	
GOCC_SPECIES_GO:0005686_U2_SNRNP	GOCC_SPECIES_GO:0005686_U2_SNRNP	Details ...	40	0.5640984	1.9045428	0.0	0.02222857	0.59	3323	tags=65%, list=21%, signal=82%	
GOCC_SPECIES_GO:0071011_PRECATALYTIC_SPLICEOSOME	GOCC_SPECIES_GO:0071011_PRECATALYTIC_SPLICEOSOME	Details ...	232	0.4254107	1.8997016	0.0	0.022804465	0.604	4362	tags=57%, list=28%, signal=78%	
GOBP_SPECIES_GO:0006268_D_UNWINDING_INVOLVED_IN_D_REPLICATION	GOBP_SPECIES_GO:0006268_D_UNWINDING_INVOLVED_IN_D_REPLICATION	Details ...	17	0.6837393	1.8995352	0.0027855153	0.022421166	0.604	2971	tags=65%, list=19%, signal=80%	
GOBP_SPECIES_GO:0001732_FORMATION_OF_CYTOPLASMIC_TRANSLATION_INITIATION_COMPLEX	GOBP_SPECIES_GO:0001732_FORMATION_OF_CYTOPLASMIC_TRANSLATION_INITIATION_COMPLEX	Details ...	20	0.6552812	1.8988662	0.0	0.022219632	0.608	3977	tags=80%, list=25%, signal=107%	
GOBP_SPECIES_GO:0000377_R_SPLICING,_VIA_TRANSESTERIFICATION_REACTIONS_WITH_BULGED_ADENOSINE_AS_NUCLEOPHILE	GOBP_SPECIES_GO:0000377_R_SPLICING,_VIA_TRANSESTERIFICATION_REACTIONS_WITH_BULGED_ADENOSINE_AS_NUCLEOPHILE	Details ...	324	0.411607	1.8982189	0.0	0.021908378	0.611	4243	tags=53%, list=27%, signal=71%	
GOBP_SPECIES_GO:0000398_MR_SPLICING,_VIA_SPLICEOSOME	GOBP_SPECIES_GO:0000398_MR_SPLICING,_VIA_SPLICEOSOME	Details ...	324	0.411607	1.8938078	0.0	0.022470893	0.627	4243	tags=53%, list=27%, signal=71%	
GOBP_SPECIES_GO:0000375_R_SPLICING,_VIA_TRANSESTERIFICATION_REACTIONS	GOBP_SPECIES_GO:0000375_R_SPLICING,_VIA_TRANSESTERIFICATION_REACTIONS	Details ...	324	0.411607	1.8857515	0.0	0.024113178	0.656	4243	tags=53%, list=27%, signal=71%	
GOBP_SPECIES_GO:0016180_SNR_PROCESSING	GOBP_SPECIES_GO:0016180_SNR_PROCESSING	Details ...	27	0.622881	1.8854713	0.0	0.023785904	0.656	3761	tags=74%, list=24%, signal=97%	
GOBP_SPECIES_GO:0016075_RR_CATABOLIC_PROCESS	GOBP_SPECIES_GO:0016075_RR_CATABOLIC_PROCESS	Details ...	19	0.6677052	1.8845488	0.0	0.023491913	0.658	2975	tags=63%, list=19%, signal=78%	
GOCC_SPECIES_GO:0101031_CHAPERONE_COMPLEX	GOCC_SPECIES_GO:0101031_CHAPERONE_COMPLEX	Details ...	22	0.64645696	1.8830963	0.003003003	0.023554416	0.662	2534	tags=45%, list=16%, signal=54%	
GOBP_SPECIES_GO:0043487_REGULATION_OF_R_STABILITY	GOBP_SPECIES_GO:0043487_REGULATION_OF_R_STABILITY	Details ...	65	0.5035413	1.8811691	0.0	0.023636913	0.668	3198	tags=40%, list=20%, signal=50%	
GOMF_SPECIES_GO:0034062_5	GOMF_SPECIES_GO:0034062_5	Details ...	25	0.621906	1.8782451	0.0	0.023993934	0.677	4131	tags=72%, list=26%, signal=97%	
GOMF_SPECIES_GO:0030515_SNOR_BINDING	GOMF_SPECIES_GO:0030515_SNOR_BINDING	Details ...	25	0.62477815	1.8746314	0.0	0.024697157	0.689	4001	tags=84%, list=25%, signal=112%	
GOCC_SPECIES_GO:0005681_SPLICEOSOMAL_COMPLEX	GOCC_SPECIES_GO:0005681_SPLICEOSOMAL_COMPLEX	Details ...	275	0.4109322	1.8738246	0.0	0.024615912	0.694	4362	tags=55%, list=28%, signal=75%	
GOBP_SPECIES_GO:0030174_REGULATION_OF_D-TEMPLATED_D_REPLICATION_INITIATION	GOBP_SPECIES_GO:0030174_REGULATION_OF_D-TEMPLATED_D_REPLICATION_INITIATION	Details ...	15	0.70384765	1.8727142	0.002754821	0.024701128	0.699	4016	tags=93%, list=26%, signal=125%	
GOBP_SPECIES_GO:0006401_R_CATABOLIC_PROCESS	GOBP_SPECIES_GO:0006401_R_CATABOLIC_PROCESS	Details ...	142	0.4445609	1.8713895	0.0	0.02476458	0.708	3198	tags=41%, list=20%, signal=51%	
GOCC_SPECIES_GO:0005736_R_POLYMERASE_I_COMPLEX	GOCC_SPECIES_GO:0005736_R_POLYMERASE_I_COMPLEX	Details ...	20	0.6498324	1.8686286	0.00877193	0.025077961	0.72	4131	tags=70%, list=26%, signal=95%	
GOCC_SPECIES_GO:0030687_PRERIBOSOME,_LARGE_SUBUNIT_PRECURSOR	GOCC_SPECIES_GO:0030687_PRERIBOSOME,_LARGE_SUBUNIT_PRECURSOR	Details ...	31	0.5698733	1.8597747	0.0	0.027126657	0.756	4471	tags=71%, list=28%, signal=99%	
GOCC_SPECIES_GO:0097526_SPLICEOSOMAL_TRI-SNRNP_COMPLEX	GOCC_SPECIES_GO:0097526_SPLICEOSOMAL_TRI-SNRNP_COMPLEX	Details ...	36	0.56215036	1.8567723	0.0	0.027574342	0.764	3432	tags=64%, list=22%, signal=82%	
GOBP_SPECIES_GO:0048052_R1/R6_CELL_DIFFERENTIATION	GOBP_SPECIES_GO:0048052_R1/R6_CELL_DIFFERENTIATION	Details ...	18	0.6536852	1.8526934	0.0056497175	0.02814161	0.774	1548	tags=33%, list=10%, signal=37%	
GOCC_SPECIES_GO:0046540_U4/U6_X_U5_TRI-SNRNP_COMPLEX	GOCC_SPECIES_GO:0046540_U4/U6_X_U5_TRI-SNRNP_COMPLEX	Details ...	35	0.56181115	1.8502023	0.0	0.028517105	0.778	3093	tags=60%, list=20%, signal=75%	
GOBP_SPECIES_GO:0016074_SNO(S)R_METABOLIC_PROCESS	GOBP_SPECIES_GO:0016074_SNO(S)R_METABOLIC_PROCESS	Details ...	21	0.6307556	1.8492703	0.0	0.028377745	0.783	2374	tags=52%, list=15%, signal=62%	
GOCC_SPECIES_GO:0015030_CAJAL_BODY	GOCC_SPECIES_GO:0015030_CAJAL_BODY	Details ...	22	0.6434531	1.8447611	0.0030959751	0.02964524	0.798	3827	tags=68%, list=24%, signal=90%	
GOBP_SPECIES_GO:0022618_RIBONUCLEOPROTEIN_COMPLEX_ASSEMBLY	GOBP_SPECIES_GO:0022618_RIBONUCLEOPROTEIN_COMPLEX_ASSEMBLY	Details ...	181	0.41977897	1.8347325	0.0	0.03288669	0.834	3387	tags=47%, list=22%, signal=59%	
GOBP_SPECIES_GO:0051028_MR_TRANSPORT	GOBP_SPECIES_GO:0051028_MR_TRANSPORT	Details ...	81	0.47816798	1.8338459	0.0	0.032731276	0.837	4684	tags=67%, list=30%, signal=94%	
GOCC_SPECIES_GO:0033290_EUKARYOTIC_48S_PREINITIATION_COMPLEX	GOCC_SPECIES_GO:0033290_EUKARYOTIC_48S_PREINITIATION_COMPLEX	Details ...	18	0.6568401	1.8327594	0.0	0.032756537	0.844	3566	tags=83%, list=23%, signal=108%	
GOBP_SPECIES_GO:0090501_R_PHOSPHODIESTER_BOND_HYDROLYSIS	GOBP_SPECIES_GO:0090501_R_PHOSPHODIESTER_BOND_HYDROLYSIS	Details ...	142	0.42845267	1.8269358	0.0	0.034368914	0.864	3740	tags=45%, list=24%, signal=59%	
GOMF_SPECIES_GO:0031072_HEAT_SHOCK_PROTEIN_BINDING	GOMF_SPECIES_GO:0031072_HEAT_SHOCK_PROTEIN_BINDING	Details ...	59	0.5042114	1.8259027	0.0	0.03421756	0.864	3773	tags=53%, list=24%, signal=69%	
GOCC_SPECIES_GO:0005849_MR_CLEAVAGE_FACTOR_COMPLEX	GOCC_SPECIES_GO:0005849_MR_CLEAVAGE_FACTOR_COMPLEX	Details ...	31	0.56393003	1.8258742	0.0032894737	0.033817243	0.864	3726	tags=52%, list=24%, signal=67%	
GOCC_SPECIES_GO:0030880_R_POLYMERASE_COMPLEX	GOCC_SPECIES_GO:0030880_R_POLYMERASE_COMPLEX	Details ...	106	0.45249072	1.8237066	0.0	0.034309704	0.868	3601	tags=50%, list=23%, signal=64%	
GOBP_SPECIES_GO:0006379_MR_CLEAVAGE	GOBP_SPECIES_GO:0006379_MR_CLEAVAGE	Details ...	16	0.6624926	1.823507	0.0	0.034035243	0.868	3476	tags=56%, list=22%, signal=72%	
GOBP_SPECIES_GO:0048024_REGULATION_OF_MR_SPLICING,_VIA_SPLICEOSOME	GOBP_SPECIES_GO:0048024_REGULATION_OF_MR_SPLICING,_VIA_SPLICEOSOME	Details ...	131	0.43648192	1.8222632	0.0	0.03394638	0.872	4431	tags=56%, list=28%, signal=78%	
GOBP_SPECIES_GO:0007549_DOSAGE_COMPENSATION	GOBP_SPECIES_GO:0007549_DOSAGE_COMPENSATION	Details ...	36	0.5545824	1.8215519	0.0069204154	0.033746373	0.873	4737	tags=58%, list=30%, signal=83%	
GOBP_SPECIES_GO:0043484_REGULATION_OF_R_SPLICING	GOBP_SPECIES_GO:0043484_REGULATION_OF_R_SPLICING	Details ...	143	0.4357897	1.8211355	0.0	0.03342229	0.873	4431	tags=56%, list=28%, signal=77%	
GOMF_SPECIES_GO:0000900_MR_REGULATORY_ELEMENT_BINDING_TRANSLATION_REPRESSOR_ACTIVITY	GOMF_SPECIES_GO:0000900_MR_REGULATORY_ELEMENT_BINDING_TRANSLATION_REPRESSOR_ACTIVITY	Details ...	21	0.6276418	1.8186533	0.006006006	0.033857826	0.883	3415	tags=48%, list=22%, signal=61%	
GOCC_SPECIES_GO:0016591_R_POLYMERASE_II,_HOLOENZYME	GOCC_SPECIES_GO:0016591_R_POLYMERASE_II,_HOLOENZYME	Details ...	88	0.4656204	1.8155966	0.0	0.034381095	0.893	3601	tags=50%, list=23%, signal=64%	
GOBP_SPECIES_GO:0050684_REGULATION_OF_MR_PROCESSING	GOBP_SPECIES_GO:0050684_REGULATION_OF_MR_PROCESSING	Details ...	143	0.43850994	1.8140197	0.0	0.03439956	0.894	4431	tags=56%, list=28%, signal=77%	
GOBP_SPECIES_GO:0034661_NCR_CATABOLIC_PROCESS	GOBP_SPECIES_GO:0034661_NCR_CATABOLIC_PROCESS	Details ...	24	0.5993008	1.8136022	0.0	0.034204364	0.895	3009	tags=54%, list=19%, signal=67%	
GOMF_SPECIES_GO:0003743_TRANSLATION_INITIATION_FACTOR_ACTIVITY	GOMF_SPECIES_GO:0003743_TRANSLATION_INITIATION_FACTOR_ACTIVITY	Details ...	64	0.48990914	1.8131233	0.0	0.033968188	0.895	3599	tags=52%, list=23%, signal=67%	
GOBP_SPECIES_GO:0000380_ALTERNATIVE_MR_SPLICING,_VIA_SPLICEOSOME	GOBP_SPECIES_GO:0000380_ALTERNATIVE_MR_SPLICING,_VIA_SPLICEOSOME	Details ...	124	0.43452835	1.8089551	0.0	0.034955055	0.902	4431	tags=56%, list=28%, signal=78%	
GOBP_SPECIES_GO:0071027_NUCLEAR_R_SURVEILLANCE	GOBP_SPECIES_GO:0071027_NUCLEAR_R_SURVEILLANCE	Details ...	22	0.6396802	1.8053397	0.003164557	0.03606646	0.91	3044	tags=64%, list=19%, signal=79%	
GOCC_SPECIES_GO:0005657_REPLICATION_FORK	GOCC_SPECIES_GO:0005657_REPLICATION_FORK	Details ...	37	0.5390246	1.8024032	0.003215434	0.03679596	0.917	2809	tags=46%, list=18%, signal=56%	
GOBP_SPECIES_GO:0042026_PROTEIN_REFOLDING	GOBP_SPECIES_GO:0042026_PROTEIN_REFOLDING	Details ...	18	0.6686564	1.8016286	0.008108108	0.036596812	0.918	3037	tags=56%, list=19%, signal=69%	
GOBP_SPECIES_GO:0061013_REGULATION_OF_MR_CATABOLIC_PROCESS	GOBP_SPECIES_GO:0061013_REGULATION_OF_MR_CATABOLIC_PROCESS	Details ...	66	0.47825873	1.8005491	0.0	0.036544707	0.921	3198	tags=39%, list=20%, signal=49%	
GOBP_SPECIES_GO:0061157_MR_DESTABILIZATION	GOBP_SPECIES_GO:0061157_MR_DESTABILIZATION	Details ...	47	0.51756346	1.7965218	0.0	0.037700173	0.937	3198	tags=38%, list=20%, signal=48%	
GOCC_SPECIES_GO:0005852_EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_3_COMPLEX	GOCC_SPECIES_GO:0005852_EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_3_COMPLEX	Details ...	17	0.6518159	1.7961582	0.0	0.03743081	0.939	3977	tags=88%, list=25%, signal=118%	
GOCC_SPECIES_GO:0005732_SNO(S)R-CONTAINING_RIBONUCLEOPROTEIN_COMPLEX	GOCC_SPECIES_GO:0005732_SNO(S)R-CONTAINING_RIBONUCLEOPROTEIN_COMPLEX	Details ...	19	0.6323401	1.7948148	0.005449591	0.037524685	0.94	4348	tags=68%, list=28%, signal=94%	
GOBP_SPECIES_GO:0000381_REGULATION_OF_ALTERNATIVE_MR_SPLICING,_VIA_SPLICEOSOME	GOBP_SPECIES_GO:0000381_REGULATION_OF_ALTERNATIVE_MR_SPLICING,_VIA_SPLICEOSOME	Details ...	123	0.43595713	1.7924954	0.0	0.037740912	0.944	4431	tags=57%, list=28%, signal=79%	
GOBP_SPECIES_GO:2001251_NEGATIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION	GOBP_SPECIES_GO:2001251_NEGATIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION	Details ...	25	0.5741599	1.7869802	0.0	0.03942835	0.953	3519	tags=68%, list=22%, signal=87%	
