NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOCC_SPECIES_GO:0005686_U2_SNRNP	GOCC_SPECIES_GO:0005686_U2_SNRNP	Details ...	40	-0.60196066	-2.0675306	0.0	0.0067277043	0.109	4254	tags=68%, list=27%, signal=92%	
GOCC_SPECIES_GO:0022624_PROTEASOME_ACCESSORY_COMPLEX	GOCC_SPECIES_GO:0022624_PROTEASOME_ACCESSORY_COMPLEX	Details ...	32	-0.63080937	-2.062775	0.0	0.0069145877	0.122	1519	tags=47%, list=10%, signal=52%	
GOMF_SPECIES_GO:0070003_THREONINE-TYPE_PEPTIDASE_ACTIVITY	GOMF_SPECIES_GO:0070003_THREONINE-TYPE_PEPTIDASE_ACTIVITY	Details ...	19	-0.7053635	-2.0528216	0.0	0.007321679	0.138	999	tags=47%, list=6%, signal=51%	
GOCC_SPECIES_GO:0005687_U4_SNRNP	GOCC_SPECIES_GO:0005687_U4_SNRNP	Details ...	18	-0.714615	-2.047526	0.0	0.007210481	0.144	1886	tags=67%, list=12%, signal=76%	
GOBP_SPECIES_GO:0048140_MALE_GERM-LINE_CYST_ENCAPSULATION	GOBP_SPECIES_GO:0048140_MALE_GERM-LINE_CYST_ENCAPSULATION	Details ...	16	-0.7086862	-2.0422974	0.0	0.007457357	0.156	1590	tags=38%, list=10%, signal=42%	
GOMF_SPECIES_GO:0003735_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	GOMF_SPECIES_GO:0003735_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	Details ...	178	-0.45180666	-2.0382328	0.0	0.007592888	0.17	2657	tags=39%, list=17%, signal=47%	
GOBP_SPECIES_GO:0033962_P-BODY_ASSEMBLY	GOBP_SPECIES_GO:0033962_P-BODY_ASSEMBLY	Details ...	25	-0.64215416	-2.0196438	0.0	0.009379884	0.216	1541	tags=48%, list=10%, signal=53%	
GOCC_SPECIES_GO:0005682_U5_SNRNP	GOCC_SPECIES_GO:0005682_U5_SNRNP	Details ...	27	-0.6347068	-2.014927	0.0	0.0093963	0.23	1886	tags=56%, list=12%, signal=63%	
GOCC_SPECIES_GO:0005840_RIBOSOME	GOCC_SPECIES_GO:0005840_RIBOSOME	Details ...	192	-0.43001553	-1.9782457	0.0	0.015223385	0.365	2657	tags=38%, list=17%, signal=45%	
GOCC_SPECIES_GO:0044391_RIBOSOMAL_SUBUNIT	GOCC_SPECIES_GO:0044391_RIBOSOMAL_SUBUNIT	Details ...	176	-0.43084046	-1.9489557	0.0	0.020678988	0.485	2657	tags=38%, list=17%, signal=45%	
GOCC_SPECIES_GO:0070069_CYTOCHROME_COMPLEX	GOCC_SPECIES_GO:0070069_CYTOCHROME_COMPLEX		30	-0.5840217	-1.9193809	0.0	0.027910996	0.605	4554	tags=67%, list=29%, signal=94%	
GOBP_SPECIES_GO:0000338_PROTEIN_DENEDDYLATION	GOBP_SPECIES_GO:0000338_PROTEIN_DENEDDYLATION		15	-0.719652	-1.906258	0.0	0.031191237	0.656	1590	tags=40%, list=10%, signal=44%	
GOCC_SPECIES_GO:0015935_SMALL_RIBOSOMAL_SUBUNIT	GOCC_SPECIES_GO:0015935_SMALL_RIBOSOMAL_SUBUNIT		75	-0.4670542	-1.8528838	0.0	0.052973293	0.842	2100	tags=35%, list=13%, signal=40%	
GOBP_SPECIES_GO:0032350_REGULATION_OF_HORMONE_METABOLIC_PROCESS	GOBP_SPECIES_GO:0032350_REGULATION_OF_HORMONE_METABOLIC_PROCESS		21	-0.6390722	-1.8483926	0.002232143	0.05336292	0.86	3596	tags=67%, list=23%, signal=86%	
GOCC_SPECIES_GO:0005689_U12-TYPE_SPLICEOSOMAL_COMPLEX	GOCC_SPECIES_GO:0005689_U12-TYPE_SPLICEOSOMAL_COMPLEX		20	-0.63179016	-1.8127453	0.0022727272	0.07462212	0.953	3842	tags=75%, list=24%, signal=99%	
GOCC_SPECIES_GO:0000276_MITOCHONDRIAL_PROTON-TRANSPORTING_ATP_SYNTHASE_COMPLEX,_COUPLING_FACTOR_F(O)	GOCC_SPECIES_GO:0000276_MITOCHONDRIAL_PROTON-TRANSPORTING_ATP_SYNTHASE_COMPLEX,_COUPLING_FACTOR_F(O)		15	-0.65270996	-1.7925419	0.0022271716	0.08813722	0.977	4063	tags=80%, list=26%, signal=108%	
GOCC_SPECIES_GO:0097526_SPLICEOSOMAL_TRI-SNRNP_COMPLEX	GOCC_SPECIES_GO:0097526_SPLICEOSOMAL_TRI-SNRNP_COMPLEX		36	-0.53048897	-1.790343	0.004576659	0.086606845	0.977	1886	tags=44%, list=12%, signal=50%	
GOCC_SPECIES_GO:0005746_MITOCHONDRIAL_RESPIRASOME	GOCC_SPECIES_GO:0005746_MITOCHONDRIAL_RESPIRASOME		85	-0.43693635	-1.7771428	0.0	0.09571468	0.985	5369	tags=62%, list=34%, signal=94%	
GOBP_SPECIES_GO:0000387_SPLICEOSOMAL_SNRNP_ASSEMBLY	GOBP_SPECIES_GO:0000387_SPLICEOSOMAL_SNRNP_ASSEMBLY		27	-0.56846994	-1.7768672	0.009478673	0.09272423	0.985	1607	tags=48%, list=10%, signal=54%	
GOCC_SPECIES_GO:0045263_PROTON-TRANSPORTING_ATP_SYNTHASE_COMPLEX,_COUPLING_FACTOR_F(O)	GOCC_SPECIES_GO:0045263_PROTON-TRANSPORTING_ATP_SYNTHASE_COMPLEX,_COUPLING_FACTOR_F(O)		15	-0.65270996	-1.7759576	0.0022172949	0.09068719	0.985	4063	tags=80%, list=26%, signal=108%	
GOCC_SPECIES_GO:0070469_RESPIRASOME	GOCC_SPECIES_GO:0070469_RESPIRASOME		92	-0.42969194	-1.7750919	0.0	0.08840897	0.985	5369	tags=61%, list=34%, signal=92%	
GOCC_SPECIES_GO:0008541_PROTEASOME_REGULATORY_PARTICLE,_LID_SUBCOMPLEX	GOCC_SPECIES_GO:0008541_PROTEASOME_REGULATORY_PARTICLE,_LID_SUBCOMPLEX		15	-0.65084815	-1.7723155	0.010593221	0.08782451	0.985	1468	tags=47%, list=9%, signal=51%	
GOCC_SPECIES_GO:0098803_RESPIRATORY_CHAIN_COMPLEX	GOCC_SPECIES_GO:0098803_RESPIRATORY_CHAIN_COMPLEX		88	-0.42991865	-1.7619977	0.0	0.09403848	0.991	5369	tags=61%, list=34%, signal=93%	
GOCC_SPECIES_GO:0140534_ENDOPLASMIC_RETICULUM_PROTEIN-CONTAINING_COMPLEX	GOCC_SPECIES_GO:0140534_ENDOPLASMIC_RETICULUM_PROTEIN-CONTAINING_COMPLEX		75	-0.44767576	-1.7605581	0.0	0.092649855	0.991	2021	tags=31%, list=13%, signal=35%	
GOCC_SPECIES_GO:0098800_INNER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX	GOCC_SPECIES_GO:0098800_INNER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX		142	-0.39062354	-1.7445967	0.0	0.104335375	0.996	5018	tags=55%, list=32%, signal=80%	
GOCC_SPECIES_GO:0046540_U4/U6_X_U5_TRI-SNRNP_COMPLEX	GOCC_SPECIES_GO:0046540_U4/U6_X_U5_TRI-SNRNP_COMPLEX		35	-0.5187036	-1.74398	0.004651163	0.102153696	0.997	1886	tags=43%, list=12%, signal=49%	
GOMF_SPECIES_GO:0003684_DAMAGED_D_BINDING	GOMF_SPECIES_GO:0003684_DAMAGED_D_BINDING		24	-0.5610043	-1.735547	0.006976744	0.10719988	0.999	3560	tags=54%, list=23%, signal=70%	
GOMF_SPECIES_GO:0008296_3	GOMF_SPECIES_GO:0008296_3		16	-0.6278973	-1.7341813	0.011235955	0.10537312	0.999	2074	tags=50%, list=13%, signal=58%	
GOCC_SPECIES_GO:0005685_U1_SNRNP	GOCC_SPECIES_GO:0005685_U1_SNRNP		34	-0.5049649	-1.7254064	0.0046948357	0.112062916	1.0	2267	tags=44%, list=14%, signal=51%	
GOCC_SPECIES_GO:0008180_COP9_SIGNALOSOME	GOCC_SPECIES_GO:0008180_COP9_SIGNALOSOME		20	-0.5807289	-1.7190386	0.004716981	0.115365975	1.0	1590	tags=35%, list=10%, signal=39%	
GOCC_SPECIES_GO:0005751_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_IV	GOCC_SPECIES_GO:0005751_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_IV		15	-0.6260282	-1.7119373	0.0068649887	0.11995193	1.0	4554	tags=80%, list=29%, signal=112%	
GOMF_SPECIES_GO:0005212_STRUCTURAL_CONSTITUENT_OF_EYE_LENS	GOMF_SPECIES_GO:0005212_STRUCTURAL_CONSTITUENT_OF_EYE_LENS		15	-0.63136196	-1.7091709	0.008908686	0.11998656	1.0	4233	tags=73%, list=27%, signal=100%	
GOCC_SPECIES_GO:0035861_SITE_OF_DOUBLE-STRAND_BREAK	GOCC_SPECIES_GO:0035861_SITE_OF_DOUBLE-STRAND_BREAK		15	-0.6258368	-1.7068791	0.011764706	0.11940887	1.0	2016	tags=53%, list=13%, signal=61%	
GOBP_SPECIES_GO:0002181_CYTOPLASMIC_TRANSLATION	GOBP_SPECIES_GO:0002181_CYTOPLASMIC_TRANSLATION		174	-0.37391472	-1.7006966	0.0	0.12267411	1.0	2657	tags=40%, list=17%, signal=47%	
GOCC_SPECIES_GO:0015934_LARGE_RIBOSOMAL_SUBUNIT	GOCC_SPECIES_GO:0015934_LARGE_RIBOSOMAL_SUBUNIT		112	-0.39641967	-1.6836432	0.0	0.13901573	1.0	2657	tags=37%, list=17%, signal=44%	
GOCC_SPECIES_GO:0005753_MITOCHONDRIAL_PROTON-TRANSPORTING_ATP_SYNTHASE_COMPLEX	GOCC_SPECIES_GO:0005753_MITOCHONDRIAL_PROTON-TRANSPORTING_ATP_SYNTHASE_COMPLEX		28	-0.5269702	-1.68311	0.00867679	0.13659579	1.0	4063	tags=61%, list=26%, signal=82%	
GOCC_SPECIES_GO:0005791_ROUGH_ENDOPLASMIC_RETICULUM	GOCC_SPECIES_GO:0005791_ROUGH_ENDOPLASMIC_RETICULUM		30	-0.51408273	-1.6780424	0.015228426	0.13954358	1.0	4222	tags=60%, list=27%, signal=82%	
GOCC_SPECIES_GO:0045259_PROTON-TRANSPORTING_ATP_SYNTHASE_COMPLEX	GOCC_SPECIES_GO:0045259_PROTON-TRANSPORTING_ATP_SYNTHASE_COMPLEX		28	-0.5269702	-1.6660179	0.00952381	0.15124011	1.0	4063	tags=61%, list=26%, signal=82%	
GOBP_SPECIES_GO:0019646_AEROBIC_ELECTRON_TRANSPORT_CHAIN	GOBP_SPECIES_GO:0019646_AEROBIC_ELECTRON_TRANSPORT_CHAIN		55	-0.4469103	-1.6580817	0.005249344	0.1592989	1.0	5369	tags=60%, list=34%, signal=91%	
GOBP_SPECIES_GO:0006301_POSTREPLICATION_REPAIR	GOBP_SPECIES_GO:0006301_POSTREPLICATION_REPAIR		24	-0.5391832	-1.6572514	0.0071599046	0.157348	1.0	2402	tags=42%, list=15%, signal=49%	
GOMF_SPECIES_GO:0008301_D_BINDING,_BENDING	GOMF_SPECIES_GO:0008301_D_BINDING,_BENDING		15	-0.6147386	-1.6559513	0.011494253	0.15581632	1.0	4193	tags=53%, list=27%, signal=73%	
GOCC_SPECIES_GO:0001673_MALE_GERM_CELL_NUCLEUS	GOCC_SPECIES_GO:0001673_MALE_GERM_CELL_NUCLEUS		23	-0.53811884	-1.6406952	0.015837105	0.17372523	1.0	3646	tags=57%, list=23%, signal=73%	
GOCC_SPECIES_GO:0045277_RESPIRATORY_CHAIN_COMPLEX_IV	GOCC_SPECIES_GO:0045277_RESPIRATORY_CHAIN_COMPLEX_IV		17	-0.5909596	-1.6399317	0.025	0.17171194	1.0	4554	tags=76%, list=29%, signal=107%	
GOMF_SPECIES_GO:0004529_EXODEOXYRIBONUCLEASE_ACTIVITY	GOMF_SPECIES_GO:0004529_EXODEOXYRIBONUCLEASE_ACTIVITY		22	-0.5394864	-1.6375937	0.009070295	0.17151926	1.0	3262	tags=50%, list=21%, signal=63%	
GOBP_SPECIES_GO:0015986_PROTON_MOTIVE_FORCE-DRIVEN_ATP_SYNTHESIS	GOBP_SPECIES_GO:0015986_PROTON_MOTIVE_FORCE-DRIVEN_ATP_SYNTHESIS		29	-0.49973997	-1.6283679	0.016393442	0.18153028	1.0	4063	tags=59%, list=26%, signal=79%	
GOBP_SPECIES_GO:0044773_MITOTIC_D_DAMAGE_CHECKPOINT_SIGNALING	GOBP_SPECIES_GO:0044773_MITOTIC_D_DAMAGE_CHECKPOINT_SIGNALING		32	-0.49211973	-1.6261382	0.014018691	0.18128507	1.0	3862	tags=56%, list=25%, signal=74%	
GOBP_SPECIES_GO:0006754_ATP_BIOSYNTHETIC_PROCESS	GOBP_SPECIES_GO:0006754_ATP_BIOSYNTHETIC_PROCESS		33	-0.49070513	-1.6258005	0.012853471	0.1785353	1.0	4063	tags=55%, list=26%, signal=73%	
GOCC_SPECIES_GO:0005681_SPLICEOSOMAL_COMPLEX	GOCC_SPECIES_GO:0005681_SPLICEOSOMAL_COMPLEX		275	-0.3393421	-1.6240335	0.0	0.1777958	1.0	2586	tags=32%, list=16%, signal=38%	
GOBP_SPECIES_GO:0006278_R-TEMPLATED_D_BIOSYNTHETIC_PROCESS	GOBP_SPECIES_GO:0006278_R-TEMPLATED_D_BIOSYNTHETIC_PROCESS		78	-0.4019995	-1.619043	0.0	0.18201771	1.0	3067	tags=26%, list=19%, signal=32%	
GOMF_SPECIES_GO:0016895_EXODEOXYRIBONUCLEASE_ACTIVITY,_PRODUCING_5	GOMF_SPECIES_GO:0016895_EXODEOXYRIBONUCLEASE_ACTIVITY,_PRODUCING_5		22	-0.5394864	-1.6129502	0.009569378	0.18771215	1.0	3262	tags=50%, list=21%, signal=63%	
GOBP_SPECIES_GO:0045047_PROTEIN_TARGETING_TO_ER	GOBP_SPECIES_GO:0045047_PROTEIN_TARGETING_TO_ER		35	-0.47250116	-1.6110626	0.01754386	0.18733448	1.0	850	tags=26%, list=5%, signal=27%	
GOMF_SPECIES_GO:0003964_R-DIRECTED_D_POLYMERASE_ACTIVITY	GOMF_SPECIES_GO:0003964_R-DIRECTED_D_POLYMERASE_ACTIVITY		71	-0.41023108	-1.605195	0.0	0.19304995	1.0	3826	tags=28%, list=24%, signal=37%	
GOCC_SPECIES_GO:0000228_NUCLEAR_CHROMOSOME	GOCC_SPECIES_GO:0000228_NUCLEAR_CHROMOSOME		155	-0.3620086	-1.6015996	0.0	0.19526665	1.0	2402	tags=29%, list=15%, signal=34%	
GOMF_SPECIES_GO:0046933_PROTON-TRANSPORTING_ATP_SYNTHASE_ACTIVITY,_ROTATIONAL_MECHANISM	GOMF_SPECIES_GO:0046933_PROTON-TRANSPORTING_ATP_SYNTHASE_ACTIVITY,_ROTATIONAL_MECHANISM		27	-0.50855744	-1.5961789	0.015	0.20032354	1.0	4063	tags=59%, list=26%, signal=80%	
GOBP_SPECIES_GO:0009566_FERTILIZATION	GOBP_SPECIES_GO:0009566_FERTILIZATION		47	-0.44547382	-1.5959461	0.010256411	0.19759844	1.0	3160	tags=32%, list=20%, signal=40%	
GOCC_SPECIES_GO:0000242_PERICENTRIOLAR_MATERIAL	GOCC_SPECIES_GO:0000242_PERICENTRIOLAR_MATERIAL		16	-0.58202714	-1.5898391	0.022779044	0.20362295	1.0	2616	tags=38%, list=17%, signal=45%	
GOCC_SPECIES_GO:0005844_POLYSOME	GOCC_SPECIES_GO:0005844_POLYSOME		16	-0.5620516	-1.5844218	0.024489796	0.2094414	1.0	1602	tags=44%, list=10%, signal=49%	
GOBP_SPECIES_GO:0072599_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	GOBP_SPECIES_GO:0072599_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM		36	-0.4623133	-1.580102	0.011876484	0.21357414	1.0	850	tags=25%, list=5%, signal=26%	
GOBP_SPECIES_GO:0033260_NUCLEAR_D_REPLICATION	GOBP_SPECIES_GO:0033260_NUCLEAR_D_REPLICATION		29	-0.4840716	-1.570989	0.015053763	0.22592495	1.0	2873	tags=41%, list=18%, signal=51%	
GOCC_SPECIES_GO:0097525_SPLICEOSOMAL_SNRNP_COMPLEX	GOCC_SPECIES_GO:0097525_SPLICEOSOMAL_SNRNP_COMPLEX		80	-0.38734028	-1.5638052	0.0025125628	0.23495887	1.0	2369	tags=33%, list=15%, signal=38%	
GOBP_SPECIES_GO:0003341_CILIUM_MOVEMENT	GOBP_SPECIES_GO:0003341_CILIUM_MOVEMENT		96	-0.3698681	-1.5605003	0.0024630541	0.23769465	1.0	6003	tags=54%, list=38%, signal=87%	
GOCC_SPECIES_GO:0005684_U2-TYPE_SPLICEOSOMAL_COMPLEX	GOCC_SPECIES_GO:0005684_U2-TYPE_SPLICEOSOMAL_COMPLEX		56	-0.40837774	-1.5499252	0.0053475937	0.25423008	1.0	1886	tags=34%, list=12%, signal=38%	
GOMF_SPECIES_GO:0036002_PRE-MR_BINDING	GOMF_SPECIES_GO:0036002_PRE-MR_BINDING		18	-0.5381898	-1.545686	0.031712472	0.2586213	1.0	4520	tags=61%, list=29%, signal=86%	
GOBP_SPECIES_GO:0033617_MITOCHONDRIAL_CYTOCHROME_C_OXIDASE_ASSEMBLY	GOBP_SPECIES_GO:0033617_MITOCHONDRIAL_CYTOCHROME_C_OXIDASE_ASSEMBLY		15	-0.5651956	-1.5330192	0.038288288	0.27983963	1.0	2508	tags=47%, list=16%, signal=55%	
GOBP_SPECIES_GO:0001941_POSTSYNAPTIC_MEMBRANE_ORGANIZATION	GOBP_SPECIES_GO:0001941_POSTSYNAPTIC_MEMBRANE_ORGANIZATION		19	-0.5190488	-1.5287544	0.029612755	0.28499433	1.0	1646	tags=26%, list=10%, signal=29%	
GOBP_SPECIES_GO:0051966_REGULATION_OF_SYNAPTIC_TRANSMISSION,_GLUTAMATERGIC	GOBP_SPECIES_GO:0051966_REGULATION_OF_SYNAPTIC_TRANSMISSION,_GLUTAMATERGIC		16	-0.5401908	-1.522956	0.039215688	0.2927663	1.0	4299	tags=56%, list=27%, signal=77%	
GOBP_SPECIES_GO:0007338_SINGLE_FERTILIZATION	GOBP_SPECIES_GO:0007338_SINGLE_FERTILIZATION		42	-0.4417785	-1.521174	0.014184397	0.29258078	1.0	3160	tags=31%, list=20%, signal=39%	
GOBP_SPECIES_GO:0070816_PHOSPHORYLATION_OF_R_POLYMERASE_II_C-TERMINAL_DOMAIN	GOBP_SPECIES_GO:0070816_PHOSPHORYLATION_OF_R_POLYMERASE_II_C-TERMINAL_DOMAIN		18	-0.53271747	-1.5168796	0.03655914	0.29778898	1.0	4431	tags=44%, list=28%, signal=62%	
GOCC_SPECIES_GO:0071011_PRECATALYTIC_SPLICEOSOME	GOCC_SPECIES_GO:0071011_PRECATALYTIC_SPLICEOSOME		232	-0.32488567	-1.5118805	0.0	0.30505806	1.0	2582	tags=31%, list=16%, signal=37%	
GOCC_SPECIES_GO:0045271_RESPIRATORY_CHAIN_COMPLEX_I	GOCC_SPECIES_GO:0045271_RESPIRATORY_CHAIN_COMPLEX_I		51	-0.4072613	-1.5080891	0.014117647	0.31004703	1.0	5341	tags=63%, list=34%, signal=95%	
GOBP_SPECIES_GO:0000398_MR_SPLICING,_VIA_SPLICEOSOME	GOBP_SPECIES_GO:0000398_MR_SPLICING,_VIA_SPLICEOSOME		324	-0.30911857	-1.5070355	0.0	0.30877572	1.0	2584	tags=29%, list=16%, signal=34%	
GOBP_SPECIES_GO:0006614_SRP-DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	GOBP_SPECIES_GO:0006614_SRP-DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE		21	-0.50969183	-1.5056559	0.04597701	0.30802634	1.0	850	tags=29%, list=5%, signal=30%	
GOMF_SPECIES_GO:0000030_MANNOSYLTRANSFERASE_ACTIVITY	GOMF_SPECIES_GO:0000030_MANNOSYLTRANSFERASE_ACTIVITY		24	-0.49942368	-1.5052567	0.027972028	0.30522928	1.0	2400	tags=33%, list=15%, signal=39%	
GOCC_SPECIES_GO:0071013_CATALYTIC_STEP_2_SPLICEOSOME	GOCC_SPECIES_GO:0071013_CATALYTIC_STEP_2_SPLICEOSOME		210	-0.32675803	-1.5050001	0.0	0.3020375	1.0	2582	tags=31%, list=16%, signal=37%	
GOBP_SPECIES_GO:0006613_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	GOBP_SPECIES_GO:0006613_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE		21	-0.50969183	-1.5046829	0.03050109	0.29918188	1.0	850	tags=29%, list=5%, signal=30%	
GOBP_SPECIES_GO:0044818_MITOTIC_G2/M_TRANSITION_CHECKPOINT	GOBP_SPECIES_GO:0044818_MITOTIC_G2/M_TRANSITION_CHECKPOINT		26	-0.47059533	-1.5042334	0.03211009	0.296714	1.0	3506	tags=50%, list=22%, signal=64%	
GOBP_SPECIES_GO:0000377_R_SPLICING,_VIA_TRANSESTERIFICATION_REACTIONS_WITH_BULGED_ADENOSINE_AS_NUCLEOPHILE	GOBP_SPECIES_GO:0000377_R_SPLICING,_VIA_TRANSESTERIFICATION_REACTIONS_WITH_BULGED_ADENOSINE_AS_NUCLEOPHILE		324	-0.30911857	-1.5030192	0.0	0.29561874	1.0	2584	tags=29%, list=16%, signal=34%	
GOBP_SPECIES_GO:0044774_MITOTIC_D_INTEGRITY_CHECKPOINT_SIGNALING	GOBP_SPECIES_GO:0044774_MITOTIC_D_INTEGRITY_CHECKPOINT_SIGNALING		36	-0.44509602	-1.5023228	0.026004728	0.29373533	1.0	3506	tags=47%, list=22%, signal=61%	
GOBP_SPECIES_GO:0000413_PROTEIN_PEPTIDYL-PROLYL_ISOMERIZATION	GOBP_SPECIES_GO:0000413_PROTEIN_PEPTIDYL-PROLYL_ISOMERIZATION		30	-0.45712948	-1.4964433	0.032258064	0.30270478	1.0	1415	tags=27%, list=9%, signal=29%	
GOMF_SPECIES_GO:0015252_PROTON_CHANNEL_ACTIVITY	GOMF_SPECIES_GO:0015252_PROTON_CHANNEL_ACTIVITY		31	-0.44850442	-1.4952935	0.05111111	0.30182138	1.0	4063	tags=52%, list=26%, signal=69%	
GOBP_SPECIES_GO:0000375_R_SPLICING,_VIA_TRANSESTERIFICATION_REACTIONS	GOBP_SPECIES_GO:0000375_R_SPLICING,_VIA_TRANSESTERIFICATION_REACTIONS		324	-0.30911857	-1.495104	0.0	0.29895073	1.0	2584	tags=29%, list=16%, signal=34%	
GOCC_SPECIES_GO:0030964_DH_DEHYDROGENASE_COMPLEX	GOCC_SPECIES_GO:0030964_DH_DEHYDROGENASE_COMPLEX		51	-0.4072613	-1.4904151	0.020942409	0.3058655	1.0	5341	tags=63%, list=34%, signal=95%	
GOCC_SPECIES_GO:0120114_SM-LIKE_PROTEIN_FAMILY_COMPLEX	GOCC_SPECIES_GO:0120114_SM-LIKE_PROTEIN_FAMILY_COMPLEX		98	-0.3598522	-1.4872972	0.0057306592	0.30918747	1.0	2369	tags=30%, list=15%, signal=35%	
GOCC_SPECIES_GO:0030532_SMALL_NUCLEAR_RIBONUCLEOPROTEIN_COMPLEX	GOCC_SPECIES_GO:0030532_SMALL_NUCLEAR_RIBONUCLEOPROTEIN_COMPLEX		93	-0.35799542	-1.4832143	0.002617801	0.31464761	1.0	2369	tags=30%, list=15%, signal=35%	
GOMF_SPECIES_GO:0061650_UBIQUITIN-LIKE_PROTEIN_CONJUGATING_ENZYME_ACTIVITY	GOMF_SPECIES_GO:0061650_UBIQUITIN-LIKE_PROTEIN_CONJUGATING_ENZYME_ACTIVITY		26	-0.4688221	-1.4830391	0.04367816	0.31170058	1.0	2167	tags=38%, list=14%, signal=45%	
GOBP_SPECIES_GO:0009145_PURINE_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_SPECIES_GO:0009145_PURINE_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS		41	-0.4190671	-1.4820355	0.02283105	0.31065032	1.0	4225	tags=51%, list=27%, signal=70%	
GOBP_SPECIES_GO:0042773_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT	GOBP_SPECIES_GO:0042773_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT		68	-0.38346848	-1.4815449	0.021447722	0.30855963	1.0	5369	tags=56%, list=34%, signal=84%	
GOCC_SPECIES_GO:0005747_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_I	GOCC_SPECIES_GO:0005747_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_I		51	-0.4072613	-1.4812475	0.0071090045	0.3060928	1.0	5341	tags=63%, list=34%, signal=95%	
