NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOMF_SPECIES_GO:0008010_STRUCTURAL_CONSTITUENT_OF_CHITIN-BASED_LARVAL_CUTICLE	GOMF_SPECIES_GO:0008010_STRUCTURAL_CONSTITUENT_OF_CHITIN-BASED_LARVAL_CUTICLE	Details ...	86	-0.57789654	-2.2703526	0.0	0.0	0.0	3890	tags=67%, list=25%, signal=89%	
GOCC_SPECIES_GO:0000315_ORGANELLAR_LARGE_RIBOSOMAL_SUBUNIT	GOCC_SPECIES_GO:0000315_ORGANELLAR_LARGE_RIBOSOMAL_SUBUNIT	Details ...	49	-0.63091964	-2.2085183	0.0	6.085692E-4	0.007	2794	tags=59%, list=18%, signal=72%	
GOBP_SPECIES_GO:0022613_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS	GOBP_SPECIES_GO:0022613_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS	Details ...	397	-0.4663036	-2.203331	0.0	6.646043E-4	0.008	3810	tags=46%, list=24%, signal=59%	
GOCC_SPECIES_GO:0005762_MITOCHONDRIAL_LARGE_RIBOSOMAL_SUBUNIT	GOCC_SPECIES_GO:0005762_MITOCHONDRIAL_LARGE_RIBOSOMAL_SUBUNIT	Details ...	49	-0.63091964	-2.1900125	0.0	8.745217E-4	0.011	2794	tags=59%, list=18%, signal=72%	
GOBP_SPECIES_GO:0030490_MATURATION_OF_SSU-RR	GOBP_SPECIES_GO:0030490_MATURATION_OF_SSU-RR	Details ...	44	-0.62444323	-2.1497529	0.0	0.0013688194	0.018	2888	tags=59%, list=18%, signal=72%	
GOBP_SPECIES_GO:0140053_MITOCHONDRIAL_GENE_EXPRESSION	GOBP_SPECIES_GO:0140053_MITOCHONDRIAL_GENE_EXPRESSION	Details ...	149	-0.50014496	-2.1332772	0.0	0.0016079993	0.022	2800	tags=45%, list=18%, signal=54%	
GOBP_SPECIES_GO:0042274_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS	GOBP_SPECIES_GO:0042274_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS	Details ...	57	-0.5800892	-2.1086755	0.0	0.0028673746	0.041	3212	tags=58%, list=20%, signal=72%	
GOBP_SPECIES_GO:0030713_OVARIAN_FOLLICLE_CELL_STALK_FORMATION	GOBP_SPECIES_GO:0030713_OVARIAN_FOLLICLE_CELL_STALK_FORMATION	Details ...	30	-0.6629209	-2.103463	0.0	0.003026747	0.045	2863	tags=50%, list=18%, signal=61%	
GOMF_SPECIES_GO:0000217_D_SECONDARY_STRUCTURE_BINDING	GOMF_SPECIES_GO:0000217_D_SECONDARY_STRUCTURE_BINDING	Details ...	30	-0.6590162	-2.0756407	0.0	0.004525993	0.069	2500	tags=50%, list=16%, signal=59%	
GOBP_SPECIES_GO:0006277_D_AMPLIFICATION	GOBP_SPECIES_GO:0006277_D_AMPLIFICATION	Details ...	34	-0.65512407	-2.07006	0.0	0.0046085375	0.073	4062	tags=68%, list=26%, signal=91%	
GOBP_SPECIES_GO:0007307_EGGSHELL_CHORION_GENE_AMPLIFICATION	GOBP_SPECIES_GO:0007307_EGGSHELL_CHORION_GENE_AMPLIFICATION	Details ...	32	-0.65133953	-2.0543144	0.0	0.0057744104	0.093	3672	tags=63%, list=23%, signal=81%	
GOBP_SPECIES_GO:0000462_MATURATION_OF_SSU-RR_FROM_TRICISTRONIC_RR_TRANSCRIPT_(SSU-RR,_5.8S_RR,_LSU-RR)	GOBP_SPECIES_GO:0000462_MATURATION_OF_SSU-RR_FROM_TRICISTRONIC_RR_TRANSCRIPT_(SSU-RR,_5.8S_RR,_LSU-RR)	Details ...	32	-0.6403312	-2.0418532	0.0	0.0064577023	0.107	2888	tags=63%, list=18%, signal=76%	
GOBP_SPECIES_GO:0042273_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS	GOBP_SPECIES_GO:0042273_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS	Details ...	96	-0.51669496	-2.0329754	0.0	0.0074956953	0.128	3283	tags=53%, list=21%, signal=67%	
GOBP_SPECIES_GO:0009451_R_MODIFICATION	GOBP_SPECIES_GO:0009451_R_MODIFICATION	Details ...	124	-0.4917922	-2.028343	0.0	0.007967784	0.141	4337	tags=51%, list=28%, signal=70%	
GOBP_SPECIES_GO:0000154_RR_MODIFICATION	GOBP_SPECIES_GO:0000154_RR_MODIFICATION	Details ...	31	-0.6467891	-2.02673	0.002739726	0.007885315	0.144	3212	tags=61%, list=20%, signal=77%	
GOBP_SPECIES_GO:0034243_REGULATION_OF_TRANSCRIPTION_ELONGATION_FROM_R_POLYMERASE_II_PROMOTER	GOBP_SPECIES_GO:0034243_REGULATION_OF_TRANSCRIPTION_ELONGATION_FROM_R_POLYMERASE_II_PROMOTER	Details ...	37	-0.62313503	-2.0225656	0.0	0.008009073	0.151	2761	tags=43%, list=18%, signal=52%	
GOCC_SPECIES_GO:0000314_ORGANELLAR_SMALL_RIBOSOMAL_SUBUNIT	GOCC_SPECIES_GO:0000314_ORGANELLAR_SMALL_RIBOSOMAL_SUBUNIT	Details ...	32	-0.6321967	-2.0181632	0.0	0.008181199	0.156	2350	tags=53%, list=15%, signal=62%	
GOBP_SPECIES_GO:0032784_REGULATION_OF_D-TEMPLATED_TRANSCRIPTION,_ELONGATION	GOBP_SPECIES_GO:0032784_REGULATION_OF_D-TEMPLATED_TRANSCRIPTION,_ELONGATION	Details ...	47	-0.57458085	-2.006302	0.0	0.009210647	0.178	2761	tags=38%, list=18%, signal=46%	
GOBP_SPECIES_GO:0007156_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	GOBP_SPECIES_GO:0007156_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	Details ...	79	-0.53153163	-2.0050378	0.0	0.009149803	0.182	3953	tags=54%, list=25%, signal=72%	
GOMF_SPECIES_GO:0140098_CATALYTIC_ACTIVITY,_ACTING_ON_R	GOMF_SPECIES_GO:0140098_CATALYTIC_ACTIVITY,_ACTING_ON_R	Details ...	322	-0.42617247	-1.9946592	0.0	0.010453643	0.208	4258	tags=46%, list=27%, signal=62%	
GOBP_SPECIES_GO:0000470_MATURATION_OF_LSU-RR	GOBP_SPECIES_GO:0000470_MATURATION_OF_LSU-RR	Details ...	42	-0.5891117	-1.9807607	0.0	0.011836892	0.236	3185	tags=55%, list=20%, signal=68%	
GOCC_SPECIES_GO:0005763_MITOCHONDRIAL_SMALL_RIBOSOMAL_SUBUNIT	GOCC_SPECIES_GO:0005763_MITOCHONDRIAL_SMALL_RIBOSOMAL_SUBUNIT	Details ...	32	-0.6321967	-1.9784395	0.0	0.0117583545	0.24	2350	tags=53%, list=15%, signal=62%	
GOBP_SPECIES_GO:0001510_R_METHYLATION	GOBP_SPECIES_GO:0001510_R_METHYLATION	Details ...	65	-0.524517	-1.9723278	0.0	0.012960954	0.268	3185	tags=45%, list=20%, signal=56%	
GOBP_SPECIES_GO:0048071_SEX-SPECIFIC_PIGMENTATION	GOBP_SPECIES_GO:0048071_SEX-SPECIFIC_PIGMENTATION	Details ...	17	-0.72139186	-1.9623324	0.0	0.014438071	0.298	2500	tags=41%, list=16%, signal=49%	
GOBP_SPECIES_GO:0098742_CELL-CELL_ADHESION_VIA_PLASMA-MEMBRANE_ADHESION_MOLECULES	GOBP_SPECIES_GO:0098742_CELL-CELL_ADHESION_VIA_PLASMA-MEMBRANE_ADHESION_MOLECULES	Details ...	108	-0.48608088	-1.9614576	0.0	0.014222071	0.3	3970	tags=49%, list=25%, signal=65%	
GOBP_SPECIES_GO:0048094_MALE_PIGMENTATION	GOBP_SPECIES_GO:0048094_MALE_PIGMENTATION	Details ...	17	-0.72139186	-1.9586788	0.0	0.014134667	0.305	2500	tags=41%, list=16%, signal=49%	
GOBP_SPECIES_GO:0043062_EXTRACELLULAR_STRUCTURE_ORGANIZATION	GOBP_SPECIES_GO:0043062_EXTRACELLULAR_STRUCTURE_ORGANIZATION	Details ...	124	-0.47200826	-1.9561441	0.0	0.014362035	0.314	2117	tags=33%, list=13%, signal=38%	
GOBP_SPECIES_GO:0040003_CHITIN-BASED_CUTICLE_DEVELOPMENT	GOBP_SPECIES_GO:0040003_CHITIN-BASED_CUTICLE_DEVELOPMENT	Details ...	240	-0.42541906	-1.9552307	0.0	0.014201242	0.316	3777	tags=49%, list=24%, signal=63%	
GOBP_SPECIES_GO:0006360_TRANSCRIPTION_BY_R_POLYMERASE_I	GOBP_SPECIES_GO:0006360_TRANSCRIPTION_BY_R_POLYMERASE_I	Details ...	38	-0.581953	-1.9431481	0.0	0.01620907	0.351	2297	tags=50%, list=15%, signal=58%	
GOBP_SPECIES_GO:0008049_MALE_COURTSHIP_BEHAVIOR	GOBP_SPECIES_GO:0008049_MALE_COURTSHIP_BEHAVIOR	Details ...	105	-0.47704816	-1.9408786	0.0	0.016341474	0.361	4345	tags=52%, list=28%, signal=72%	
GOCC_SPECIES_GO:0034708_METHYLTRANSFERASE_COMPLEX	GOCC_SPECIES_GO:0034708_METHYLTRANSFERASE_COMPLEX	Details ...	105	-0.47034287	-1.938825	0.0	0.016680775	0.376	4337	tags=44%, list=28%, signal=60%	
GOMF_SPECIES_GO:0008061_CHITIN_BINDING	GOMF_SPECIES_GO:0008061_CHITIN_BINDING	Details ...	82	-0.50232625	-1.9386393	0.0	0.01634716	0.376	3841	tags=59%, list=24%, signal=77%	
GOBP_SPECIES_GO:0060439_TRACHEA_MORPHOGENESIS	GOBP_SPECIES_GO:0060439_TRACHEA_MORPHOGENESIS	Details ...	23	-0.6724131	-1.9354508	0.0	0.0167192	0.391	2333	tags=57%, list=15%, signal=66%	
GOBP_SPECIES_GO:0030198_EXTRACELLULAR_MATRIX_ORGANIZATION	GOBP_SPECIES_GO:0030198_EXTRACELLULAR_MATRIX_ORGANIZATION	Details ...	95	-0.49091652	-1.9213045	0.0	0.018943897	0.434	2117	tags=34%, list=13%, signal=39%	
GOBP_SPECIES_GO:0045003_DOUBLE-STRAND_BREAK_REPAIR_VIA_SYNTHESIS-DEPENDENT_STRAND_ANNEALING	GOBP_SPECIES_GO:0045003_DOUBLE-STRAND_BREAK_REPAIR_VIA_SYNTHESIS-DEPENDENT_STRAND_ANNEALING	Details ...	15	-0.7583808	-1.9187201	0.0	0.019244526	0.441	2340	tags=60%, list=15%, signal=70%	
GOBP_SPECIES_GO:0048665_NEURON_FATE_SPECIFICATION	GOBP_SPECIES_GO:0048665_NEURON_FATE_SPECIFICATION	Details ...	56	-0.5373099	-1.9178228	0.0	0.019082988	0.446	3401	tags=34%, list=22%, signal=43%	
GOBP_SPECIES_GO:0006397_MR_PROCESSING	GOBP_SPECIES_GO:0006397_MR_PROCESSING	Details ...	391	-0.40613174	-1.9140565	0.0	0.019653747	0.463	4160	tags=41%, list=26%, signal=54%	
GOBP_SPECIES_GO:0000375_R_SPLICING,_VIA_TRANSESTERIFICATION_REACTIONS	GOBP_SPECIES_GO:0000375_R_SPLICING,_VIA_TRANSESTERIFICATION_REACTIONS	Details ...	324	-0.40679297	-1.9033839	0.0	0.022506777	0.519	4158	tags=41%, list=26%, signal=54%	
GOBP_SPECIES_GO:0048092_NEGATIVE_REGULATION_OF_MALE_PIGMENTATION	GOBP_SPECIES_GO:0048092_NEGATIVE_REGULATION_OF_MALE_PIGMENTATION	Details ...	15	-0.7214119	-1.9024065	0.0	0.02238411	0.524	2500	tags=47%, list=16%, signal=55%	
GOBP_SPECIES_GO:0032968_POSITIVE_REGULATION_OF_TRANSCRIPTION_ELONGATION_FROM_R_POLYMERASE_II_PROMOTER	GOBP_SPECIES_GO:0032968_POSITIVE_REGULATION_OF_TRANSCRIPTION_ELONGATION_FROM_R_POLYMERASE_II_PROMOTER	Details ...	24	-0.63364094	-1.8892742	0.0	0.026692413	0.592	2534	tags=46%, list=16%, signal=55%	
GOBP_SPECIES_GO:0006399_TR_METABOLIC_PROCESS	GOBP_SPECIES_GO:0006399_TR_METABOLIC_PROCESS	Details ...	179	-0.43697464	-1.889241	0.0	0.026239999	0.592	4306	tags=53%, list=27%, signal=71%	
GOCC_SPECIES_GO:0000428_D-DIRECTED_R_POLYMERASE_COMPLEX	GOCC_SPECIES_GO:0000428_D-DIRECTED_R_POLYMERASE_COMPLEX	Details ...	103	-0.46622258	-1.8873024	0.0	0.02653789	0.6	4221	tags=51%, list=27%, signal=70%	
GOBP_SPECIES_GO:0048088_REGULATION_OF_MALE_PIGMENTATION	GOBP_SPECIES_GO:0048088_REGULATION_OF_MALE_PIGMENTATION	Details ...	15	-0.7214119	-1.885471	0.0	0.026676616	0.609	2500	tags=47%, list=16%, signal=55%	
GOCC_SPECIES_GO:0031519_PCG_PROTEIN_COMPLEX	GOCC_SPECIES_GO:0031519_PCG_PROTEIN_COMPLEX	Details ...	37	-0.57696116	-1.8772962	0.0	0.02917717	0.653	5048	tags=59%, list=32%, signal=87%	
GOMF_SPECIES_GO:0008173_R_METHYLTRANSFERASE_ACTIVITY	GOMF_SPECIES_GO:0008173_R_METHYLTRANSFERASE_ACTIVITY	Details ...	51	-0.52909434	-1.869128	0.0	0.032026593	0.683	3185	tags=45%, list=20%, signal=56%	
GOBP_SPECIES_GO:0000478_ENDONUCLEOLYTIC_CLEAVAGE_INVOLVED_IN_RR_PROCESSING	GOBP_SPECIES_GO:0000478_ENDONUCLEOLYTIC_CLEAVAGE_INVOLVED_IN_RR_PROCESSING	Details ...	15	-0.70085156	-1.8687286	0.0025510204	0.031747226	0.684	2422	tags=47%, list=15%, signal=55%	
GOBP_SPECIES_GO:0000460_MATURATION_OF_5.8S_RR	GOBP_SPECIES_GO:0000460_MATURATION_OF_5.8S_RR	Details ...	35	-0.5669634	-1.86858	0.002739726	0.031365268	0.685	3368	tags=57%, list=21%, signal=73%	
GOBP_SPECIES_GO:0000398_MR_SPLICING,_VIA_SPLICEOSOME	GOBP_SPECIES_GO:0000398_MR_SPLICING,_VIA_SPLICEOSOME	Details ...	324	-0.40679297	-1.868293	0.0	0.031048125	0.686	4158	tags=41%, list=26%, signal=54%	
GOBP_SPECIES_GO:0031123_R_3	GOBP_SPECIES_GO:0031123_R_3	Details ...	111	-0.45371556	-1.8644881	0.0	0.032066364	0.707	4248	tags=46%, list=27%, signal=62%	
GOCC_SPECIES_GO:0030880_R_POLYMERASE_COMPLEX	GOCC_SPECIES_GO:0030880_R_POLYMERASE_COMPLEX	Details ...	106	-0.45570987	-1.8593361	0.0	0.033166517	0.731	4221	tags=51%, list=27%, signal=69%	
GOMF_SPECIES_GO:0140101_CATALYTIC_ACTIVITY,_ACTING_ON_A_TR	GOMF_SPECIES_GO:0140101_CATALYTIC_ACTIVITY,_ACTING_ON_A_TR	Details ...	94	-0.47171062	-1.8585482	0.0	0.033065084	0.735	4117	tags=50%, list=26%, signal=67%	
GOBP_SPECIES_GO:2000765_REGULATION_OF_CYTOPLASMIC_TRANSLATION	GOBP_SPECIES_GO:2000765_REGULATION_OF_CYTOPLASMIC_TRANSLATION	Details ...	26	-0.6177792	-1.8565991	0.0028328612	0.033362158	0.744	4160	tags=65%, list=26%, signal=89%	
GOBP_SPECIES_GO:0000377_R_SPLICING,_VIA_TRANSESTERIFICATION_REACTIONS_WITH_BULGED_ADENOSINE_AS_NUCLEOPHILE	GOBP_SPECIES_GO:0000377_R_SPLICING,_VIA_TRANSESTERIFICATION_REACTIONS_WITH_BULGED_ADENOSINE_AS_NUCLEOPHILE	Details ...	324	-0.40679297	-1.847496	0.0	0.036350146	0.78	4158	tags=41%, list=26%, signal=54%	
GOCC_SPECIES_GO:0030687_PRERIBOSOME,_LARGE_SUBUNIT_PRECURSOR	GOCC_SPECIES_GO:0030687_PRERIBOSOME,_LARGE_SUBUNIT_PRECURSOR	Details ...	31	-0.5812234	-1.8469893	0.0	0.036183164	0.781	3810	tags=68%, list=24%, signal=89%	
GOBP_SPECIES_GO:0140718_FACULTATIVE_HETEROCHROMATIN_ASSEMBLY	GOBP_SPECIES_GO:0140718_FACULTATIVE_HETEROCHROMATIN_ASSEMBLY	Details ...	35	-0.57435006	-1.8465302	0.0028653296	0.035951473	0.784	2686	tags=37%, list=17%, signal=45%	
GOBP_SPECIES_GO:0006354_D-TEMPLATED_TRANSCRIPTION,_ELONGATION	GOBP_SPECIES_GO:0006354_D-TEMPLATED_TRANSCRIPTION,_ELONGATION	Details ...	61	-0.5086684	-1.8416086	0.0	0.037339885	0.798	3640	tags=43%, list=23%, signal=55%	
GOBP_SPECIES_GO:0045229_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION	GOBP_SPECIES_GO:0045229_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION	Details ...	225	-0.41852477	-1.8387285	0.0	0.03807155	0.808	3327	tags=37%, list=21%, signal=47%	
GOBP_SPECIES_GO:0001522_PSEUDOURIDINE_SYNTHESIS	GOBP_SPECIES_GO:0001522_PSEUDOURIDINE_SYNTHESIS	Details ...	20	-0.6594882	-1.838184	0.0026041667	0.037798844	0.81	1959	tags=40%, list=12%, signal=46%	
GOBP_SPECIES_GO:0060179_MALE_MATING_BEHAVIOR	GOBP_SPECIES_GO:0060179_MALE_MATING_BEHAVIOR	Details ...	122	-0.45094594	-1.836045	0.0	0.038398337	0.826	4345	tags=52%, list=28%, signal=71%	
GOMF_SPECIES_GO:0003680_MINOR_GROOVE_OF_ADENINE-THYMINE-RICH_D_BINDING	GOMF_SPECIES_GO:0003680_MINOR_GROOVE_OF_ADENINE-THYMINE-RICH_D_BINDING	Details ...	20	-0.65018344	-1.8325764	0.007894737	0.03929114	0.836	2500	tags=45%, list=16%, signal=53%	
GOBP_SPECIES_GO:0035001_DORSAL_TRUNK_GROWTH,_OPEN_TRACHEAL_SYSTEM	GOBP_SPECIES_GO:0035001_DORSAL_TRUNK_GROWTH,_OPEN_TRACHEAL_SYSTEM	Details ...	26	-0.6035823	-1.824306	0.0027472528	0.042801075	0.865	2500	tags=46%, list=16%, signal=55%	
GOBP_SPECIES_GO:0043414_MACROMOLECULE_METHYLATION	GOBP_SPECIES_GO:0043414_MACROMOLECULE_METHYLATION	Details ...	209	-0.4132077	-1.8218229	0.0	0.04348149	0.87	4337	tags=43%, list=28%, signal=59%	
GOCC_SPECIES_GO:0035097_HISTONE_METHYLTRANSFERASE_COMPLEX	GOCC_SPECIES_GO:0035097_HISTONE_METHYLTRANSFERASE_COMPLEX	Details ...	91	-0.4653987	-1.8203973	0.0	0.043527666	0.875	2845	tags=32%, list=18%, signal=39%	
GOMF_SPECIES_GO:0004386_HELICASE_ACTIVITY	GOMF_SPECIES_GO:0004386_HELICASE_ACTIVITY	Details ...	113	-0.4501907	-1.8188951	0.0	0.043741465	0.879	4615	tags=49%, list=29%, signal=68%	
GOCC_SPECIES_GO:0005732_SNO(S)R-CONTAINING_RIBONUCLEOPROTEIN_COMPLEX	GOCC_SPECIES_GO:0005732_SNO(S)R-CONTAINING_RIBONUCLEOPROTEIN_COMPLEX	Details ...	19	-0.662601	-1.8178109	0.002538071	0.04384593	0.883	2561	tags=53%, list=16%, signal=63%	
GOBP_SPECIES_GO:0001764_NEURON_MIGRATION	GOBP_SPECIES_GO:0001764_NEURON_MIGRATION	Details ...	26	-0.59988666	-1.8173758	0.0028571428	0.043592542	0.886	3788	tags=69%, list=24%, signal=91%	
GOCC_SPECIES_GO:0062023_COLLAGEN-CONTAINING_EXTRACELLULAR_MATRIX	GOCC_SPECIES_GO:0062023_COLLAGEN-CONTAINING_EXTRACELLULAR_MATRIX	Details ...	52	-0.50960433	-1.816684	0.0	0.0435107	0.887	3395	tags=44%, list=22%, signal=56%	
GOMF_SPECIES_GO:0099094_LIGAND-GATED_CATION_CHANNEL_ACTIVITY	GOMF_SPECIES_GO:0099094_LIGAND-GATED_CATION_CHANNEL_ACTIVITY	Details ...	61	-0.48176	-1.8164166	0.0	0.04316836	0.889	5663	tags=52%, list=36%, signal=82%	
GOBP_SPECIES_GO:0016074_SNO(S)R_METABOLIC_PROCESS	GOBP_SPECIES_GO:0016074_SNO(S)R_METABOLIC_PROCESS	Details ...	21	-0.6429113	-1.8118526	0.002624672	0.04490622	0.899	3276	tags=52%, list=21%, signal=66%	
GOBP_SPECIES_GO:0000479_ENDONUCLEOLYTIC_CLEAVAGE_OF_TRICISTRONIC_RR_TRANSCRIPT_(SSU-RR,_5.8S_RR,_LSU-RR)	GOBP_SPECIES_GO:0000479_ENDONUCLEOLYTIC_CLEAVAGE_OF_TRICISTRONIC_RR_TRANSCRIPT_(SSU-RR,_5.8S_RR,_LSU-RR)	Details ...	15	-0.70085156	-1.8113431	0.0022935779	0.044614486	0.899	2422	tags=47%, list=15%, signal=55%	
GOMF_SPECIES_GO:0030215_SEMAPHORIN_RECEPTOR_BINDING	GOMF_SPECIES_GO:0030215_SEMAPHORIN_RECEPTOR_BINDING	Details ...	17	-0.6586409	-1.8082765	0.0024875621	0.04558741	0.909	700	tags=24%, list=4%, signal=25%	
GOBP_SPECIES_GO:0032259_METHYLATION	GOBP_SPECIES_GO:0032259_METHYLATION	Details ...	240	-0.4050438	-1.8077717	0.0	0.04542856	0.91	4337	tags=43%, list=28%, signal=58%	
GOBP_SPECIES_GO:0060079_EXCITATORY_POSTSYNAPTIC_POTENTIAL	GOBP_SPECIES_GO:0060079_EXCITATORY_POSTSYNAPTIC_POTENTIAL	Details ...	22	-0.63058627	-1.8072985	0.0	0.04516009	0.91	4555	tags=64%, list=29%, signal=89%	
GOBP_SPECIES_GO:0016571_HISTONE_METHYLATION	GOBP_SPECIES_GO:0016571_HISTONE_METHYLATION	Details ...	123	-0.44022667	-1.8057919	0.0	0.04550318	0.917	4301	tags=41%, list=27%, signal=55%	
GOBP_SPECIES_GO:0033750_RIBOSOME_LOCALIZATION	GOBP_SPECIES_GO:0033750_RIBOSOME_LOCALIZATION	Details ...	26	-0.60206646	-1.8029637	0.0	0.046340734	0.922	4011	tags=58%, list=25%, signal=77%	
GOCC_SPECIES_GO:0055029_NUCLEAR_D-DIRECTED_R_POLYMERASE_COMPLEX	GOCC_SPECIES_GO:0055029_NUCLEAR_D-DIRECTED_R_POLYMERASE_COMPLEX	Details ...	102	-0.45156324	-1.8013376	0.0	0.04677949	0.924	4221	tags=51%, list=27%, signal=69%	
GOBP_SPECIES_GO:0046660_FEMALE_SEX_DIFFERENTIATION	GOBP_SPECIES_GO:0046660_FEMALE_SEX_DIFFERENTIATION	Details ...	48	-0.5098829	-1.799953	0.0	0.047061093	0.929	2500	tags=38%, list=16%, signal=44%	
GOBP_SPECIES_GO:0000054_RIBOSOMAL_SUBUNIT_EXPORT_FROM_NUCLEUS	GOBP_SPECIES_GO:0000054_RIBOSOMAL_SUBUNIT_EXPORT_FROM_NUCLEUS	Details ...	26	-0.60206646	-1.7981039	0.0	0.047187123	0.931	4011	tags=58%, list=25%, signal=77%	
