NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_SPECIES_GO:0009060_AEROBIC_RESPIRATION	GOBP_SPECIES_GO:0009060_AEROBIC_RESPIRATION	Details ...	157	0.65686667	2.4049373	0.0	0.0	0.0	2159	tags=44%, list=14%, signal=50%	
GOBP_SPECIES_GO:0006090_PYRUVATE_METABOLIC_PROCESS	GOBP_SPECIES_GO:0006090_PYRUVATE_METABOLIC_PROCESS	Details ...	73	0.7262674	2.388752	0.0	0.0	0.0	1575	tags=47%, list=10%, signal=52%	
GOBP_SPECIES_GO:0046034_ATP_METABOLIC_PROCESS	GOBP_SPECIES_GO:0046034_ATP_METABOLIC_PROCESS	Details ...	185	0.6478	2.3827217	0.0	0.0	0.0	1609	tags=38%, list=10%, signal=42%	
GOCC_SPECIES_GO:0005743_MITOCHONDRIAL_INNER_MEMBRANE	GOCC_SPECIES_GO:0005743_MITOCHONDRIAL_INNER_MEMBRANE	Details ...	293	0.6225714	2.3793588	0.0	0.0	0.0	2209	tags=42%, list=14%, signal=48%	
GOBP_SPECIES_GO:0015980_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS	GOBP_SPECIES_GO:0015980_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS	Details ...	232	0.62727964	2.365835	0.0	0.0	0.0	2159	tags=40%, list=14%, signal=45%	
GOCC_SPECIES_GO:0019866_ORGANELLE_INNER_MEMBRANE	GOCC_SPECIES_GO:0019866_ORGANELLE_INNER_MEMBRANE	Details ...	312	0.6118315	2.3489244	0.0	0.0	0.0	2209	tags=41%, list=14%, signal=46%	
GOBP_SPECIES_GO:0032787_MONOCARBOXYLIC_ACID_METABOLIC_PROCESS	GOBP_SPECIES_GO:0032787_MONOCARBOXYLIC_ACID_METABOLIC_PROCESS	Details ...	335	0.59866196	2.3224964	0.0	0.0	0.0	1575	tags=34%, list=10%, signal=37%	
GOMF_SPECIES_GO:0016616_OXIDOREDUCTASE_ACTIVITY,_ACTING_ON_THE_CH-OH_GROUP_OF_DONORS,_D_OR_DP_AS_ACCEPTOR	GOMF_SPECIES_GO:0016616_OXIDOREDUCTASE_ACTIVITY,_ACTING_ON_THE_CH-OH_GROUP_OF_DONORS,_D_OR_DP_AS_ACCEPTOR	Details ...	149	0.6432924	2.3187995	0.0	0.0	0.0	2015	tags=41%, list=13%, signal=47%	
GOCC_SPECIES_GO:0045259_PROTON-TRANSPORTING_ATP_SYNTHASE_COMPLEX	GOCC_SPECIES_GO:0045259_PROTON-TRANSPORTING_ATP_SYNTHASE_COMPLEX	Details ...	28	0.83777416	2.3167784	0.0	0.0	0.0	346	tags=50%, list=2%, signal=51%	
GOMF_SPECIES_GO:0015252_PROTON_CHANNEL_ACTIVITY	GOMF_SPECIES_GO:0015252_PROTON_CHANNEL_ACTIVITY	Details ...	31	0.8024094	2.2856379	0.0	0.0	0.0	1914	tags=55%, list=12%, signal=62%	
GOBP_SPECIES_GO:0044282_SMALL_MOLECULE_CATABOLIC_PROCESS	GOBP_SPECIES_GO:0044282_SMALL_MOLECULE_CATABOLIC_PROCESS	Details ...	284	0.5934869	2.2824264	0.0	0.0	0.0	1428	tags=29%, list=9%, signal=32%	
GOBP_SPECIES_GO:0010257_DH_DEHYDROGENASE_COMPLEX_ASSEMBLY	GOBP_SPECIES_GO:0010257_DH_DEHYDROGENASE_COMPLEX_ASSEMBLY	Details ...	44	0.7547164	2.2707095	0.0	0.0	0.0	1676	tags=50%, list=11%, signal=56%	
GOCC_SPECIES_GO:0005753_MITOCHONDRIAL_PROTON-TRANSPORTING_ATP_SYNTHASE_COMPLEX	GOCC_SPECIES_GO:0005753_MITOCHONDRIAL_PROTON-TRANSPORTING_ATP_SYNTHASE_COMPLEX	Details ...	28	0.83777416	2.2692146	0.0	0.0	0.0	346	tags=50%, list=2%, signal=51%	
GOBP_SPECIES_GO:0006635_FATTY_ACID_BETA-OXIDATION	GOBP_SPECIES_GO:0006635_FATTY_ACID_BETA-OXIDATION	Details ...	62	0.71283996	2.2569873	0.0	0.0	0.0	2441	tags=60%, list=16%, signal=70%	
GOBP_SPECIES_GO:0032981_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_I_ASSEMBLY	GOBP_SPECIES_GO:0032981_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_I_ASSEMBLY	Details ...	44	0.7547164	2.2568102	0.0	0.0	0.0	1676	tags=50%, list=11%, signal=56%	
GOBP_SPECIES_GO:0006119_OXIDATIVE_PHOSPHORYLATION	GOBP_SPECIES_GO:0006119_OXIDATIVE_PHOSPHORYLATION	Details ...	118	0.64726096	2.2494578	0.0	0.0	0.0	1609	tags=41%, list=10%, signal=45%	
GOBP_SPECIES_GO:0071616_ACYL-COA_BIOSYNTHETIC_PROCESS	GOBP_SPECIES_GO:0071616_ACYL-COA_BIOSYNTHETIC_PROCESS	Details ...	37	0.7763614	2.2470248	0.0	0.0	0.0	2159	tags=62%, list=14%, signal=72%	
GOBP_SPECIES_GO:0016054_ORGANIC_ACID_CATABOLIC_PROCESS	GOBP_SPECIES_GO:0016054_ORGANIC_ACID_CATABOLIC_PROCESS	Details ...	208	0.6001219	2.2462068	0.0	0.0	0.0	1428	tags=30%, list=9%, signal=33%	
GOBP_SPECIES_GO:0035384_THIOESTER_BIOSYNTHETIC_PROCESS	GOBP_SPECIES_GO:0035384_THIOESTER_BIOSYNTHETIC_PROCESS	Details ...	37	0.7763614	2.2447698	0.0	0.0	0.0	2159	tags=62%, list=14%, signal=72%	
GOMF_SPECIES_GO:0046933_PROTON-TRANSPORTING_ATP_SYNTHASE_ACTIVITY,_ROTATIONAL_MECHANISM	GOMF_SPECIES_GO:0046933_PROTON-TRANSPORTING_ATP_SYNTHASE_ACTIVITY,_ROTATIONAL_MECHANISM	Details ...	27	0.8288115	2.2434936	0.0	0.0	0.0	346	tags=48%, list=2%, signal=49%	
GOMF_SPECIES_GO:0009055_ELECTRON_TRANSFER_ACTIVITY	GOMF_SPECIES_GO:0009055_ELECTRON_TRANSFER_ACTIVITY	Details ...	40	0.744617	2.2286575	0.0	0.0	0.0	2209	tags=48%, list=14%, signal=55%	
GOBP_SPECIES_GO:0046395_CARBOXYLIC_ACID_CATABOLIC_PROCESS	GOBP_SPECIES_GO:0046395_CARBOXYLIC_ACID_CATABOLIC_PROCESS	Details ...	206	0.60260147	2.2259483	0.0	0.0	0.0	1428	tags=31%, list=9%, signal=33%	
GOMF_SPECIES_GO:0004602_GLUTATHIONE_PEROXIDASE_ACTIVITY	GOMF_SPECIES_GO:0004602_GLUTATHIONE_PEROXIDASE_ACTIVITY	Details ...	29	0.80771965	2.2224922	0.0	0.0	0.0	1222	tags=55%, list=8%, signal=60%	
GOCC_SPECIES_GO:0031966_MITOCHONDRIAL_MEMBRANE	GOCC_SPECIES_GO:0031966_MITOCHONDRIAL_MEMBRANE	Details ...	384	0.56831574	2.2081096	0.0	0.0	0.0	1914	tags=35%, list=12%, signal=39%	
GOCC_SPECIES_GO:0005740_MITOCHONDRIAL_ENVELOPE	GOCC_SPECIES_GO:0005740_MITOCHONDRIAL_ENVELOPE	Details ...	408	0.5609971	2.1925726	0.0	1.6074107E-5	0.001	1914	tags=34%, list=12%, signal=38%	
GOBP_SPECIES_GO:0009145_PURINE_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_SPECIES_GO:0009145_PURINE_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS	Details ...	41	0.7382935	2.1885648	0.0	1.5708787E-5	0.001	1914	tags=49%, list=12%, signal=55%	
GOBP_SPECIES_GO:0006749_GLUTATHIONE_METABOLIC_PROCESS	GOBP_SPECIES_GO:0006749_GLUTATHIONE_METABOLIC_PROCESS	Details ...	45	0.7151193	2.1815467	0.0	1.5359703E-5	0.001	1222	tags=47%, list=8%, signal=50%	
GOBP_SPECIES_GO:0033108_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY	GOBP_SPECIES_GO:0033108_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY	Details ...	71	0.66343373	2.181487	0.0	1.50257965E-5	0.001	1679	tags=45%, list=11%, signal=50%	
GOBP_SPECIES_GO:0009144_PURINE_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	GOBP_SPECIES_GO:0009144_PURINE_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	Details ...	44	0.7285269	2.1811986	0.0	1.4706098E-5	0.001	346	tags=36%, list=2%, signal=37%	
GOBP_SPECIES_GO:0009205_PURINE_RIBONUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	GOBP_SPECIES_GO:0009205_PURINE_RIBONUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	Details ...	44	0.7285269	2.1807232	0.0	1.4399722E-5	0.001	346	tags=36%, list=2%, signal=37%	
GOBP_SPECIES_GO:0009152_PURINE_RIBONUCLEOTIDE_BIOSYNTHETIC_PROCESS	GOBP_SPECIES_GO:0009152_PURINE_RIBONUCLEOTIDE_BIOSYNTHETIC_PROCESS	Details ...	139	0.6154094	2.1805367	0.0	1.410585E-5	0.001	2159	tags=38%, list=14%, signal=44%	
GOBP_SPECIES_GO:0006754_ATP_BIOSYNTHETIC_PROCESS	GOBP_SPECIES_GO:0006754_ATP_BIOSYNTHETIC_PROCESS	Details ...	33	0.7741172	2.1798468	0.0	1.3823732E-5	0.001	346	tags=42%, list=2%, signal=43%	
GOBP_SPECIES_GO:0006099_TRICARBOXYLIC_ACID_CYCLE	GOBP_SPECIES_GO:0006099_TRICARBOXYLIC_ACID_CYCLE	Details ...	43	0.7277684	2.1755924	0.0	1.3552679E-5	0.001	780	tags=33%, list=5%, signal=34%	
GOBP_SPECIES_GO:0009083_BRANCHED-CHAIN_AMINO_ACID_CATABOLIC_PROCESS	GOBP_SPECIES_GO:0009083_BRANCHED-CHAIN_AMINO_ACID_CATABOLIC_PROCESS	Details ...	18	0.87225896	2.175402	0.0	1.329205E-5	0.001	1186	tags=72%, list=8%, signal=78%	
GOBP_SPECIES_GO:0072329_MONOCARBOXYLIC_ACID_CATABOLIC_PROCESS	GOBP_SPECIES_GO:0072329_MONOCARBOXYLIC_ACID_CATABOLIC_PROCESS	Details ...	96	0.6325532	2.1730404	0.0	1.3041257E-5	0.001	3116	tags=55%, list=20%, signal=68%	
GOBP_SPECIES_GO:0015986_PROTON_MOTIVE_FORCE-DRIVEN_ATP_SYNTHESIS	GOBP_SPECIES_GO:0015986_PROTON_MOTIVE_FORCE-DRIVEN_ATP_SYNTHESIS	Details ...	29	0.7819898	2.1724522	0.0	1.2799752E-5	0.001	346	tags=45%, list=2%, signal=46%	
GOBP_SPECIES_GO:0009260_RIBONUCLEOTIDE_BIOSYNTHETIC_PROCESS	GOBP_SPECIES_GO:0009260_RIBONUCLEOTIDE_BIOSYNTHETIC_PROCESS	Details ...	158	0.59866	2.17055	0.0	1.2567029E-5	0.001	2074	tags=36%, list=13%, signal=41%	
GOBP_SPECIES_GO:0009150_PURINE_RIBONUCLEOTIDE_METABOLIC_PROCESS	GOBP_SPECIES_GO:0009150_PURINE_RIBONUCLEOTIDE_METABOLIC_PROCESS	Details ...	231	0.5767008	2.160492	0.0	1.2342618E-5	0.001	2074	tags=35%, list=13%, signal=40%	
GOMF_SPECIES_GO:0044769_ATPASE_ACTIVITY,_COUPLED_TO_TRANSMEMBRANE_MOVEMENT_OF_IONS,_ROTATIONAL_MECHANISM	GOMF_SPECIES_GO:0044769_ATPASE_ACTIVITY,_COUPLED_TO_TRANSMEMBRANE_MOVEMENT_OF_IONS,_ROTATIONAL_MECHANISM	Details ...	29	0.7660189	2.1600828	0.0	1.2126081E-5	0.001	301	tags=34%, list=2%, signal=35%	
GOCC_SPECIES_GO:0033177_PROTON-TRANSPORTING_TWO-SECTOR_ATPASE_COMPLEX,_PROTON-TRANSPORTING_DOMAIN	GOCC_SPECIES_GO:0033177_PROTON-TRANSPORTING_TWO-SECTOR_ATPASE_COMPLEX,_PROTON-TRANSPORTING_DOMAIN	Details ...	27	0.7886031	2.1520452	0.0	1.1917011E-5	0.001	980	tags=41%, list=6%, signal=43%	
GOBP_SPECIES_GO:0009206_PURINE_RIBONUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_SPECIES_GO:0009206_PURINE_RIBONUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS	Details ...	41	0.7382935	2.1486301	0.0	2.3257835E-5	0.002	1914	tags=49%, list=12%, signal=55%	
GOBP_SPECIES_GO:0009259_RIBONUCLEOTIDE_METABOLIC_PROCESS	GOBP_SPECIES_GO:0009259_RIBONUCLEOTIDE_METABOLIC_PROCESS	Details ...	251	0.5676361	2.1449108	0.0	2.2870203E-5	0.002	2074	tags=35%, list=13%, signal=39%	
GOBP_SPECIES_GO:0019395_FATTY_ACID_OXIDATION	GOBP_SPECIES_GO:0019395_FATTY_ACID_OXIDATION	Details ...	69	0.6563522	2.1448312	0.0	2.2495284E-5	0.002	2916	tags=62%, list=19%, signal=76%	
GOMF_SPECIES_GO:0004364_GLUTATHIONE_TRANSFERASE_ACTIVITY	GOMF_SPECIES_GO:0004364_GLUTATHIONE_TRANSFERASE_ACTIVITY	Details ...	40	0.734147	2.1416762	0.0	3.302735E-5	0.003	1222	tags=52%, list=8%, signal=57%	
GOBP_SPECIES_GO:0046390_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_SPECIES_GO:0046390_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS	Details ...	160	0.5926114	2.1416376	0.0	3.2503103E-5	0.003	2074	tags=36%, list=13%, signal=41%	
GOBP_SPECIES_GO:0019693_RIBOSE_PHOSPHATE_METABOLIC_PROCESS	GOBP_SPECIES_GO:0019693_RIBOSE_PHOSPHATE_METABOLIC_PROCESS	Details ...	254	0.5664101	2.135264	0.0	3.1995245E-5	0.003	2074	tags=35%, list=13%, signal=39%	
GOMF_SPECIES_GO:0016614_OXIDOREDUCTASE_ACTIVITY,_ACTING_ON_CH-OH_GROUP_OF_DONORS	GOMF_SPECIES_GO:0016614_OXIDOREDUCTASE_ACTIVITY,_ACTING_ON_CH-OH_GROUP_OF_DONORS	Details ...	189	0.5768845	2.131789	0.0	3.1503012E-5	0.003	2441	tags=41%, list=16%, signal=48%	
GOCC_SPECIES_GO:0033176_PROTON-TRANSPORTING_V-TYPE_ATPASE_COMPLEX	GOCC_SPECIES_GO:0033176_PROTON-TRANSPORTING_V-TYPE_ATPASE_COMPLEX	Details ...	30	0.75783557	2.1282587	0.0	4.1239506E-5	0.004	296	tags=33%, list=2%, signal=34%	
GOBP_SPECIES_GO:0009062_FATTY_ACID_CATABOLIC_PROCESS	GOBP_SPECIES_GO:0009062_FATTY_ACID_CATABOLIC_PROCESS	Details ...	85	0.6369837	2.1267076	0.0	5.0943785E-5	0.005	3064	tags=56%, list=19%, signal=70%	
GOMF_SPECIES_GO:0046961_PROTON-TRANSPORTING_ATPASE_ACTIVITY,_ROTATIONAL_MECHANISM	GOMF_SPECIES_GO:0046961_PROTON-TRANSPORTING_ATPASE_ACTIVITY,_ROTATIONAL_MECHANISM	Details ...	29	0.7660189	2.1246073	0.0	5.0194616E-5	0.005	301	tags=34%, list=2%, signal=35%	
GOBP_SPECIES_GO:0009201_RIBONUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_SPECIES_GO:0009201_RIBONUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS	Details ...	48	0.6862107	2.1222157	0.0	4.9467155E-5	0.005	1117	tags=38%, list=7%, signal=40%	
GOBP_SPECIES_GO:0034440_LIPID_OXIDATION	GOBP_SPECIES_GO:0034440_LIPID_OXIDATION	Details ...	71	0.65253264	2.120313	0.0	4.876048E-5	0.005	2916	tags=61%, list=19%, signal=74%	
GOCC_SPECIES_GO:0016471_VACUOLAR_PROTON-TRANSPORTING_V-TYPE_ATPASE_COMPLEX	GOCC_SPECIES_GO:0016471_VACUOLAR_PROTON-TRANSPORTING_V-TYPE_ATPASE_COMPLEX	Details ...	29	0.76709694	2.1191456	0.0	4.807371E-5	0.005	296	tags=34%, list=2%, signal=35%	
GOBP_SPECIES_GO:0006163_PURINE_NUCLEOTIDE_METABOLIC_PROCESS	GOBP_SPECIES_GO:0006163_PURINE_NUCLEOTIDE_METABOLIC_PROCESS	Details ...	252	0.5573648	2.1186633	0.0	4.7406025E-5	0.005	2074	tags=35%, list=13%, signal=39%	
GOBP_SPECIES_GO:0006120_MITOCHONDRIAL_ELECTRON_TRANSPORT,_DH_TO_UBIQUINONE	GOBP_SPECIES_GO:0006120_MITOCHONDRIAL_ELECTRON_TRANSPORT,_DH_TO_UBIQUINONE	Details ...	22	0.8055674	2.1166654	0.0	4.6756628E-5	0.005	1199	tags=50%, list=8%, signal=54%	
GOMF_SPECIES_GO:0009678_PYROPHOSPHATE_HYDROLYSIS-DRIVEN_PROTON_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_SPECIES_GO:0009678_PYROPHOSPHATE_HYDROLYSIS-DRIVEN_PROTON_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	Details ...	29	0.7660189	2.1154342	0.0	4.612478E-5	0.005	301	tags=34%, list=2%, signal=35%	
GOBP_SPECIES_GO:0072521_PURINE-CONTAINING_COMPOUND_METABOLIC_PROCESS	GOBP_SPECIES_GO:0072521_PURINE-CONTAINING_COMPOUND_METABOLIC_PROCESS	Details ...	276	0.5519129	2.1151655	0.0	4.550978E-5	0.005	2074	tags=34%, list=13%, signal=38%	
GOBP_SPECIES_GO:0006631_FATTY_ACID_METABOLIC_PROCESS	GOBP_SPECIES_GO:0006631_FATTY_ACID_METABOLIC_PROCESS	Details ...	228	0.5609033	2.113713	0.0	4.4910972E-5	0.005	1676	tags=33%, list=11%, signal=36%	
GOMF_SPECIES_GO:0019829_ATPASE-COUPLED_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_SPECIES_GO:0019829_ATPASE-COUPLED_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	Details ...	39	0.707394	2.109289	0.0	5.309131E-5	0.006	1032	tags=31%, list=7%, signal=33%	
GOBP_SPECIES_GO:0072522_PURINE-CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	GOBP_SPECIES_GO:0072522_PURINE-CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	Details ...	168	0.5768345	2.0974023	0.0	6.1302875E-5	0.007	2074	tags=35%, list=13%, signal=39%	
GOBP_SPECIES_GO:0044272_SULFUR_COMPOUND_BIOSYNTHETIC_PROCESS	GOBP_SPECIES_GO:0044272_SULFUR_COMPOUND_BIOSYNTHETIC_PROCESS	Details ...	86	0.6207204	2.096661	0.0	6.915631E-5	0.008	2159	tags=40%, list=14%, signal=46%	
GOBP_SPECIES_GO:0006164_PURINE_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	GOBP_SPECIES_GO:0006164_PURINE_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	Details ...	160	0.5802877	2.0921264	0.0	7.68076E-5	0.009	2074	tags=36%, list=13%, signal=41%	
GOMF_SPECIES_GO:0042625_ATPASE-COUPLED_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_SPECIES_GO:0042625_ATPASE-COUPLED_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	Details ...	29	0.7660189	2.0917094	0.0	7.585936E-5	0.009	301	tags=34%, list=2%, signal=35%	
GOBP_SPECIES_GO:0006753_NUCLEOSIDE_PHOSPHATE_METABOLIC_PROCESS	GOBP_SPECIES_GO:0006753_NUCLEOSIDE_PHOSPHATE_METABOLIC_PROCESS	Details ...	309	0.5423203	2.0833075	0.0	8.3213956E-5	0.01	2074	tags=34%, list=13%, signal=38%	
GOBP_SPECIES_GO:0009199_RIBONUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	GOBP_SPECIES_GO:0009199_RIBONUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	Details ...	51	0.6828549	2.0825753	0.0	8.221137E-5	0.01	1117	tags=37%, list=7%, signal=40%	
GOBP_SPECIES_GO:0009141_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	GOBP_SPECIES_GO:0009141_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	Details ...	58	0.6578365	2.079633	0.0	8.924155E-5	0.011	1117	tags=36%, list=7%, signal=39%	
GOCC_SPECIES_GO:0098798_MITOCHONDRIAL_PROTEIN-CONTAINING_COMPLEX	GOCC_SPECIES_GO:0098798_MITOCHONDRIAL_PROTEIN-CONTAINING_COMPLEX	Details ...	263	0.54639125	2.0789356	0.0	8.819164E-5	0.011	1698	tags=34%, list=11%, signal=38%	
GOBP_SPECIES_GO:0009142_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_SPECIES_GO:0009142_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS	Details ...	56	0.6623	2.0763094	0.0	9.512042E-5	0.012	1117	tags=38%, list=7%, signal=40%	
GOBP_SPECIES_GO:0006081_CELLULAR_ALDEHYDE_METABOLIC_PROCESS	GOBP_SPECIES_GO:0006081_CELLULAR_ALDEHYDE_METABOLIC_PROCESS	Details ...	44	0.6870594	2.0691123	0.0	1.252942E-4	0.016	1309	tags=39%, list=8%, signal=42%	
GOMF_SPECIES_GO:0016627_OXIDOREDUCTASE_ACTIVITY,_ACTING_ON_THE_CH-CH_GROUP_OF_DONORS	GOMF_SPECIES_GO:0016627_OXIDOREDUCTASE_ACTIVITY,_ACTING_ON_THE_CH-CH_GROUP_OF_DONORS	Details ...	68	0.62502265	2.0646973	0.0	1.3161465E-4	0.017	3064	tags=57%, list=19%, signal=71%	
GOCC_SPECIES_GO:0070069_CYTOCHROME_COMPLEX	GOCC_SPECIES_GO:0070069_CYTOCHROME_COMPLEX	Details ...	30	0.73039174	2.0632753	0.0	1.3788315E-4	0.018	1853	tags=63%, list=12%, signal=72%	
