NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_SPECIES_GO:0006310_D_RECOMBINATION	GOBP_SPECIES_GO:0006310_D_RECOMBINATION	Details ...	134	-0.50881517	-1.9824905	0.0	0.01626191	0.158	3650	tags=46%, list=23%, signal=59%	
GOBP_SPECIES_GO:0035825_HOMOLOGOUS_RECOMBINATION	GOBP_SPECIES_GO:0035825_HOMOLOGOUS_RECOMBINATION	Details ...	39	-0.62336993	-1.9721942	0.0	0.01753237	0.184	1870	tags=54%, list=12%, signal=61%	
GOBP_SPECIES_GO:0140527_RECIPROCAL_HOMOLOGOUS_RECOMBINATION	GOBP_SPECIES_GO:0140527_RECIPROCAL_HOMOLOGOUS_RECOMBINATION	Details ...	38	-0.6279207	-1.970709	0.0	0.016916092	0.192	1870	tags=55%, list=12%, signal=63%	
GOBP_SPECIES_GO:1901988_NEGATIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION	GOBP_SPECIES_GO:1901988_NEGATIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION	Details ...	103	-0.5198202	-1.9526597	0.0	0.021832956	0.253	3655	tags=48%, list=23%, signal=62%	
GOBP_SPECIES_GO:0010948_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS	GOBP_SPECIES_GO:0010948_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS	Details ...	118	-0.50153106	-1.9402847	0.0	0.024436677	0.296	3655	tags=47%, list=23%, signal=60%	
GOBP_SPECIES_GO:0000077_D_DAMAGE_CHECKPOINT_SIGNALING	GOBP_SPECIES_GO:0000077_D_DAMAGE_CHECKPOINT_SIGNALING	Details ...	53	-0.5720773	-1.9231122	0.0	0.02989428	0.372	2455	tags=49%, list=16%, signal=58%	
GOBP_SPECIES_GO:1902749_REGULATION_OF_CELL_CYCLE_G2/M_PHASE_TRANSITION	GOBP_SPECIES_GO:1902749_REGULATION_OF_CELL_CYCLE_G2/M_PHASE_TRANSITION	Details ...	47	-0.574248	-1.9033861	0.0018975332	0.037120473	0.46	3655	tags=57%, list=23%, signal=75%	
GOBP_SPECIES_GO:0010389_REGULATION_OF_G2/M_TRANSITION_OF_MITOTIC_CELL_CYCLE	GOBP_SPECIES_GO:0010389_REGULATION_OF_G2/M_TRANSITION_OF_MITOTIC_CELL_CYCLE	Details ...	47	-0.57424796	-1.887995	0.0	0.0444252	0.536	3655	tags=57%, list=23%, signal=75%	
GOCC_SPECIES_GO:0005811_LIPID_DROPLET	GOCC_SPECIES_GO:0005811_LIPID_DROPLET	Details ...	52	-0.5639774	-1.8874476	0.0	0.042525273	0.539	3900	tags=44%, list=25%, signal=59%	
GOBP_SPECIES_GO:0045786_NEGATIVE_REGULATION_OF_CELL_CYCLE	GOBP_SPECIES_GO:0045786_NEGATIVE_REGULATION_OF_CELL_CYCLE	Details ...	132	-0.4824535	-1.8759283	0.0	0.04709943	0.598	3655	tags=44%, list=23%, signal=57%	
GOBP_SPECIES_GO:0010972_NEGATIVE_REGULATION_OF_G2/M_TRANSITION_OF_MITOTIC_CELL_CYCLE	GOBP_SPECIES_GO:0010972_NEGATIVE_REGULATION_OF_G2/M_TRANSITION_OF_MITOTIC_CELL_CYCLE		31	-0.6251143	-1.87112	0.0018552876	0.048146367	0.627	3655	tags=61%, list=23%, signal=80%	
GOBP_SPECIES_GO:0045003_DOUBLE-STRAND_BREAK_REPAIR_VIA_SYNTHESIS-DEPENDENT_STRAND_ANNEALING	GOBP_SPECIES_GO:0045003_DOUBLE-STRAND_BREAK_REPAIR_VIA_SYNTHESIS-DEPENDENT_STRAND_ANNEALING		15	-0.7531329	-1.8699106	0.0017730496	0.04662106	0.635	1365	tags=53%, list=9%, signal=58%	
GOBP_SPECIES_GO:1902750_NEGATIVE_REGULATION_OF_CELL_CYCLE_G2/M_PHASE_TRANSITION	GOBP_SPECIES_GO:1902750_NEGATIVE_REGULATION_OF_CELL_CYCLE_G2/M_PHASE_TRANSITION		31	-0.6251143	-1.8574557	0.0	0.05261806	0.699	3655	tags=61%, list=23%, signal=80%	
GOMF_SPECIES_GO:0043035_CHROMATIN_INSULATOR_SEQUENCE_BINDING	GOMF_SPECIES_GO:0043035_CHROMATIN_INSULATOR_SEQUENCE_BINDING		19	-0.68150175	-1.8532107	0.0	0.053522855	0.715	3022	tags=47%, list=19%, signal=59%	
GOBP_SPECIES_GO:0031570_D_INTEGRITY_CHECKPOINT_SIGNALING	GOBP_SPECIES_GO:0031570_D_INTEGRITY_CHECKPOINT_SIGNALING		59	-0.53584	-1.8419113	0.0	0.060350183	0.772	2455	tags=46%, list=16%, signal=54%	
GOBP_SPECIES_GO:0006302_DOUBLE-STRAND_BREAK_REPAIR	GOBP_SPECIES_GO:0006302_DOUBLE-STRAND_BREAK_REPAIR		123	-0.47724795	-1.8412263	0.0	0.05847337	0.774	3650	tags=43%, list=23%, signal=56%	
GOBP_SPECIES_GO:2001251_NEGATIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION	GOBP_SPECIES_GO:2001251_NEGATIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION		25	-0.6513936	-1.8340502	0.0018083183	0.06115525	0.798	3846	tags=64%, list=24%, signal=85%	
GOMF_SPECIES_GO:0016895_EXODEOXYRIBONUCLEASE_ACTIVITY,_PRODUCING_5	GOMF_SPECIES_GO:0016895_EXODEOXYRIBONUCLEASE_ACTIVITY,_PRODUCING_5		22	-0.65648514	-1.8276011	0.0018656716	0.06464761	0.82	1390	tags=41%, list=9%, signal=45%	
GOBP_SPECIES_GO:0042770_SIGNAL_TRANSDUCTION_IN_RESPONSE_TO_D_DAMAGE	GOBP_SPECIES_GO:0042770_SIGNAL_TRANSDUCTION_IN_RESPONSE_TO_D_DAMAGE		67	-0.52901214	-1.8196832	0.0	0.069016695	0.845	3655	tags=52%, list=23%, signal=68%	
GOBP_SPECIES_GO:0044818_MITOTIC_G2/M_TRANSITION_CHECKPOINT	GOBP_SPECIES_GO:0044818_MITOTIC_G2/M_TRANSITION_CHECKPOINT		26	-0.63789433	-1.8171606	0.0018903592	0.068880536	0.852	2455	tags=54%, list=16%, signal=64%	
GOMF_SPECIES_GO:0004529_EXODEOXYRIBONUCLEASE_ACTIVITY	GOMF_SPECIES_GO:0004529_EXODEOXYRIBONUCLEASE_ACTIVITY		22	-0.65648514	-1.8049372	0.0038314175	0.077437535	0.901	1390	tags=41%, list=9%, signal=45%	
GOMF_SPECIES_GO:0008296_3	GOMF_SPECIES_GO:0008296_3		16	-0.7013171	-1.7946085	0.0038834952	0.08509089	0.935	1390	tags=50%, list=9%, signal=55%	
GOBP_SPECIES_GO:0043687_POST-TRANSLATIONAL_PROTEIN_MODIFICATION	GOBP_SPECIES_GO:0043687_POST-TRANSLATIONAL_PROTEIN_MODIFICATION		18	-0.67125314	-1.7943724	0.0055762082	0.082798444	0.936	1919	tags=50%, list=12%, signal=57%	
GOBP_SPECIES_GO:0022616_D_STRAND_ELONGATION	GOBP_SPECIES_GO:0022616_D_STRAND_ELONGATION		28	-0.60269576	-1.7909026	0.0	0.08355688	0.94	3650	tags=68%, list=23%, signal=88%	
GOMF_SPECIES_GO:0000217_D_SECONDARY_STRUCTURE_BINDING	GOMF_SPECIES_GO:0000217_D_SECONDARY_STRUCTURE_BINDING		30	-0.59853584	-1.7881019	0.0018832391	0.0844606	0.949	2080	tags=40%, list=13%, signal=46%	
GOBP_SPECIES_GO:0007095_MITOTIC_G2_D_DAMAGE_CHECKPOINT_SIGNALING	GOBP_SPECIES_GO:0007095_MITOTIC_G2_D_DAMAGE_CHECKPOINT_SIGNALING		19	-0.666298	-1.7838306	0.0038022813	0.08667664	0.953	2427	tags=58%, list=15%, signal=68%	
GOCC_SPECIES_GO:0071598_NEURONAL_RIBONUCLEOPROTEIN_GRANULE	GOCC_SPECIES_GO:0071598_NEURONAL_RIBONUCLEOPROTEIN_GRANULE		30	-0.58085775	-1.7756218	0.0	0.09335224	0.966	2652	tags=40%, list=17%, signal=48%	
GOBP_SPECIES_GO:0006271_D_STRAND_ELONGATION_INVOLVED_IN_D_REPLICATION	GOBP_SPECIES_GO:0006271_D_STRAND_ELONGATION_INVOLVED_IN_D_REPLICATION		28	-0.60269576	-1.7704852	0.0	0.09616369	0.97	3650	tags=68%, list=23%, signal=88%	
GOBP_SPECIES_GO:0008407_CHAETA_MORPHOGENESIS	GOBP_SPECIES_GO:0008407_CHAETA_MORPHOGENESIS		70	-0.503443	-1.7655783	0.0	0.09892309	0.973	2486	tags=34%, list=16%, signal=41%	
GOCC_SPECIES_GO:0005839_PROTEASOME_CORE_COMPLEX	GOCC_SPECIES_GO:0005839_PROTEASOME_CORE_COMPLEX		17	-0.67179036	-1.763772	0.007677543	0.09854404	0.974	4929	tags=82%, list=31%, signal=120%	
GOBP_SPECIES_GO:0008057_EYE_PIGMENT_GRANULE_ORGANIZATION	GOBP_SPECIES_GO:0008057_EYE_PIGMENT_GRANULE_ORGANIZATION		17	-0.6884238	-1.7634342	0.0019455253	0.09669913	0.975	2972	tags=41%, list=19%, signal=51%	
GOBP_SPECIES_GO:0030174_REGULATION_OF_D-TEMPLATED_D_REPLICATION_INITIATION	GOBP_SPECIES_GO:0030174_REGULATION_OF_D-TEMPLATED_D_REPLICATION_INITIATION		15	-0.71112335	-1.7585603	0.0056074765	0.10046673	0.983	3655	tags=80%, list=23%, signal=104%	
GOCC_SPECIES_GO:0036062_PRESYNAPTIC_PERIACTIVE_ZONE	GOCC_SPECIES_GO:0036062_PRESYNAPTIC_PERIACTIVE_ZONE		25	-0.59699273	-1.7392068	0.0036832413	0.12166253	0.992	2215	tags=52%, list=14%, signal=60%	
GOMF_SPECIES_GO:0061809_D+_NUCLEOTIDASE,_CYCLIC_ADP-RIBOSE_GENERATING	GOMF_SPECIES_GO:0061809_D+_NUCLEOTIDASE,_CYCLIC_ADP-RIBOSE_GENERATING		18	-0.6514443	-1.7354277	0.009505703	0.124538586	0.994	3766	tags=67%, list=24%, signal=88%	
GOMF_SPECIES_GO:0050135_D(P)+_NUCLEOSIDASE_ACTIVITY	GOMF_SPECIES_GO:0050135_D(P)+_NUCLEOSIDASE_ACTIVITY		18	-0.6514443	-1.7306294	0.005524862	0.12844628	0.996	3766	tags=67%, list=24%, signal=88%	
GOBP_SPECIES_GO:1902969_MITOTIC_D_REPLICATION	GOBP_SPECIES_GO:1902969_MITOTIC_D_REPLICATION		22	-0.61914676	-1.72673	0.0018181818	0.13121466	0.997	3650	tags=64%, list=23%, signal=83%	
GOBP_SPECIES_GO:0007127_MEIOSIS_I	GOBP_SPECIES_GO:0007127_MEIOSIS_I		74	-0.4755422	-1.7212659	0.0017636684	0.1363795	0.998	3853	tags=49%, list=24%, signal=64%	
GOCC_SPECIES_GO:0000793_CONDENSED_CHROMOSOME	GOCC_SPECIES_GO:0000793_CONDENSED_CHROMOSOME		103	-0.44733655	-1.7198153	0.0	0.13611454	0.998	2549	tags=34%, list=16%, signal=40%	
GOBP_SPECIES_GO:0042754_NEGATIVE_REGULATION_OF_CIRCADIAN_RHYTHM	GOBP_SPECIES_GO:0042754_NEGATIVE_REGULATION_OF_CIRCADIAN_RHYTHM		17	-0.65865076	-1.7122744	0.0018281536	0.14497705	0.998	3481	tags=59%, list=22%, signal=75%	
GOBP_SPECIES_GO:0090175_REGULATION_OF_ESTABLISHMENT_OF_PLANAR_POLARITY	GOBP_SPECIES_GO:0090175_REGULATION_OF_ESTABLISHMENT_OF_PLANAR_POLARITY		29	-0.5715794	-1.7121016	0.003649635	0.14239094	0.998	4099	tags=62%, list=26%, signal=84%	
GOBP_SPECIES_GO:0010639_NEGATIVE_REGULATION_OF_ORGANELLE_ORGANIZATION	GOBP_SPECIES_GO:0010639_NEGATIVE_REGULATION_OF_ORGANELLE_ORGANIZATION		99	-0.45653513	-1.7114578	0.0	0.14068764	0.998	3925	tags=44%, list=25%, signal=59%	
GOBP_SPECIES_GO:0030261_CHROMOSOME_CONDENSATION	GOBP_SPECIES_GO:0030261_CHROMOSOME_CONDENSATION		70	-0.48173037	-1.7032408	0.0017574693	0.15091562	0.999	3659	tags=49%, list=23%, signal=63%	
GOBP_SPECIES_GO:2001056_POSITIVE_REGULATION_OF_CYSTEINE-TYPE_ENDOPEPTIDASE_ACTIVITY	GOBP_SPECIES_GO:2001056_POSITIVE_REGULATION_OF_CYSTEINE-TYPE_ENDOPEPTIDASE_ACTIVITY		43	-0.5281638	-1.7002498	0.0018450185	0.15268932	0.999	3251	tags=37%, list=21%, signal=47%	
GOBP_SPECIES_GO:0000086_G2/M_TRANSITION_OF_MITOTIC_CELL_CYCLE	GOBP_SPECIES_GO:0000086_G2/M_TRANSITION_OF_MITOTIC_CELL_CYCLE		56	-0.50528556	-1.6993246	0.0	0.15143287	0.999	2746	tags=45%, list=17%, signal=54%	
GOMF_SPECIES_GO:0003953_D+_NUCLEOSIDASE_ACTIVITY	GOMF_SPECIES_GO:0003953_D+_NUCLEOSIDASE_ACTIVITY		18	-0.6514443	-1.6960707	0.017013233	0.15353446	1.0	3766	tags=67%, list=24%, signal=88%	
GOCC_SPECIES_GO:0000124_SAGA_COMPLEX	GOCC_SPECIES_GO:0000124_SAGA_COMPLEX		18	-0.6390944	-1.6925123	0.009541985	0.15610206	1.0	1885	tags=39%, list=12%, signal=44%	
GOBP_SPECIES_GO:0006919_ACTIVATION_OF_CYSTEINE-TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS	GOBP_SPECIES_GO:0006919_ACTIVATION_OF_CYSTEINE-TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS		24	-0.5923397	-1.689528	0.008928572	0.15822862	1.0	3251	tags=42%, list=21%, signal=52%	
GOBP_SPECIES_GO:0006974_CELLULAR_RESPONSE_TO_D_DAMAGE_STIMULUS	GOBP_SPECIES_GO:0006974_CELLULAR_RESPONSE_TO_D_DAMAGE_STIMULUS		309	-0.3917622	-1.683203	0.0	0.16655014	1.0	4159	tags=41%, list=26%, signal=55%	
GOMF_SPECIES_GO:0008094_ATP-DEPENDENT_ACTIVITY,_ACTING_ON_D	GOMF_SPECIES_GO:0008094_ATP-DEPENDENT_ACTIVITY,_ACTING_ON_D		83	-0.462335	-1.6824882	0.0017574693	0.16498615	1.0	4222	tags=54%, list=27%, signal=74%	
GOBP_SPECIES_GO:0110118_NEGATIVE_REGULATION_OF_COMPOUND_EYE_PHOTORECEPTOR_CELL_DIFFERENTIATION	GOBP_SPECIES_GO:0110118_NEGATIVE_REGULATION_OF_COMPOUND_EYE_PHOTORECEPTOR_CELL_DIFFERENTIATION		18	-0.6338984	-1.6755173	0.0036429872	0.17370145	1.0	2135	tags=39%, list=14%, signal=45%	
GOBP_SPECIES_GO:0006281_D_REPAIR	GOBP_SPECIES_GO:0006281_D_REPAIR		255	-0.39858615	-1.673435	0.0	0.17440316	1.0	3855	tags=39%, list=24%, signal=51%	
GOBP_SPECIES_GO:2000116_REGULATION_OF_CYSTEINE-TYPE_ENDOPEPTIDASE_ACTIVITY	GOBP_SPECIES_GO:2000116_REGULATION_OF_CYSTEINE-TYPE_ENDOPEPTIDASE_ACTIVITY		50	-0.4990381	-1.6675124	0.005424955	0.18270147	1.0	1538	tags=28%, list=10%, signal=31%	
GOMF_SPECIES_GO:0035250_UDP-GALACTOSYLTRANSFERASE_ACTIVITY	GOMF_SPECIES_GO:0035250_UDP-GALACTOSYLTRANSFERASE_ACTIVITY		19	-0.6207856	-1.6603984	0.01004016	0.192617	1.0	5279	tags=79%, list=34%, signal=119%	
GOBP_SPECIES_GO:0007062_SISTER_CHROMATID_COHESION	GOBP_SPECIES_GO:0007062_SISTER_CHROMATID_COHESION		23	-0.5865154	-1.6590742	0.009107468	0.19230554	1.0	3853	tags=61%, list=24%, signal=80%	
GOCC_SPECIES_GO:0062023_COLLAGEN-CONTAINING_EXTRACELLULAR_MATRIX	GOCC_SPECIES_GO:0062023_COLLAGEN-CONTAINING_EXTRACELLULAR_MATRIX		52	-0.48959213	-1.6574023	0.0037453184	0.19247054	1.0	3389	tags=46%, list=22%, signal=59%	
GOBP_SPECIES_GO:0006270_D_REPLICATION_INITIATION	GOBP_SPECIES_GO:0006270_D_REPLICATION_INITIATION		35	-0.5359192	-1.6571087	0.0017889087	0.19010925	1.0	4813	tags=71%, list=31%, signal=103%	
GOBP_SPECIES_GO:0048521_NEGATIVE_REGULATION_OF_BEHAVIOR	GOBP_SPECIES_GO:0048521_NEGATIVE_REGULATION_OF_BEHAVIOR		27	-0.5641139	-1.6560918	0.016014235	0.1891644	1.0	3645	tags=52%, list=23%, signal=67%	
GOCC_SPECIES_GO:0005657_REPLICATION_FORK	GOCC_SPECIES_GO:0005657_REPLICATION_FORK		37	-0.5307264	-1.6548916	0.0052724076	0.18843098	1.0	3855	tags=54%, list=24%, signal=71%	
GOBP_SPECIES_GO:0044839_CELL_CYCLE_G2/M_PHASE_TRANSITION	GOBP_SPECIES_GO:0044839_CELL_CYCLE_G2/M_PHASE_TRANSITION		58	-0.48520416	-1.6539814	0.005244755	0.1875358	1.0	2746	tags=43%, list=17%, signal=52%	
GOBP_SPECIES_GO:0043280_POSITIVE_REGULATION_OF_CYSTEINE-TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS	GOBP_SPECIES_GO:0043280_POSITIVE_REGULATION_OF_CYSTEINE-TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS		39	-0.52023566	-1.65312	0.0056603774	0.18626274	1.0	3251	tags=36%, list=21%, signal=45%	
GOBP_SPECIES_GO:0060026_CONVERGENT_EXTENSION	GOBP_SPECIES_GO:0060026_CONVERGENT_EXTENSION		26	-0.57151455	-1.6523801	0.009107468	0.18476026	1.0	3499	tags=54%, list=22%, signal=69%	
GOBP_SPECIES_GO:2000134_NEGATIVE_REGULATION_OF_G1/S_TRANSITION_OF_MITOTIC_CELL_CYCLE	GOBP_SPECIES_GO:2000134_NEGATIVE_REGULATION_OF_G1/S_TRANSITION_OF_MITOTIC_CELL_CYCLE		25	-0.57205236	-1.6517817	0.0074487897	0.1832563	1.0	3489	tags=48%, list=22%, signal=62%	
GOMF_SPECIES_GO:0001217_D-BINDING_TRANSCRIPTION_REPRESSOR_ACTIVITY	GOMF_SPECIES_GO:0001217_D-BINDING_TRANSCRIPTION_REPRESSOR_ACTIVITY		68	-0.46687466	-1.651578	0.0018382353	0.18116237	1.0	4418	tags=50%, list=28%, signal=69%	
GOBP_SPECIES_GO:0033059_CELLULAR_PIGMENTATION	GOBP_SPECIES_GO:0033059_CELLULAR_PIGMENTATION		22	-0.59127426	-1.6510022	0.013307985	0.17993113	1.0	2972	tags=32%, list=19%, signal=39%	
GOCC_SPECIES_GO:0031519_PCG_PROTEIN_COMPLEX	GOCC_SPECIES_GO:0031519_PCG_PROTEIN_COMPLEX		37	-0.53131175	-1.6500823	0.00915751	0.179249	1.0	1452	tags=27%, list=9%, signal=30%	
GOCC_SPECIES_GO:0005818_ASTER	GOCC_SPECIES_GO:0005818_ASTER		20	-0.61000097	-1.6460124	0.02	0.18354556	1.0	3857	tags=60%, list=24%, signal=79%	
GOMF_SPECIES_GO:0001227_D-BINDING_TRANSCRIPTION_REPRESSOR_ACTIVITY,_R_POLYMERASE_II-SPECIFIC	GOMF_SPECIES_GO:0001227_D-BINDING_TRANSCRIPTION_REPRESSOR_ACTIVITY,_R_POLYMERASE_II-SPECIFIC		68	-0.46687466	-1.6456686	0.0018181818	0.18184473	1.0	4418	tags=50%, list=28%, signal=69%	
GOCC_SPECIES_GO:0000502_PROTEASOME_COMPLEX	GOCC_SPECIES_GO:0000502_PROTEASOME_COMPLEX		54	-0.47424278	-1.6414434	0.0071813287	0.1873223	1.0	4708	tags=63%, list=30%, signal=90%	
GOBP_SPECIES_GO:0048753_PIGMENT_GRANULE_ORGANIZATION	GOBP_SPECIES_GO:0048753_PIGMENT_GRANULE_ORGANIZATION		22	-0.59127426	-1.6413591	0.00729927	0.18507011	1.0	2972	tags=32%, list=19%, signal=39%	
GOMF_SPECIES_GO:0005200_STRUCTURAL_CONSTITUENT_OF_CYTOSKELETON	GOMF_SPECIES_GO:0005200_STRUCTURAL_CONSTITUENT_OF_CYTOSKELETON		43	-0.5027404	-1.6332903	0.005444646	0.19669536	1.0	3170	tags=35%, list=20%, signal=44%	
GOMF_SPECIES_GO:0015172_ACIDIC_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_SPECIES_GO:0015172_ACIDIC_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		21	-0.59884	-1.6308095	0.0058139535	0.19890474	1.0	2539	tags=52%, list=16%, signal=62%	
GOBP_SPECIES_GO:0010564_REGULATION_OF_CELL_CYCLE_PROCESS	GOBP_SPECIES_GO:0010564_REGULATION_OF_CELL_CYCLE_PROCESS		284	-0.38166606	-1.6268122	0.0	0.20443653	1.0	3655	tags=39%, list=23%, signal=50%	
GOBP_SPECIES_GO:0048562_EMBRYONIC_ORGAN_MORPHOGENESIS	GOBP_SPECIES_GO:0048562_EMBRYONIC_ORGAN_MORPHOGENESIS		21	-0.58826846	-1.6162124	0.007575758	0.22417465	1.0	3775	tags=52%, list=24%, signal=69%	
GOBP_SPECIES_GO:1902807_NEGATIVE_REGULATION_OF_CELL_CYCLE_G1/S_PHASE_TRANSITION	GOBP_SPECIES_GO:1902807_NEGATIVE_REGULATION_OF_CELL_CYCLE_G1/S_PHASE_TRANSITION		25	-0.57205236	-1.6149195	0.018761726	0.22428177	1.0	3489	tags=48%, list=22%, signal=62%	
GOBP_SPECIES_GO:0045132_MEIOTIC_CHROMOSOME_SEGREGATION	GOBP_SPECIES_GO:0045132_MEIOTIC_CHROMOSOME_SEGREGATION		60	-0.4664111	-1.6083833	0.0067340066	0.23530033	1.0	3853	tags=48%, list=24%, signal=64%	
GOBP_SPECIES_GO:1901987_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION	GOBP_SPECIES_GO:1901987_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION		194	-0.39428622	-1.6070732	0.0	0.23515886	1.0	3655	tags=38%, list=23%, signal=48%	
GOBP_SPECIES_GO:0033209_TUMOR_NECROSIS_FACTOR-MEDIATED_SIGNALING_PATHWAY	GOBP_SPECIES_GO:0033209_TUMOR_NECROSIS_FACTOR-MEDIATED_SIGNALING_PATHWAY		41	-0.49249434	-1.6041816	0.0054744524	0.23850831	1.0	5130	tags=49%, list=33%, signal=72%	
GOBP_SPECIES_GO:2001020_REGULATION_OF_RESPONSE_TO_D_DAMAGE_STIMULUS	GOBP_SPECIES_GO:2001020_REGULATION_OF_RESPONSE_TO_D_DAMAGE_STIMULUS		49	-0.48190364	-1.5994027	0.005357143	0.2465737	1.0	5322	tags=71%, list=34%, signal=108%	
GOBP_SPECIES_GO:1900425_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_BACTERIUM	GOBP_SPECIES_GO:1900425_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_BACTERIUM		55	-0.4713708	-1.5968028	0.007380074	0.2494048	1.0	3490	tags=42%, list=22%, signal=54%	
GOBP_SPECIES_GO:0034612_RESPONSE_TO_TUMOR_NECROSIS_FACTOR	GOBP_SPECIES_GO:0034612_RESPONSE_TO_TUMOR_NECROSIS_FACTOR		42	-0.49780682	-1.5960674	0.018018018	0.24836692	1.0	5130	tags=50%, list=33%, signal=74%	
GOBP_SPECIES_GO:0042073_INTRACILIARY_TRANSPORT	GOBP_SPECIES_GO:0042073_INTRACILIARY_TRANSPORT		22	-0.5833646	-1.594705	0.024390243	0.24865733	1.0	2239	tags=41%, list=14%, signal=48%	
GOBP_SPECIES_GO:0072091_REGULATION_OF_STEM_CELL_PROLIFERATION	GOBP_SPECIES_GO:0072091_REGULATION_OF_STEM_CELL_PROLIFERATION		17	-0.60850865	-1.5931617	0.011070111	0.2498621	1.0	1954	tags=35%, list=12%, signal=40%	
GOBP_SPECIES_GO:0060759_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS	GOBP_SPECIES_GO:0060759_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS		28	-0.53673387	-1.5857574	0.02661597	0.26400143	1.0	1789	tags=25%, list=11%, signal=28%	
