NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_SPECIES_GO:0034470_NCR_PROCESSING	GOBP_SPECIES_GO:0034470_NCR_PROCESSING	Details ...	331	-0.51770055	-2.3812604	0.0	0.0	0.0	2793	tags=44%, list=18%, signal=52%	
GOBP_SPECIES_GO:0034660_NCR_METABOLIC_PROCESS	GOBP_SPECIES_GO:0034660_NCR_METABOLIC_PROCESS	Details ...	450	-0.4935735	-2.351917	0.0	0.0	0.0	2929	tags=42%, list=19%, signal=51%	
GOBP_SPECIES_GO:0032543_MITOCHONDRIAL_TRANSLATION	GOBP_SPECIES_GO:0032543_MITOCHONDRIAL_TRANSLATION	Details ...	120	-0.5677086	-2.3409278	0.0	0.0	0.0	2800	tags=50%, list=18%, signal=60%	
GOCC_SPECIES_GO:0030686_90S_PRERIBOSOME	GOCC_SPECIES_GO:0030686_90S_PRERIBOSOME	Details ...	28	-0.7556277	-2.3272364	0.0	0.0	0.0	2888	tags=82%, list=18%, signal=100%	
GOCC_SPECIES_GO:0000313_ORGANELLAR_RIBOSOME	GOCC_SPECIES_GO:0000313_ORGANELLAR_RIBOSOME	Details ...	81	-0.61931676	-2.3198676	0.0	0.0	0.0	2383	tags=53%, list=15%, signal=62%	
GOMF_SPECIES_GO:0008010_STRUCTURAL_CONSTITUENT_OF_CHITIN-BASED_LARVAL_CUTICLE	GOMF_SPECIES_GO:0008010_STRUCTURAL_CONSTITUENT_OF_CHITIN-BASED_LARVAL_CUTICLE	Details ...	86	-0.57789654	-2.2638485	0.0	9.2305745E-5	0.001	3890	tags=67%, list=25%, signal=89%	
GOCC_SPECIES_GO:0005762_MITOCHONDRIAL_LARGE_RIBOSOMAL_SUBUNIT	GOCC_SPECIES_GO:0005762_MITOCHONDRIAL_LARGE_RIBOSOMAL_SUBUNIT	Details ...	49	-0.63091964	-2.2047646	0.0	2.6098778E-4	0.003	2794	tags=59%, list=18%, signal=72%	
GOCC_SPECIES_GO:0000315_ORGANELLAR_LARGE_RIBOSOMAL_SUBUNIT	GOCC_SPECIES_GO:0000315_ORGANELLAR_LARGE_RIBOSOMAL_SUBUNIT	Details ...	49	-0.63091964	-2.1848667	0.0	3.328178E-4	0.004	2794	tags=59%, list=18%, signal=72%	
GOBP_SPECIES_GO:0022613_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS	GOBP_SPECIES_GO:0022613_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS	Details ...	397	-0.4663036	-2.1788208	0.0	3.176897E-4	0.004	3810	tags=46%, list=24%, signal=59%	
GOBP_SPECIES_GO:0030490_MATURATION_OF_SSU-RR	GOBP_SPECIES_GO:0030490_MATURATION_OF_SSU-RR	Details ...	44	-0.62444323	-2.1193297	0.0	0.001516254	0.02	2888	tags=59%, list=18%, signal=72%	
GOBP_SPECIES_GO:0140053_MITOCHONDRIAL_GENE_EXPRESSION	GOBP_SPECIES_GO:0140053_MITOCHONDRIAL_GENE_EXPRESSION	Details ...	149	-0.50014496	-2.1091354	0.0	0.001672711	0.023	2800	tags=45%, list=18%, signal=54%	
GOBP_SPECIES_GO:0006277_D_AMPLIFICATION	GOBP_SPECIES_GO:0006277_D_AMPLIFICATION	Details ...	34	-0.65512407	-2.0958023	0.0	0.0026485908	0.038	4062	tags=68%, list=26%, signal=91%	
GOBP_SPECIES_GO:0042274_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS	GOBP_SPECIES_GO:0042274_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS	Details ...	57	-0.5800892	-2.093737	0.0	0.00261208	0.039	3212	tags=58%, list=20%, signal=72%	
GOBP_SPECIES_GO:0000462_MATURATION_OF_SSU-RR_FROM_TRICISTRONIC_RR_TRANSCRIPT_(SSU-RR,_5.8S_RR,_LSU-RR)	GOBP_SPECIES_GO:0000462_MATURATION_OF_SSU-RR_FROM_TRICISTRONIC_RR_TRANSCRIPT_(SSU-RR,_5.8S_RR,_LSU-RR)	Details ...	32	-0.6403312	-2.0784953	0.0	0.0031611738	0.049	2888	tags=63%, list=18%, signal=76%	
GOMF_SPECIES_GO:0000217_D_SECONDARY_STRUCTURE_BINDING	GOMF_SPECIES_GO:0000217_D_SECONDARY_STRUCTURE_BINDING	Details ...	30	-0.6590162	-2.0601268	0.0	0.0039146026	0.063	2500	tags=50%, list=16%, signal=59%	
GOBP_SPECIES_GO:0000154_RR_MODIFICATION	GOBP_SPECIES_GO:0000154_RR_MODIFICATION	Details ...	31	-0.6467891	-2.0572312	0.0	0.004259051	0.069	3212	tags=61%, list=20%, signal=77%	
GOBP_SPECIES_GO:0030713_OVARIAN_FOLLICLE_CELL_STALK_FORMATION	GOBP_SPECIES_GO:0030713_OVARIAN_FOLLICLE_CELL_STALK_FORMATION	Details ...	30	-0.6629209	-2.0530174	0.0	0.0042935014	0.072	2863	tags=50%, list=18%, signal=61%	
GOBP_SPECIES_GO:0034243_REGULATION_OF_TRANSCRIPTION_ELONGATION_FROM_R_POLYMERASE_II_PROMOTER	GOBP_SPECIES_GO:0034243_REGULATION_OF_TRANSCRIPTION_ELONGATION_FROM_R_POLYMERASE_II_PROMOTER	Details ...	37	-0.62313503	-2.031259	0.0	0.006352835	0.108	2761	tags=43%, list=18%, signal=52%	
GOBP_SPECIES_GO:0042273_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS	GOBP_SPECIES_GO:0042273_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS	Details ...	96	-0.51669496	-2.0305529	0.0	0.0061543086	0.108	3283	tags=53%, list=21%, signal=67%	
GOBP_SPECIES_GO:0009451_R_MODIFICATION	GOBP_SPECIES_GO:0009451_R_MODIFICATION	Details ...	124	-0.4917922	-2.0284677	0.0	0.00639164	0.114	4337	tags=51%, list=28%, signal=70%	
GOBP_SPECIES_GO:0007156_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	GOBP_SPECIES_GO:0007156_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	Details ...	79	-0.53153163	-2.0265045	0.0	0.00636193	0.117	3953	tags=54%, list=25%, signal=72%	
GOCC_SPECIES_GO:0000314_ORGANELLAR_SMALL_RIBOSOMAL_SUBUNIT	GOCC_SPECIES_GO:0000314_ORGANELLAR_SMALL_RIBOSOMAL_SUBUNIT	Details ...	32	-0.6321967	-2.0224035	0.0	0.0064798924	0.123	2350	tags=53%, list=15%, signal=62%	
GOCC_SPECIES_GO:0005763_MITOCHONDRIAL_SMALL_RIBOSOMAL_SUBUNIT	GOCC_SPECIES_GO:0005763_MITOCHONDRIAL_SMALL_RIBOSOMAL_SUBUNIT	Details ...	32	-0.6321967	-2.0215075	0.0	0.0063973707	0.125	2350	tags=53%, list=15%, signal=62%	
GOBP_SPECIES_GO:0007307_EGGSHELL_CHORION_GENE_AMPLIFICATION	GOBP_SPECIES_GO:0007307_EGGSHELL_CHORION_GENE_AMPLIFICATION	Details ...	32	-0.65133953	-2.0163555	0.0	0.006879416	0.138	3672	tags=63%, list=23%, signal=81%	
GOBP_SPECIES_GO:0000470_MATURATION_OF_LSU-RR	GOBP_SPECIES_GO:0000470_MATURATION_OF_LSU-RR	Details ...	42	-0.5891117	-1.9922047	0.0	0.009755206	0.194	3185	tags=55%, list=20%, signal=68%	
GOBP_SPECIES_GO:0032784_REGULATION_OF_D-TEMPLATED_TRANSCRIPTION,_ELONGATION	GOBP_SPECIES_GO:0032784_REGULATION_OF_D-TEMPLATED_TRANSCRIPTION,_ELONGATION	Details ...	47	-0.57458085	-1.9880775	0.0	0.00990335	0.199	2761	tags=38%, list=18%, signal=46%	
GOBP_SPECIES_GO:0045003_DOUBLE-STRAND_BREAK_REPAIR_VIA_SYNTHESIS-DEPENDENT_STRAND_ANNEALING	GOBP_SPECIES_GO:0045003_DOUBLE-STRAND_BREAK_REPAIR_VIA_SYNTHESIS-DEPENDENT_STRAND_ANNEALING	Details ...	15	-0.7583808	-1.9709294	0.0	0.0119166775	0.242	2340	tags=60%, list=15%, signal=70%	
GOBP_SPECIES_GO:0098742_CELL-CELL_ADHESION_VIA_PLASMA-MEMBRANE_ADHESION_MOLECULES	GOBP_SPECIES_GO:0098742_CELL-CELL_ADHESION_VIA_PLASMA-MEMBRANE_ADHESION_MOLECULES	Details ...	108	-0.48608088	-1.9677498	0.0	0.012012399	0.249	3970	tags=49%, list=25%, signal=65%	
GOMF_SPECIES_GO:0140098_CATALYTIC_ACTIVITY,_ACTING_ON_R	GOMF_SPECIES_GO:0140098_CATALYTIC_ACTIVITY,_ACTING_ON_R	Details ...	322	-0.42617247	-1.9666275	0.0	0.011975443	0.253	4258	tags=46%, list=27%, signal=62%	
GOBP_SPECIES_GO:0001510_R_METHYLATION	GOBP_SPECIES_GO:0001510_R_METHYLATION	Details ...	65	-0.524517	-1.961691	0.0	0.012386868	0.265	3185	tags=45%, list=20%, signal=56%	
GOBP_SPECIES_GO:0060439_TRACHEA_MORPHOGENESIS	GOBP_SPECIES_GO:0060439_TRACHEA_MORPHOGENESIS	Details ...	23	-0.6724131	-1.9500659	0.0	0.014674062	0.316	2333	tags=57%, list=15%, signal=66%	
GOBP_SPECIES_GO:0043062_EXTRACELLULAR_STRUCTURE_ORGANIZATION	GOBP_SPECIES_GO:0043062_EXTRACELLULAR_STRUCTURE_ORGANIZATION	Details ...	124	-0.47200826	-1.9471004	0.0	0.014966074	0.327	2117	tags=33%, list=13%, signal=38%	
GOBP_SPECIES_GO:0030198_EXTRACELLULAR_MATRIX_ORGANIZATION	GOBP_SPECIES_GO:0030198_EXTRACELLULAR_MATRIX_ORGANIZATION	Details ...	95	-0.49091652	-1.9453253	0.0	0.015136887	0.337	2117	tags=34%, list=13%, signal=39%	
GOBP_SPECIES_GO:0048094_MALE_PIGMENTATION	GOBP_SPECIES_GO:0048094_MALE_PIGMENTATION	Details ...	17	-0.72139186	-1.9412276	0.0	0.01548402	0.352	2500	tags=41%, list=16%, signal=49%	
GOMF_SPECIES_GO:0008061_CHITIN_BINDING	GOMF_SPECIES_GO:0008061_CHITIN_BINDING	Details ...	82	-0.50232625	-1.9385304	0.0	0.015890813	0.367	3841	tags=59%, list=24%, signal=77%	
GOBP_SPECIES_GO:0048665_NEURON_FATE_SPECIFICATION	GOBP_SPECIES_GO:0048665_NEURON_FATE_SPECIFICATION	Details ...	56	-0.5373099	-1.9299839	0.0	0.017267514	0.395	3401	tags=34%, list=22%, signal=43%	
GOBP_SPECIES_GO:0008049_MALE_COURTSHIP_BEHAVIOR	GOBP_SPECIES_GO:0008049_MALE_COURTSHIP_BEHAVIOR	Details ...	105	-0.47704816	-1.9225742	0.0	0.018416796	0.423	4345	tags=52%, list=28%, signal=72%	
GOBP_SPECIES_GO:0006399_TR_METABOLIC_PROCESS	GOBP_SPECIES_GO:0006399_TR_METABOLIC_PROCESS	Details ...	179	-0.43697464	-1.9110538	0.0	0.02108997	0.477	4306	tags=53%, list=27%, signal=71%	
GOCC_SPECIES_GO:0031519_PCG_PROTEIN_COMPLEX	GOCC_SPECIES_GO:0031519_PCG_PROTEIN_COMPLEX	Details ...	37	-0.57696116	-1.9034867	0.0	0.022902703	0.505	5048	tags=59%, list=32%, signal=87%	
GOBP_SPECIES_GO:0006360_TRANSCRIPTION_BY_R_POLYMERASE_I	GOBP_SPECIES_GO:0006360_TRANSCRIPTION_BY_R_POLYMERASE_I	Details ...	38	-0.581953	-1.9014258	0.0	0.02319057	0.514	2297	tags=50%, list=15%, signal=58%	
GOBP_SPECIES_GO:0006397_MR_PROCESSING	GOBP_SPECIES_GO:0006397_MR_PROCESSING	Details ...	391	-0.40613174	-1.8984736	0.0	0.023436274	0.529	4160	tags=41%, list=26%, signal=54%	
GOBP_SPECIES_GO:0048071_SEX-SPECIFIC_PIGMENTATION	GOBP_SPECIES_GO:0048071_SEX-SPECIFIC_PIGMENTATION	Details ...	17	-0.72139186	-1.8958609	0.0	0.023644604	0.535	2500	tags=41%, list=16%, signal=49%	
GOMF_SPECIES_GO:0008173_R_METHYLTRANSFERASE_ACTIVITY	GOMF_SPECIES_GO:0008173_R_METHYLTRANSFERASE_ACTIVITY	Details ...	51	-0.52909434	-1.8885452	0.0	0.02586827	0.57	3185	tags=45%, list=20%, signal=56%	
GOBP_SPECIES_GO:0000377_R_SPLICING,_VIA_TRANSESTERIFICATION_REACTIONS_WITH_BULGED_ADENOSINE_AS_NUCLEOPHILE	GOBP_SPECIES_GO:0000377_R_SPLICING,_VIA_TRANSESTERIFICATION_REACTIONS_WITH_BULGED_ADENOSINE_AS_NUCLEOPHILE	Details ...	324	-0.40679297	-1.8877655	0.0	0.025660977	0.571	4158	tags=41%, list=26%, signal=54%	
GOBP_SPECIES_GO:0040003_CHITIN-BASED_CUTICLE_DEVELOPMENT	GOBP_SPECIES_GO:0040003_CHITIN-BASED_CUTICLE_DEVELOPMENT	Details ...	240	-0.42541906	-1.8861068	0.0	0.025729764	0.578	3777	tags=49%, list=24%, signal=63%	
GOCC_SPECIES_GO:0034708_METHYLTRANSFERASE_COMPLEX	GOCC_SPECIES_GO:0034708_METHYLTRANSFERASE_COMPLEX	Details ...	105	-0.47034287	-1.8840337	0.0	0.026031619	0.591	4337	tags=44%, list=28%, signal=60%	
GOBP_SPECIES_GO:0000375_R_SPLICING,_VIA_TRANSESTERIFICATION_REACTIONS	GOBP_SPECIES_GO:0000375_R_SPLICING,_VIA_TRANSESTERIFICATION_REACTIONS	Details ...	324	-0.40679297	-1.8832667	0.0	0.025771758	0.593	4158	tags=41%, list=26%, signal=54%	
GOBP_SPECIES_GO:0001522_PSEUDOURIDINE_SYNTHESIS	GOBP_SPECIES_GO:0001522_PSEUDOURIDINE_SYNTHESIS	Details ...	20	-0.6594882	-1.8776138	0.0	0.027145853	0.615	1959	tags=40%, list=12%, signal=46%	
GOBP_SPECIES_GO:0140718_FACULTATIVE_HETEROCHROMATIN_ASSEMBLY	GOBP_SPECIES_GO:0140718_FACULTATIVE_HETEROCHROMATIN_ASSEMBLY	Details ...	35	-0.57435006	-1.8734151	0.0	0.02810506	0.64	2686	tags=37%, list=17%, signal=45%	
GOBP_SPECIES_GO:0000398_MR_SPLICING,_VIA_SPLICEOSOME	GOBP_SPECIES_GO:0000398_MR_SPLICING,_VIA_SPLICEOSOME	Details ...	324	-0.40679297	-1.8731658	0.0	0.027658947	0.64	4158	tags=41%, list=26%, signal=54%	
GOCC_SPECIES_GO:0030687_PRERIBOSOME,_LARGE_SUBUNIT_PRECURSOR	GOCC_SPECIES_GO:0030687_PRERIBOSOME,_LARGE_SUBUNIT_PRECURSOR	Details ...	31	-0.5812234	-1.8728706	0.0056818184	0.027389705	0.643	3810	tags=68%, list=24%, signal=89%	
GOBP_SPECIES_GO:0045229_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION	GOBP_SPECIES_GO:0045229_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION	Details ...	225	-0.41852477	-1.864463	0.0	0.029809725	0.683	3327	tags=37%, list=21%, signal=47%	
GOBP_SPECIES_GO:0016074_SNO(S)R_METABOLIC_PROCESS	GOBP_SPECIES_GO:0016074_SNO(S)R_METABOLIC_PROCESS	Details ...	21	-0.6429113	-1.8609177	0.0024813896	0.031143276	0.7	3276	tags=52%, list=21%, signal=66%	
GOCC_SPECIES_GO:0000428_D-DIRECTED_R_POLYMERASE_COMPLEX	GOCC_SPECIES_GO:0000428_D-DIRECTED_R_POLYMERASE_COMPLEX	Details ...	103	-0.46622258	-1.8576648	0.0	0.032189187	0.71	4221	tags=51%, list=27%, signal=70%	
GOBP_SPECIES_GO:0048088_REGULATION_OF_MALE_PIGMENTATION	GOBP_SPECIES_GO:0048088_REGULATION_OF_MALE_PIGMENTATION	Details ...	15	-0.7214119	-1.8561417	0.0	0.03217675	0.713	2500	tags=47%, list=16%, signal=55%	
GOBP_SPECIES_GO:2000765_REGULATION_OF_CYTOPLASMIC_TRANSLATION	GOBP_SPECIES_GO:2000765_REGULATION_OF_CYTOPLASMIC_TRANSLATION	Details ...	26	-0.6177792	-1.8550649	0.008064516	0.032061145	0.718	4160	tags=65%, list=26%, signal=89%	
GOBP_SPECIES_GO:0032968_POSITIVE_REGULATION_OF_TRANSCRIPTION_ELONGATION_FROM_R_POLYMERASE_II_PROMOTER	GOBP_SPECIES_GO:0032968_POSITIVE_REGULATION_OF_TRANSCRIPTION_ELONGATION_FROM_R_POLYMERASE_II_PROMOTER	Details ...	24	-0.63364094	-1.848981	0.0	0.03397903	0.744	2534	tags=46%, list=16%, signal=55%	
GOBP_SPECIES_GO:0060179_MALE_MATING_BEHAVIOR	GOBP_SPECIES_GO:0060179_MALE_MATING_BEHAVIOR	Details ...	122	-0.45094594	-1.8460966	0.0	0.03470129	0.758	4345	tags=52%, list=28%, signal=71%	
GOBP_SPECIES_GO:0006368_TRANSCRIPTION_ELONGATION_FROM_R_POLYMERASE_II_PROMOTER	GOBP_SPECIES_GO:0006368_TRANSCRIPTION_ELONGATION_FROM_R_POLYMERASE_II_PROMOTER	Details ...	50	-0.5148632	-1.8448113	0.0	0.034699127	0.765	3559	tags=44%, list=23%, signal=57%	
GOBP_SPECIES_GO:0031126_SNO(S)R_3	GOBP_SPECIES_GO:0031126_SNO(S)R_3	Details ...	15	-0.6976254	-1.8447461	0.0	0.034223795	0.765	3276	tags=67%, list=21%, signal=84%	
GOBP_SPECIES_GO:0035001_DORSAL_TRUNK_GROWTH,_OPEN_TRACHEAL_SYSTEM	GOBP_SPECIES_GO:0035001_DORSAL_TRUNK_GROWTH,_OPEN_TRACHEAL_SYSTEM	Details ...	26	-0.6035823	-1.8442425	0.0	0.033972945	0.765	2500	tags=46%, list=16%, signal=55%	
GOBP_SPECIES_GO:0043414_MACROMOLECULE_METHYLATION	GOBP_SPECIES_GO:0043414_MACROMOLECULE_METHYLATION	Details ...	209	-0.4132077	-1.8442308	0.0	0.033519972	0.765	4337	tags=43%, list=28%, signal=59%	
GOMF_SPECIES_GO:0003680_MINOR_GROOVE_OF_ADENINE-THYMINE-RICH_D_BINDING	GOMF_SPECIES_GO:0003680_MINOR_GROOVE_OF_ADENINE-THYMINE-RICH_D_BINDING	Details ...	20	-0.65018344	-1.8416427	0.004761905	0.03429288	0.771	2500	tags=45%, list=16%, signal=53%	
GOMF_SPECIES_GO:0140101_CATALYTIC_ACTIVITY,_ACTING_ON_A_TR	GOMF_SPECIES_GO:0140101_CATALYTIC_ACTIVITY,_ACTING_ON_A_TR	Details ...	94	-0.47171062	-1.8414898	0.0	0.03389207	0.771	4117	tags=50%, list=26%, signal=67%	
GOBP_SPECIES_GO:0033750_RIBOSOME_LOCALIZATION	GOBP_SPECIES_GO:0033750_RIBOSOME_LOCALIZATION	Details ...	26	-0.60206646	-1.83857	0.0	0.034637924	0.784	4011	tags=58%, list=25%, signal=77%	
GOBP_SPECIES_GO:0000460_MATURATION_OF_5.8S_RR	GOBP_SPECIES_GO:0000460_MATURATION_OF_5.8S_RR	Details ...	35	-0.5669634	-1.8298426	0.0	0.037539657	0.81	3368	tags=57%, list=21%, signal=73%	
GOMF_SPECIES_GO:0004386_HELICASE_ACTIVITY	GOMF_SPECIES_GO:0004386_HELICASE_ACTIVITY	Details ...	113	-0.4501907	-1.8275386	0.0	0.0381363	0.814	4615	tags=49%, list=29%, signal=68%	
GOBP_SPECIES_GO:0031123_R_3	GOBP_SPECIES_GO:0031123_R_3	Details ...	111	-0.45371556	-1.8270794	0.0	0.037922654	0.815	4248	tags=46%, list=27%, signal=62%	
GOBP_SPECIES_GO:0000054_RIBOSOMAL_SUBUNIT_EXPORT_FROM_NUCLEUS	GOBP_SPECIES_GO:0000054_RIBOSOMAL_SUBUNIT_EXPORT_FROM_NUCLEUS	Details ...	26	-0.60206646	-1.8254421	0.0	0.038347345	0.821	4011	tags=58%, list=25%, signal=77%	
GOBP_SPECIES_GO:0048092_NEGATIVE_REGULATION_OF_MALE_PIGMENTATION	GOBP_SPECIES_GO:0048092_NEGATIVE_REGULATION_OF_MALE_PIGMENTATION	Details ...	15	-0.7214119	-1.8247907	0.0025575447	0.03809469	0.823	2500	tags=47%, list=16%, signal=55%	
GOCC_SPECIES_GO:0035097_HISTONE_METHYLTRANSFERASE_COMPLEX	GOCC_SPECIES_GO:0035097_HISTONE_METHYLTRANSFERASE_COMPLEX	Details ...	91	-0.4653987	-1.8214515	0.0	0.039049897	0.833	2845	tags=32%, list=18%, signal=39%	
GOBP_SPECIES_GO:0000479_ENDONUCLEOLYTIC_CLEAVAGE_OF_TRICISTRONIC_RR_TRANSCRIPT_(SSU-RR,_5.8S_RR,_LSU-RR)	GOBP_SPECIES_GO:0000479_ENDONUCLEOLYTIC_CLEAVAGE_OF_TRICISTRONIC_RR_TRANSCRIPT_(SSU-RR,_5.8S_RR,_LSU-RR)	Details ...	15	-0.70085156	-1.8177063	0.00243309	0.04016397	0.85	2422	tags=47%, list=15%, signal=55%	
GOBP_SPECIES_GO:0032259_METHYLATION	GOBP_SPECIES_GO:0032259_METHYLATION	Details ...	240	-0.4050438	-1.816814	0.0	0.04018353	0.855	4337	tags=43%, list=28%, signal=58%	
GOBP_SPECIES_GO:0006513_PROTEIN_MONOUBIQUITINATION	GOBP_SPECIES_GO:0006513_PROTEIN_MONOUBIQUITINATION	Details ...	18	-0.66407335	-1.8109896	0.0025641026	0.042451475	0.873	2796	tags=56%, list=18%, signal=67%	
GOCC_SPECIES_GO:0030880_R_POLYMERASE_COMPLEX	GOCC_SPECIES_GO:0030880_R_POLYMERASE_COMPLEX	Details ...	106	-0.45570987	-1.81048	0.0	0.042245314	0.875	4221	tags=51%, list=27%, signal=69%	
GOBP_SPECIES_GO:0060078_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL	GOBP_SPECIES_GO:0060078_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL	Details ...	36	-0.5547411	-1.8082715	0.0	0.04274706	0.887	5460	tags=61%, list=35%, signal=93%	
GOBP_SPECIES_GO:0043628_NCR_3	GOBP_SPECIES_GO:0043628_NCR_3	Details ...	44	-0.5249505	-1.8074306	0.00295858	0.042619586	0.89	4248	tags=57%, list=27%, signal=78%	
GOBP_SPECIES_GO:0006400_TR_MODIFICATION	GOBP_SPECIES_GO:0006400_TR_MODIFICATION	Details ...	75	-0.47652793	-1.8047605	0.0035842294	0.043543857	0.896	4306	tags=53%, list=27%, signal=73%	
GOCC_SPECIES_GO:0055029_NUCLEAR_D-DIRECTED_R_POLYMERASE_COMPLEX	GOCC_SPECIES_GO:0055029_NUCLEAR_D-DIRECTED_R_POLYMERASE_COMPLEX	Details ...	102	-0.45156324	-1.8035268	0.0	0.043674923	0.9	4221	tags=51%, list=27%, signal=69%	
GOBP_SPECIES_GO:0006354_D-TEMPLATED_TRANSCRIPTION,_ELONGATION	GOBP_SPECIES_GO:0006354_D-TEMPLATED_TRANSCRIPTION,_ELONGATION	Details ...	61	-0.5086684	-1.8026521	0.0	0.04359597	0.901	3640	tags=43%, list=23%, signal=55%	
GOCC_SPECIES_GO:0005732_SNO(S)R-CONTAINING_RIBONUCLEOPROTEIN_COMPLEX	GOCC_SPECIES_GO:0005732_SNO(S)R-CONTAINING_RIBONUCLEOPROTEIN_COMPLEX	Details ...	19	-0.662601	-1.79851	0.0025510204	0.04527702	0.906	2561	tags=53%, list=16%, signal=63%	
GOBP_SPECIES_GO:0016571_HISTONE_METHYLATION	GOBP_SPECIES_GO:0016571_HISTONE_METHYLATION	Details ...	123	-0.44022667	-1.7952656	0.0	0.046596486	0.914	4301	tags=41%, list=27%, signal=55%	
GOBP_SPECIES_GO:0001764_NEURON_MIGRATION	GOBP_SPECIES_GO:0001764_NEURON_MIGRATION	Details ...	26	-0.59988666	-1.7935165	0.0	0.047110412	0.92	3788	tags=69%, list=24%, signal=91%	
