NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_SPECIES_GO:0006586_INDOLALKYLAMINE_METABOLIC_PROCESS	GOBP_SPECIES_GO:0006586_INDOLALKYLAMINE_METABOLIC_PROCESS	Details ...	20	-0.60306865	-1.5795268	0.02472952	0.42073208	1.0	536	tags=20%, list=3%, signal=21%	
GOMF_SPECIES_GO:0008252_NUCLEOTIDASE_ACTIVITY	GOMF_SPECIES_GO:0008252_NUCLEOTIDASE_ACTIVITY	Details ...	18	-0.6323759	-1.5785198	0.013554217	0.41676223	1.0	471	tags=28%, list=3%, signal=29%	
GOBP_SPECIES_GO:0009190_CYCLIC_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	GOBP_SPECIES_GO:0009190_CYCLIC_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	Details ...	23	-0.5871915	-1.5784677	0.014684288	0.40870506	1.0	5356	tags=61%, list=34%, signal=92%	
GOBP_SPECIES_GO:0006572_TYROSINE_CATABOLIC_PROCESS	GOBP_SPECIES_GO:0006572_TYROSINE_CATABOLIC_PROCESS	Details ...	16	-0.64599854	-1.5782073	0.024427481	0.401598	1.0	628	tags=31%, list=4%, signal=33%	
GOBP_SPECIES_GO:0006814_SODIUM_ION_TRANSPORT	GOBP_SPECIES_GO:0006814_SODIUM_ION_TRANSPORT	Details ...	102	-0.45585695	-1.5751234	0.0	0.40715265	1.0	3422	tags=36%, list=22%, signal=46%	
GOBP_SPECIES_GO:0046033_AMP_METABOLIC_PROCESS	GOBP_SPECIES_GO:0046033_AMP_METABOLIC_PROCESS	Details ...	19	-0.6141267	-1.569482	0.01972686	0.4250497	1.0	2669	tags=42%, list=17%, signal=51%	
GOCC_SPECIES_GO:0098533_ATPASE_DEPENDENT_TRANSMEMBRANE_TRANSPORT_COMPLEX	GOCC_SPECIES_GO:0098533_ATPASE_DEPENDENT_TRANSMEMBRANE_TRANSPORT_COMPLEX	Details ...	22	-0.5966221	-1.559739	0.019117648	0.46038076	1.0	3953	tags=59%, list=25%, signal=79%	
GOMF_SPECIES_GO:0004984_OLFACTORY_RECEPTOR_ACTIVITY	GOMF_SPECIES_GO:0004984_OLFACTORY_RECEPTOR_ACTIVITY	Details ...	83	-0.46434328	-1.5594823	0.0	0.45334145	1.0	3096	tags=22%, list=20%, signal=27%	
GOBP_SPECIES_GO:0007041_LYSOSOMAL_TRANSPORT	GOBP_SPECIES_GO:0007041_LYSOSOMAL_TRANSPORT	Details ...	42	-0.5188645	-1.5571036	0.010958904	0.4561567	1.0	5266	tags=64%, list=33%, signal=96%	
GOBP_SPECIES_GO:1902221_ERYTHROSE_4-PHOSPHATE/PHOSPHOENOLPYRUVATE_FAMILY_AMINO_ACID_METABOLIC_PROCESS	GOBP_SPECIES_GO:1902221_ERYTHROSE_4-PHOSPHATE/PHOSPHOENOLPYRUVATE_FAMILY_AMINO_ACID_METABOLIC_PROCESS	Details ...	20	-0.59510404	-1.556491	0.020895522	0.45077825	1.0	628	tags=25%, list=4%, signal=26%	
GOCC_SPECIES_GO:0030312_EXTERNAL_ENCAPSULATING_STRUCTURE	GOCC_SPECIES_GO:0030312_EXTERNAL_ENCAPSULATING_STRUCTURE	Details ...	319	-0.4058888	-1.5541375	0.0	0.4531504	1.0	3906	tags=39%, list=25%, signal=51%	
GOBP_SPECIES_GO:0048067_CUTICLE_PIGMENTATION	GOBP_SPECIES_GO:0048067_CUTICLE_PIGMENTATION	Details ...	46	-0.5106305	-1.5495448	0.008053691	0.46715325	1.0	4337	tags=46%, list=28%, signal=63%	
GOBP_SPECIES_GO:0006568_TRYPTOPHAN_METABOLIC_PROCESS	GOBP_SPECIES_GO:0006568_TRYPTOPHAN_METABOLIC_PROCESS	Details ...	20	-0.60306865	-1.5474756	0.022796353	0.4691608	1.0	536	tags=20%, list=3%, signal=21%	
GOBP_SPECIES_GO:0006559_L-PHENYLALANINE_CATABOLIC_PROCESS	GOBP_SPECIES_GO:0006559_L-PHENYLALANINE_CATABOLIC_PROCESS	Details ...	20	-0.59510404	-1.5468729	0.02529762	0.4642992	1.0	628	tags=25%, list=4%, signal=26%	
GOCC_SPECIES_GO:0035003_SUBAPICAL_COMPLEX	GOCC_SPECIES_GO:0035003_SUBAPICAL_COMPLEX	Details ...	17	-0.61891043	-1.5453022	0.020833334	0.46412465	1.0	5096	tags=82%, list=32%, signal=122%	
GOMF_SPECIES_GO:0030545_SIGNALING_RECEPTOR_REGULATOR_ACTIVITY	GOMF_SPECIES_GO:0030545_SIGNALING_RECEPTOR_REGULATOR_ACTIVITY	Details ...	91	-0.4583592	-1.5447537	0.0012919897	0.45936987	1.0	4475	tags=38%, list=28%, signal=53%	
GOBP_SPECIES_GO:0022404_MOLTING_CYCLE_PROCESS	GOBP_SPECIES_GO:0022404_MOLTING_CYCLE_PROCESS	Details ...	95	-0.4541837	-1.5423379	0.0012285012	0.4633352	1.0	4210	tags=44%, list=27%, signal=60%	
GOBP_SPECIES_GO:0052652_CYCLIC_PURINE_NUCLEOTIDE_METABOLIC_PROCESS	GOBP_SPECIES_GO:0052652_CYCLIC_PURINE_NUCLEOTIDE_METABOLIC_PROCESS	Details ...	22	-0.58383995	-1.542301	0.015174507	0.45634106	1.0	5356	tags=59%, list=34%, signal=89%	
GOBP_SPECIES_GO:0034312_DIOL_BIOSYNTHETIC_PROCESS	GOBP_SPECIES_GO:0034312_DIOL_BIOSYNTHETIC_PROCESS	Details ...	18	-0.6159723	-1.5422754	0.019169329	0.44961154	1.0	2837	tags=39%, list=18%, signal=47%	
GOBP_SPECIES_GO:0007112_MALE_MEIOSIS_CYTOKINESIS	GOBP_SPECIES_GO:0007112_MALE_MEIOSIS_CYTOKINESIS	Details ...	69	-0.48081198	-1.5399474	0.0066755675	0.4529273	1.0	2199	tags=25%, list=14%, signal=29%	
GOMF_SPECIES_GO:0019200_CARBOHYDRATE_KINASE_ACTIVITY	GOMF_SPECIES_GO:0019200_CARBOHYDRATE_KINASE_ACTIVITY	Details ...	15	-0.64344925	-1.5395528	0.025806451	0.44775108	1.0	706	tags=27%, list=4%, signal=28%	
GOMF_SPECIES_GO:0005267_POTASSIUM_CHANNEL_ACTIVITY	GOMF_SPECIES_GO:0005267_POTASSIUM_CHANNEL_ACTIVITY	Details ...	47	-0.50719595	-1.5394343	0.012396694	0.44174078	1.0	2894	tags=36%, list=18%, signal=44%	
GOBP_SPECIES_GO:0035725_SODIUM_ION_TRANSMEMBRANE_TRANSPORT	GOBP_SPECIES_GO:0035725_SODIUM_ION_TRANSMEMBRANE_TRANSPORT	Details ...	89	-0.45119265	-1.5368956	0.005050505	0.44621548	1.0	3296	tags=36%, list=21%, signal=45%	
GOCC_SPECIES_GO:1990351_TRANSPORTER_COMPLEX	GOCC_SPECIES_GO:1990351_TRANSPORTER_COMPLEX	Details ...	184	-0.4208264	-1.5332522	0.0011520737	0.4570896	1.0	4459	tags=42%, list=28%, signal=58%	
GOBP_SPECIES_GO:0007620_COPULATION	GOBP_SPECIES_GO:0007620_COPULATION	Details ...	32	-0.5430759	-1.5328069	0.015873017	0.45278457	1.0	1819	tags=28%, list=12%, signal=32%	
GOBP_SPECIES_GO:1902222_ERYTHROSE_4-PHOSPHATE/PHOSPHOENOLPYRUVATE_FAMILY_AMINO_ACID_CATABOLIC_PROCESS	GOBP_SPECIES_GO:1902222_ERYTHROSE_4-PHOSPHATE/PHOSPHOENOLPYRUVATE_FAMILY_AMINO_ACID_CATABOLIC_PROCESS	Details ...	20	-0.59510404	-1.5321982	0.018786127	0.44918063	1.0	628	tags=25%, list=4%, signal=26%	
GOBP_SPECIES_GO:0035158_REGULATION_OF_TUBE_DIAMETER,_OPEN_TRACHEAL_SYSTEM	GOBP_SPECIES_GO:0035158_REGULATION_OF_TUBE_DIAMETER,_OPEN_TRACHEAL_SYSTEM	Details ...	25	-0.56619585	-1.531838	0.015895953	0.44459385	1.0	3167	tags=44%, list=20%, signal=55%	
GOBP_SPECIES_GO:0060795_CELL_FATE_COMMITMENT_INVOLVED_IN_FORMATION_OF_PRIMARY_GERM_LAYER	GOBP_SPECIES_GO:0060795_CELL_FATE_COMMITMENT_INVOLVED_IN_FORMATION_OF_PRIMARY_GERM_LAYER	Details ...	38	-0.51757973	-1.531799	0.02017291	0.43889713	1.0	5369	tags=58%, list=34%, signal=88%	
GOMF_SPECIES_GO:0005125_CYTOKINE_ACTIVITY	GOMF_SPECIES_GO:0005125_CYTOKINE_ACTIVITY	Details ...	18	-0.6027142	-1.5293622	0.02631579	0.44406807	1.0	3077	tags=56%, list=20%, signal=69%	
GOCC_SPECIES_GO:0045335_PHAGOCYTIC_VESICLE	GOCC_SPECIES_GO:0045335_PHAGOCYTIC_VESICLE	Details ...	19	-0.5950442	-1.5270824	0.03323263	0.44858778	1.0	5882	tags=79%, list=37%, signal=126%	
GOBP_SPECIES_GO:0034311_DIOL_METABOLIC_PROCESS	GOBP_SPECIES_GO:0034311_DIOL_METABOLIC_PROCESS	Details ...	18	-0.6159723	-1.5248373	0.024653314	0.4530469	1.0	2837	tags=39%, list=18%, signal=47%	
GOBP_SPECIES_GO:0008535_RESPIRATORY_CHAIN_COMPLEX_IV_ASSEMBLY	GOBP_SPECIES_GO:0008535_RESPIRATORY_CHAIN_COMPLEX_IV_ASSEMBLY	Details ...	18	-0.60295016	-1.5242714	0.029051987	0.45003486	1.0	4863	tags=67%, list=31%, signal=96%	
GOBP_SPECIES_GO:0048738_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT	GOBP_SPECIES_GO:0048738_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT	Details ...	17	-0.6233585	-1.5228623	0.032967035	0.4503508	1.0	2203	tags=47%, list=14%, signal=55%	
GOBP_SPECIES_GO:0006558_L-PHENYLALANINE_METABOLIC_PROCESS	GOBP_SPECIES_GO:0006558_L-PHENYLALANINE_METABOLIC_PROCESS	Details ...	20	-0.59510404	-1.5181031	0.024577573	0.46678552	1.0	628	tags=25%, list=4%, signal=26%	
GOMF_SPECIES_GO:0015081_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_SPECIES_GO:0015081_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	Details ...	94	-0.44588184	-1.5175872	0.006361323	0.46341968	1.0	4459	tags=43%, list=28%, signal=59%	
GOBP_SPECIES_GO:0043063_INTERCELLULAR_BRIDGE_ORGANIZATION	GOBP_SPECIES_GO:0043063_INTERCELLULAR_BRIDGE_ORGANIZATION	Details ...	31	-0.538292	-1.5175593	0.023289666	0.45792034	1.0	3542	tags=45%, list=22%, signal=58%	
GOBP_SPECIES_GO:0007616_LONG-TERM_MEMORY	GOBP_SPECIES_GO:0007616_LONG-TERM_MEMORY	Details ...	114	-0.43877935	-1.5173904	0.0	0.4532054	1.0	4363	tags=46%, list=28%, signal=63%	
GOBP_SPECIES_GO:0009187_CYCLIC_NUCLEOTIDE_METABOLIC_PROCESS	GOBP_SPECIES_GO:0009187_CYCLIC_NUCLEOTIDE_METABOLIC_PROCESS	Details ...	25	-0.55449194	-1.5171809	0.027231468	0.44867146	1.0	5356	tags=60%, list=34%, signal=91%	
GOMF_SPECIES_GO:0140359_ABC-TYPE_TRANSPORTER_ACTIVITY	GOMF_SPECIES_GO:0140359_ABC-TYPE_TRANSPORTER_ACTIVITY	Details ...	56	-0.4823844	-1.5147367	0.011795544	0.4537658	1.0	4229	tags=45%, list=27%, signal=61%	
GOBP_SPECIES_GO:0009612_RESPONSE_TO_MECHANICAL_STIMULUS	GOBP_SPECIES_GO:0009612_RESPONSE_TO_MECHANICAL_STIMULUS	Details ...	62	-0.46874622	-1.5122378	0.0053475937	0.45901775	1.0	2883	tags=34%, list=18%, signal=41%	
GOBP_SPECIES_GO:0050906_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	GOBP_SPECIES_GO:0050906_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	Details ...	172	-0.41348544	-1.5086172	0.0011494253	0.4704566	1.0	3130	tags=26%, list=20%, signal=32%	
GOCC_SPECIES_GO:0036126_SPERM_FLAGELLUM	GOCC_SPECIES_GO:0036126_SPERM_FLAGELLUM	Details ...	33	-0.5242154	-1.5074989	0.016011644	0.46990448	1.0	1667	tags=27%, list=11%, signal=30%	
GOBP_SPECIES_GO:0007615_ANESTHESIA-RESISTANT_MEMORY	GOBP_SPECIES_GO:0007615_ANESTHESIA-RESISTANT_MEMORY	Details ...	29	-0.5385666	-1.5031159	0.029411765	0.48428312	1.0	3190	tags=38%, list=20%, signal=47%	
GOMF_SPECIES_GO:0022836_GATED_CHANNEL_ACTIVITY	GOMF_SPECIES_GO:0022836_GATED_CHANNEL_ACTIVITY	Details ...	164	-0.41671368	-1.502056	0.0	0.48373553	1.0	3969	tags=37%, list=25%, signal=48%	
GOBP_SPECIES_GO:0072741_PROTEIN_LOCALIZATION_TO_CELL_DIVISION_SITE	GOBP_SPECIES_GO:0072741_PROTEIN_LOCALIZATION_TO_CELL_DIVISION_SITE	Details ...	17	-0.59740114	-1.4991964	0.04115854	0.49197564	1.0	2199	tags=29%, list=14%, signal=34%	
GOBP_SPECIES_GO:0042537_BENZENE-CONTAINING_COMPOUND_METABOLIC_PROCESS	GOBP_SPECIES_GO:0042537_BENZENE-CONTAINING_COMPOUND_METABOLIC_PROCESS	Details ...	15	-0.6269546	-1.4943944	0.03196347	0.50958395	1.0	1788	tags=27%, list=11%, signal=30%	
GOMF_SPECIES_GO:0071949_FAD_BINDING	GOMF_SPECIES_GO:0071949_FAD_BINDING	Details ...	41	-0.5041121	-1.4938741	0.023943663	0.5063209	1.0	353	tags=17%, list=2%, signal=17%	
