NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOMF_SPECIES_GO:0003697_SINGLE-STRANDED_D_BINDING	GOMF_SPECIES_GO:0003697_SINGLE-STRANDED_D_BINDING	Details ...	52	-0.70438015	-2.5011036	0.0	0.0	0.0	1410	tags=42%, list=9%, signal=46%	
GOBP_SPECIES_GO:0045930_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE	GOBP_SPECIES_GO:0045930_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE	Details ...	86	-0.64712906	-2.490851	0.0	0.0	0.0	1558	tags=42%, list=10%, signal=46%	
GOBP_SPECIES_GO:0022616_D_STRAND_ELONGATION	GOBP_SPECIES_GO:0022616_D_STRAND_ELONGATION	Details ...	28	-0.8273258	-2.487814	0.0	0.0	0.0	617	tags=61%, list=4%, signal=63%	
GOBP_SPECIES_GO:0006974_CELLULAR_RESPONSE_TO_D_DAMAGE_STIMULUS	GOBP_SPECIES_GO:0006974_CELLULAR_RESPONSE_TO_D_DAMAGE_STIMULUS	Details ...	309	-0.5437367	-2.464981	0.0	0.0	0.0	2013	tags=39%, list=13%, signal=43%	
GOMF_SPECIES_GO:0008094_ATP-DEPENDENT_ACTIVITY,_ACTING_ON_D	GOMF_SPECIES_GO:0008094_ATP-DEPENDENT_ACTIVITY,_ACTING_ON_D	Details ...	83	-0.63645685	-2.4441407	0.0	0.0	0.0	2005	tags=42%, list=13%, signal=48%	
GOCC_SPECIES_GO:0000793_CONDENSED_CHROMOSOME	GOCC_SPECIES_GO:0000793_CONDENSED_CHROMOSOME	Details ...	103	-0.619088	-2.438089	0.0	0.0	0.0	1839	tags=47%, list=12%, signal=52%	
GOBP_SPECIES_GO:0006268_D_UNWINDING_INVOLVED_IN_D_REPLICATION	GOBP_SPECIES_GO:0006268_D_UNWINDING_INVOLVED_IN_D_REPLICATION	Details ...	17	-0.90740633	-2.4147952	0.0	0.0	0.0	846	tags=65%, list=5%, signal=68%	
GOBP_SPECIES_GO:0007052_MITOTIC_SPINDLE_ORGANIZATION	GOBP_SPECIES_GO:0007052_MITOTIC_SPINDLE_ORGANIZATION	Details ...	79	-0.63478476	-2.4140499	0.0	0.0	0.0	1363	tags=48%, list=9%, signal=52%	
GOBP_SPECIES_GO:0044774_MITOTIC_D_INTEGRITY_CHECKPOINT_SIGNALING	GOBP_SPECIES_GO:0044774_MITOTIC_D_INTEGRITY_CHECKPOINT_SIGNALING	Details ...	36	-0.71982265	-2.3998203	0.0	0.0	0.0	1353	tags=56%, list=9%, signal=61%	
GOBP_SPECIES_GO:0031570_D_INTEGRITY_CHECKPOINT_SIGNALING	GOBP_SPECIES_GO:0031570_D_INTEGRITY_CHECKPOINT_SIGNALING	Details ...	59	-0.6680717	-2.393802	0.0	0.0	0.0	2311	tags=54%, list=15%, signal=63%	
GOBP_SPECIES_GO:0000077_D_DAMAGE_CHECKPOINT_SIGNALING	GOBP_SPECIES_GO:0000077_D_DAMAGE_CHECKPOINT_SIGNALING	Details ...	53	-0.6885964	-2.3896067	0.0	0.0	0.0	2829	tags=60%, list=18%, signal=73%	
GOBP_SPECIES_GO:0042770_SIGNAL_TRANSDUCTION_IN_RESPONSE_TO_D_DAMAGE	GOBP_SPECIES_GO:0042770_SIGNAL_TRANSDUCTION_IN_RESPONSE_TO_D_DAMAGE	Details ...	67	-0.6426808	-2.3490212	0.0	0.0	0.0	3334	tags=60%, list=21%, signal=75%	
GOBP_SPECIES_GO:0010389_REGULATION_OF_G2/M_TRANSITION_OF_MITOTIC_CELL_CYCLE	GOBP_SPECIES_GO:0010389_REGULATION_OF_G2/M_TRANSITION_OF_MITOTIC_CELL_CYCLE	Details ...	47	-0.68093026	-2.3474822	0.0	0.0	0.0	2829	tags=64%, list=18%, signal=78%	
GOBP_SPECIES_GO:1902749_REGULATION_OF_CELL_CYCLE_G2/M_PHASE_TRANSITION	GOBP_SPECIES_GO:1902749_REGULATION_OF_CELL_CYCLE_G2/M_PHASE_TRANSITION	Details ...	47	-0.68093026	-2.346779	0.0	0.0	0.0	2829	tags=64%, list=18%, signal=78%	
GOBP_SPECIES_GO:0098813_NUCLEAR_CHROMOSOME_SEGREGATION	GOBP_SPECIES_GO:0098813_NUCLEAR_CHROMOSOME_SEGREGATION	Details ...	188	-0.5381688	-2.334305	0.0	0.0	0.0	1373	tags=34%, list=9%, signal=36%	
GOBP_SPECIES_GO:0044773_MITOTIC_D_DAMAGE_CHECKPOINT_SIGNALING	GOBP_SPECIES_GO:0044773_MITOTIC_D_DAMAGE_CHECKPOINT_SIGNALING	Details ...	32	-0.7438798	-2.332321	0.0	0.0	0.0	878	tags=53%, list=6%, signal=56%	
GOBP_SPECIES_GO:0030261_CHROMOSOME_CONDENSATION	GOBP_SPECIES_GO:0030261_CHROMOSOME_CONDENSATION	Details ...	70	-0.6235169	-2.329582	0.0	0.0	0.0	1491	tags=41%, list=9%, signal=46%	
GOBP_SPECIES_GO:0010972_NEGATIVE_REGULATION_OF_G2/M_TRANSITION_OF_MITOTIC_CELL_CYCLE	GOBP_SPECIES_GO:0010972_NEGATIVE_REGULATION_OF_G2/M_TRANSITION_OF_MITOTIC_CELL_CYCLE	Details ...	31	-0.7345496	-2.3190215	0.0	0.0	0.0	2829	tags=74%, list=18%, signal=90%	
GOBP_SPECIES_GO:1902850_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS	GOBP_SPECIES_GO:1902850_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS	Details ...	125	-0.55731446	-2.3035734	0.0	0.0	0.0	1363	tags=37%, list=9%, signal=40%	
GOBP_SPECIES_GO:1902750_NEGATIVE_REGULATION_OF_CELL_CYCLE_G2/M_PHASE_TRANSITION	GOBP_SPECIES_GO:1902750_NEGATIVE_REGULATION_OF_CELL_CYCLE_G2/M_PHASE_TRANSITION	Details ...	31	-0.7345496	-2.292458	0.0	0.0	0.0	2829	tags=74%, list=18%, signal=90%	
GOBP_SPECIES_GO:0090329_REGULATION_OF_D-TEMPLATED_D_REPLICATION	GOBP_SPECIES_GO:0090329_REGULATION_OF_D-TEMPLATED_D_REPLICATION	Details ...	41	-0.6778832	-2.2898903	0.0	0.0	0.0	1441	tags=54%, list=9%, signal=59%	
GOCC_SPECIES_GO:0005657_REPLICATION_FORK	GOCC_SPECIES_GO:0005657_REPLICATION_FORK	Details ...	37	-0.7087407	-2.2873554	0.0	0.0	0.0	2784	tags=65%, list=18%, signal=79%	
GOBP_SPECIES_GO:0000819_SISTER_CHROMATID_SEGREGATION	GOBP_SPECIES_GO:0000819_SISTER_CHROMATID_SEGREGATION	Details ...	146	-0.5468398	-2.284779	0.0	0.0	0.0	1552	tags=37%, list=10%, signal=41%	
GOBP_SPECIES_GO:0006275_REGULATION_OF_D_REPLICATION	GOBP_SPECIES_GO:0006275_REGULATION_OF_D_REPLICATION	Details ...	52	-0.65318966	-2.2816925	0.0	0.0	0.0	1441	tags=50%, list=9%, signal=55%	
GOBP_SPECIES_GO:1902969_MITOTIC_D_REPLICATION	GOBP_SPECIES_GO:1902969_MITOTIC_D_REPLICATION	Details ...	22	-0.8135595	-2.276834	0.0	0.0	0.0	1250	tags=64%, list=8%, signal=69%	
GOBP_SPECIES_GO:0030174_REGULATION_OF_D-TEMPLATED_D_REPLICATION_INITIATION	GOBP_SPECIES_GO:0030174_REGULATION_OF_D-TEMPLATED_D_REPLICATION_INITIATION	Details ...	15	-0.8813695	-2.2719455	0.0	0.0	0.0	1439	tags=87%, list=9%, signal=95%	
GOBP_SPECIES_GO:0007095_MITOTIC_G2_D_DAMAGE_CHECKPOINT_SIGNALING	GOBP_SPECIES_GO:0007095_MITOTIC_G2_D_DAMAGE_CHECKPOINT_SIGNALING	Details ...	19	-0.80851173	-2.258173	0.0	0.0	0.0	878	tags=68%, list=6%, signal=72%	
GOCC_SPECIES_GO:0000502_PROTEASOME_COMPLEX	GOCC_SPECIES_GO:0000502_PROTEASOME_COMPLEX	Details ...	54	-0.63137555	-2.2488556	0.0	0.0	0.0	2377	tags=61%, list=15%, signal=72%	
GOBP_SPECIES_GO:1901987_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION	GOBP_SPECIES_GO:1901987_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION	Details ...	194	-0.5133005	-2.247823	0.0	0.0	0.0	2932	tags=43%, list=19%, signal=52%	
GOBP_SPECIES_GO:0010564_REGULATION_OF_CELL_CYCLE_PROCESS	GOBP_SPECIES_GO:0010564_REGULATION_OF_CELL_CYCLE_PROCESS	Details ...	284	-0.48940396	-2.23511	0.0	6.069972E-5	0.002	2666	tags=38%, list=17%, signal=45%	
GOBP_SPECIES_GO:0007346_REGULATION_OF_MITOTIC_CELL_CYCLE	GOBP_SPECIES_GO:0007346_REGULATION_OF_MITOTIC_CELL_CYCLE	Details ...	264	-0.49890774	-2.2263217	0.0	5.9408238E-5	0.002	2969	tags=41%, list=19%, signal=50%	
GOBP_SPECIES_GO:0000070_MITOTIC_SISTER_CHROMATID_SEGREGATION	GOBP_SPECIES_GO:0000070_MITOTIC_SISTER_CHROMATID_SEGREGATION	Details ...	136	-0.535046	-2.2188404	0.0	5.8170564E-5	0.002	1552	tags=35%, list=10%, signal=39%	
GOBP_SPECIES_GO:0051052_REGULATION_OF_D_METABOLIC_PROCESS	GOBP_SPECIES_GO:0051052_REGULATION_OF_D_METABOLIC_PROCESS	Details ...	97	-0.5602193	-2.211199	0.0	8.679575E-5	0.003	1441	tags=39%, list=9%, signal=43%	
GOBP_SPECIES_GO:0051784_NEGATIVE_REGULATION_OF_NUCLEAR_DIVISION	GOBP_SPECIES_GO:0051784_NEGATIVE_REGULATION_OF_NUCLEAR_DIVISION	Details ...	23	-0.7661314	-2.2109523	0.0	8.505984E-5	0.003	1373	tags=48%, list=9%, signal=52%	
GOBP_SPECIES_GO:0033260_NUCLEAR_D_REPLICATION	GOBP_SPECIES_GO:0033260_NUCLEAR_D_REPLICATION	Details ...	29	-0.7123482	-2.2082133	0.0	8.3392E-5	0.003	1355	tags=55%, list=9%, signal=60%	
GOBP_SPECIES_GO:0044818_MITOTIC_G2/M_TRANSITION_CHECKPOINT	GOBP_SPECIES_GO:0044818_MITOTIC_G2/M_TRANSITION_CHECKPOINT	Details ...	26	-0.7502425	-2.2074976	0.0	8.1788305E-5	0.003	2259	tags=73%, list=14%, signal=85%	
GOCC_SPECIES_GO:0005876_SPINDLE_MICROTUBULE	GOCC_SPECIES_GO:0005876_SPINDLE_MICROTUBULE	Details ...	78	-0.5805108	-2.2031395	0.0	1.3411426E-4	0.005	1889	tags=41%, list=12%, signal=46%	
GOCC_SPECIES_GO:0090734_SITE_OF_D_DAMAGE	GOCC_SPECIES_GO:0090734_SITE_OF_D_DAMAGE	Details ...	19	-0.7909399	-2.2022834	0.0	1.3163067E-4	0.005	1261	tags=63%, list=8%, signal=69%	
GOBP_SPECIES_GO:0051304_CHROMOSOME_SEPARATION	GOBP_SPECIES_GO:0051304_CHROMOSOME_SEPARATION	Details ...	72	-0.58410543	-2.201781	0.0	1.2923738E-4	0.005	1491	tags=38%, list=9%, signal=41%	
GOBP_SPECIES_GO:0007062_SISTER_CHROMATID_COHESION	GOBP_SPECIES_GO:0007062_SISTER_CHROMATID_COHESION	Details ...	23	-0.7377758	-2.199878	0.0	1.2692958E-4	0.005	1371	tags=48%, list=9%, signal=52%	
GOCC_SPECIES_GO:0035861_SITE_OF_DOUBLE-STRAND_BREAK	GOCC_SPECIES_GO:0035861_SITE_OF_DOUBLE-STRAND_BREAK	Details ...	15	-0.8469018	-2.1965926	0.0	1.2470274E-4	0.005	1261	tags=73%, list=8%, signal=80%	
GOBP_SPECIES_GO:0000076_D_REPLICATION_CHECKPOINT_SIGNALING	GOBP_SPECIES_GO:0000076_D_REPLICATION_CHECKPOINT_SIGNALING	Details ...	24	-0.7298045	-2.1904125	0.0	1.4665462E-4	0.006	1371	tags=58%, list=9%, signal=64%	
GOCC_SPECIES_GO:1905369_ENDOPEPTIDASE_COMPLEX	GOCC_SPECIES_GO:1905369_ENDOPEPTIDASE_COMPLEX	Details ...	60	-0.5977441	-2.1890364	0.0	1.6927058E-4	0.007	2377	tags=57%, list=15%, signal=66%	
GOBP_SPECIES_GO:0071103_D_CONFORMATION_CHANGE	GOBP_SPECIES_GO:0071103_D_CONFORMATION_CHANGE	Details ...	60	-0.5988206	-2.1847355	0.0	1.896571E-4	0.008	1839	tags=37%, list=12%, signal=41%	
GOBP_SPECIES_GO:2001020_REGULATION_OF_RESPONSE_TO_D_DAMAGE_STIMULUS	GOBP_SPECIES_GO:2001020_REGULATION_OF_RESPONSE_TO_D_DAMAGE_STIMULUS	Details ...	49	-0.62780094	-2.1787896	0.0	1.8654796E-4	0.008	3234	tags=57%, list=21%, signal=72%	
GOBP_SPECIES_GO:0007131_RECIPROCAL_MEIOTIC_RECOMBINATION	GOBP_SPECIES_GO:0007131_RECIPROCAL_MEIOTIC_RECOMBINATION	Details ...	38	-0.6561107	-2.1761672	0.0	1.8353913E-4	0.008	1291	tags=45%, list=8%, signal=49%	
GOBP_SPECIES_GO:0007059_CHROMOSOME_SEGREGATION	GOBP_SPECIES_GO:0007059_CHROMOSOME_SEGREGATION	Details ...	217	-0.4990845	-2.1758275	0.0	1.8062581E-4	0.008	1373	tags=30%, list=9%, signal=32%	
GOCC_SPECIES_GO:0032993_PROTEIN-D_COMPLEX	GOCC_SPECIES_GO:0032993_PROTEIN-D_COMPLEX	Details ...	46	-0.62648344	-2.1636589	0.0	2.675451E-4	0.012	1025	tags=39%, list=7%, signal=42%	
GOBP_SPECIES_GO:0007143_FEMALE_MEIOTIC_NUCLEAR_DIVISION	GOBP_SPECIES_GO:0007143_FEMALE_MEIOTIC_NUCLEAR_DIVISION	Details ...	60	-0.5989306	-2.1605885	0.0	3.0878905E-4	0.014	2905	tags=48%, list=18%, signal=59%	
GOBP_SPECIES_GO:0061982_MEIOSIS_I_CELL_CYCLE_PROCESS	GOBP_SPECIES_GO:0061982_MEIOSIS_I_CELL_CYCLE_PROCESS	Details ...	135	-0.5135605	-2.152392	0.0	4.3486874E-4	0.02	1890	tags=34%, list=12%, signal=38%	
GOCC_SPECIES_GO:0043073_GERM_CELL_NUCLEUS	GOCC_SPECIES_GO:0043073_GERM_CELL_NUCLEUS	Details ...	32	-0.69016963	-2.1513984	0.0	4.2837817E-4	0.02	1967	tags=56%, list=12%, signal=64%	
GOBP_SPECIES_GO:0140014_MITOTIC_NUCLEAR_DIVISION	GOBP_SPECIES_GO:0140014_MITOTIC_NUCLEAR_DIVISION	Details ...	204	-0.49291578	-2.150389	0.0	4.2207848E-4	0.02	1809	tags=33%, list=11%, signal=37%	
GOBP_SPECIES_GO:1901990_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION	GOBP_SPECIES_GO:1901990_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION	Details ...	161	-0.50335103	-2.1476483	0.0	4.1596143E-4	0.02	2932	tags=43%, list=19%, signal=52%	
GOBP_SPECIES_GO:0140527_RECIPROCAL_HOMOLOGOUS_RECOMBINATION	GOBP_SPECIES_GO:0140527_RECIPROCAL_HOMOLOGOUS_RECOMBINATION	Details ...	38	-0.6561107	-2.1459715	0.0	4.100191E-4	0.02	1291	tags=45%, list=8%, signal=49%	
GOBP_SPECIES_GO:0007094_MITOTIC_SPINDLE_ASSEMBLY_CHECKPOINT_SIGNALING	GOBP_SPECIES_GO:0007094_MITOTIC_SPINDLE_ASSEMBLY_CHECKPOINT_SIGNALING	Details ...	15	-0.81995475	-2.1455653	0.0	4.0424417E-4	0.02	1373	tags=53%, list=9%, signal=58%	
GOBP_SPECIES_GO:0071173_SPINDLE_ASSEMBLY_CHECKPOINT_SIGNALING	GOBP_SPECIES_GO:0071173_SPINDLE_ASSEMBLY_CHECKPOINT_SIGNALING	Details ...	15	-0.81995475	-2.14003	0.0	4.1941451E-4	0.021	1373	tags=53%, list=9%, signal=58%	
GOBP_SPECIES_GO:0031577_SPINDLE_CHECKPOINT_SIGNALING	GOBP_SPECIES_GO:0031577_SPINDLE_CHECKPOINT_SIGNALING	Details ...	15	-0.81995475	-2.1378922	0.0	4.136691E-4	0.021	1373	tags=53%, list=9%, signal=58%	
GOBP_SPECIES_GO:2000816_NEGATIVE_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEPARATION	GOBP_SPECIES_GO:2000816_NEGATIVE_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEPARATION	Details ...	15	-0.81995475	-2.1354516	0.0	4.6586542E-4	0.024	1373	tags=53%, list=9%, signal=58%	
GOBP_SPECIES_GO:0045841_NEGATIVE_REGULATION_OF_MITOTIC_METAPHASE/ANAPHASE_TRANSITION	GOBP_SPECIES_GO:0045841_NEGATIVE_REGULATION_OF_MITOTIC_METAPHASE/ANAPHASE_TRANSITION	Details ...	15	-0.81995475	-2.1350925	0.0	4.5965385E-4	0.024	1373	tags=53%, list=9%, signal=58%	
GOBP_SPECIES_GO:0051985_NEGATIVE_REGULATION_OF_CHROMOSOME_SEGREGATION	GOBP_SPECIES_GO:0051985_NEGATIVE_REGULATION_OF_CHROMOSOME_SEGREGATION	Details ...	15	-0.81995475	-2.130013	0.0	4.911738E-4	0.026	1373	tags=53%, list=9%, signal=58%	
GOBP_SPECIES_GO:0051783_REGULATION_OF_NUCLEAR_DIVISION	GOBP_SPECIES_GO:0051783_REGULATION_OF_NUCLEAR_DIVISION	Details ...	83	-0.55442095	-2.1290066	0.0	4.8479493E-4	0.026	2613	tags=41%, list=17%, signal=49%	
GOBP_SPECIES_GO:0000086_G2/M_TRANSITION_OF_MITOTIC_CELL_CYCLE	GOBP_SPECIES_GO:0000086_G2/M_TRANSITION_OF_MITOTIC_CELL_CYCLE	Details ...	56	-0.59664154	-2.127814	0.0	4.9715594E-4	0.027	2829	tags=55%, list=18%, signal=67%	
GOBP_SPECIES_GO:0045132_MEIOTIC_CHROMOSOME_SEGREGATION	GOBP_SPECIES_GO:0045132_MEIOTIC_CHROMOSOME_SEGREGATION	Details ...	60	-0.58617556	-2.1258447	0.0	5.093288E-4	0.028	551	tags=27%, list=3%, signal=28%	
GOBP_SPECIES_GO:1903047_MITOTIC_CELL_CYCLE_PROCESS	GOBP_SPECIES_GO:1903047_MITOTIC_CELL_CYCLE_PROCESS	Details ...	453	-0.44921732	-2.1243408	0.0	5.029622E-4	0.028	1809	tags=29%, list=11%, signal=31%	
GOBP_SPECIES_GO:0010639_NEGATIVE_REGULATION_OF_ORGANELLE_ORGANIZATION	GOBP_SPECIES_GO:0010639_NEGATIVE_REGULATION_OF_ORGANELLE_ORGANIZATION	Details ...	99	-0.53471065	-2.119	0.0	5.3330156E-4	0.03	2026	tags=33%, list=13%, signal=38%	
GOBP_SPECIES_GO:0035825_HOMOLOGOUS_RECOMBINATION	GOBP_SPECIES_GO:0035825_HOMOLOGOUS_RECOMBINATION	Details ...	39	-0.6557225	-2.1143975	0.0	5.44279E-4	0.031	1291	tags=44%, list=8%, signal=47%	
GOBP_SPECIES_GO:0033046_NEGATIVE_REGULATION_OF_SISTER_CHROMATID_SEGREGATION	GOBP_SPECIES_GO:0033046_NEGATIVE_REGULATION_OF_SISTER_CHROMATID_SEGREGATION	Details ...	15	-0.81995475	-2.1134417	0.0	5.7200994E-4	0.033	1373	tags=53%, list=9%, signal=58%	
GOBP_SPECIES_GO:0033048_NEGATIVE_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION	GOBP_SPECIES_GO:0033048_NEGATIVE_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION	Details ...	15	-0.81995475	-2.112977	0.0	5.652003E-4	0.033	1373	tags=53%, list=9%, signal=58%	
GOBP_SPECIES_GO:1905819_NEGATIVE_REGULATION_OF_CHROMOSOME_SEPARATION	GOBP_SPECIES_GO:1905819_NEGATIVE_REGULATION_OF_CHROMOSOME_SEPARATION	Details ...	15	-0.81995475	-2.111509	0.0	5.751703E-4	0.034	1373	tags=53%, list=9%, signal=58%	
GOBP_SPECIES_GO:0006301_POSTREPLICATION_REPAIR	GOBP_SPECIES_GO:0006301_POSTREPLICATION_REPAIR	Details ...	24	-0.71247727	-2.1071289	0.0	6.1880896E-4	0.037	933	tags=38%, list=6%, signal=40%	
GOBP_SPECIES_GO:0007127_MEIOSIS_I	GOBP_SPECIES_GO:0007127_MEIOSIS_I	Details ...	74	-0.56586045	-2.1005452	0.0	7.6115615E-4	0.046	1307	tags=32%, list=8%, signal=35%	
GOCC_SPECIES_GO:0000775_CHROMOSOME,_CENTROMERIC_REGION	GOCC_SPECIES_GO:0000775_CHROMOSOME,_CENTROMERIC_REGION	Details ...	95	-0.53644663	-2.1000237	0.0	8.028139E-4	0.049	1650	tags=34%, list=10%, signal=37%	
GOBP_SPECIES_GO:0032392_D_GEOMETRIC_CHANGE	GOBP_SPECIES_GO:0032392_D_GEOMETRIC_CHANGE	Details ...	54	-0.5937951	-2.095781	0.0	8.5909286E-4	0.053	1839	tags=37%, list=12%, signal=42%	
GOBP_SPECIES_GO:1902100_NEGATIVE_REGULATION_OF_METAPHASE/ANAPHASE_TRANSITION_OF_CELL_CYCLE	GOBP_SPECIES_GO:1902100_NEGATIVE_REGULATION_OF_METAPHASE/ANAPHASE_TRANSITION_OF_CELL_CYCLE	Details ...	15	-0.81995475	-2.093364	0.0	8.652436E-4	0.054	1373	tags=53%, list=9%, signal=58%	
GOCC_SPECIES_GO:0000779_CONDENSED_CHROMOSOME,_CENTROMERIC_REGION	GOCC_SPECIES_GO:0000779_CONDENSED_CHROMOSOME,_CENTROMERIC_REGION	Details ...	70	-0.5634827	-2.0927584	0.0	8.5573544E-4	0.054	1650	tags=39%, list=10%, signal=43%	
GOBP_SPECIES_GO:0044839_CELL_CYCLE_G2/M_PHASE_TRANSITION	GOBP_SPECIES_GO:0044839_CELL_CYCLE_G2/M_PHASE_TRANSITION	Details ...	58	-0.58301264	-2.091112	0.0	8.621198E-4	0.055	2829	tags=53%, list=18%, signal=65%	
GOBP_SPECIES_GO:0009794_REGULATION_OF_MITOTIC_CELL_CYCLE,_EMBRYONIC	GOBP_SPECIES_GO:0009794_REGULATION_OF_MITOTIC_CELL_CYCLE,_EMBRYONIC	Details ...	28	-0.6882655	-2.0887802	0.0	8.5284974E-4	0.055	3049	tags=64%, list=19%, signal=80%	
GOBP_SPECIES_GO:0071174_MITOTIC_SPINDLE_CHECKPOINT_SIGNALING	GOBP_SPECIES_GO:0071174_MITOTIC_SPINDLE_CHECKPOINT_SIGNALING	Details ...	15	-0.81995475	-2.0872216	0.0	8.437768E-4	0.055	1373	tags=53%, list=9%, signal=58%	
